¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ş (377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.47597
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89319
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49183
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63857
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608127
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.949526
Š(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.324266
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.735537
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192459
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.722155
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32201
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00253
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84446
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85452
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36344
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27604
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.598742
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.939224
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.312599
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.717901
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.174315
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.696811
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29337
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96989
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81085
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81485
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23418
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04955
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589119
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.928669
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296362
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.699964
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.155773
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.672462
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26424
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93671
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77639
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76672
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10427
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82023
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.579229
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914703
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.279886
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.681783
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136879
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.651276
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23469
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90309
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74108
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71322
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01277
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55946
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.567551
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.899478
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.263181
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.663312
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.117626
‰(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.629764
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20477
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86894
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70308
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65901
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95177
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21759
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553437
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.884056
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246238
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.644623
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.098019
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.607812
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17971
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83439
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65632
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60413
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88914
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88484
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.539135
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.86843
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229065
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.625683
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.078105
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.585508
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15457
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79941
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60899
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54866
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82497
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56105
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.524668
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.852605
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.211666
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.606508
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.057871
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.562853
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12906
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76943
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56114
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49256
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75937
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37032
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90888
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510016
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.836564
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.194077
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.587093
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.037272
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.539835
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10313
ˆ(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74132
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51273
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43591
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69238
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2493
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93423
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495174
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820339
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176247
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567429
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.016366
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.516462
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07683
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71264
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46875
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37876
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61806
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12774
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03226
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.480183
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.803909
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.158237
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.548394
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.99518
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.492732
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05017
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68345
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43519
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32108
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52217
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00572
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19582
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465014
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.787356
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140007
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.529024
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.973666
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468699
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02315
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65377
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40111
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26311
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42603
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88337
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63475
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449647
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.770557
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121634
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.509439
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.951889
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.444356
‡(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.995749
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62363
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36642
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22289
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32968
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76073
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37907
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434149
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753632
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.103039
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.489551
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929803
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.419676
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.968057
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59295
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33121
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1814
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23319
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63791
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13014
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423864
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736524
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084289
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.46943
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.907447
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.394763
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.939991
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56183
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29552
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13101
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16137
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51499
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88774
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413548
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723628
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.065354
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.449072
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.884852
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.369486
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.911628
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53024
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25929
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08027
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1012
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39438
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65172
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403083
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.712195
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049483
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.428465
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.861961
„(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.343966
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.883
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49827
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22258
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02927
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04036
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29097
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42176
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.39245
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.700591
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.036808
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409528
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.83885
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.318182
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.854057
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46581
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18136
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97791
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97889
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22904
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19776
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381661
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.688821
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.023923
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.395979
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.815568
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.292137
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.824803
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43299
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13655
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92632
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91679
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16683
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10337
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23986
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.370711
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676916
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010887
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.382162
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.800294
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265795
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.795285
(377.71, 7.74, 345.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39977
