¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ç(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.522138
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.775176
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.084903
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.431231
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.805295
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.222485
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.695215
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.229214
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.820278
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49574
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26421
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.16182
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.22671
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.49932
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.15577
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69445
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.32971
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 16.9839
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 16.25739
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 16.21155
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 16.22636
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 16.25648
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 16.28991
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 16.32665
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 16.36676
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.75886
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.985321
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.231143
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.489679
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.771974
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.081387
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.427529
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.800053
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.216969
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.68854
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.221957
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.809688
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4821
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24939
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.14305
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.20279
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.46585
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.11394
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64227
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.26762
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 16.47326
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.82655
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.78513
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.80214
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.83059
Ø(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.86223
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.89711
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.94756
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.757557
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.983906
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.228517
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.486816
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.768844
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.07795
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.423884
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.794939
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.211544
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.681989
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.214795
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.799327
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46875
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2348
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12456
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17557
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.43586
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.07255
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.2281
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.19236
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.99643
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.44869
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.40003
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.40382
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.42936
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.45938
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.49359
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.56548
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.756269
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.982508
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.22595
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.484019
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.765787
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.074594
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.420296
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.78995
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.206206
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.67556
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.207734
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.789196
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45569
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21936
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10634
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.14865
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.40617
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.0271
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.1692
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.1168
ñ(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.55027
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.20794
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.19145
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.20299
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.22336
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.24753
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.28005
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.33257
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.755
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.981128
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.223445
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.481289
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.762801
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.071317
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.416767
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.785094
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.200957
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.669259
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.20077
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.779294
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44292
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20323
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.08624
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.12223
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.37679
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.97405
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.11075
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.04101
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.26054
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.20826
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.20747
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.2195
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.24104
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.26561
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.29326
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.32399
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.753745
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.979769
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.221001
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.478627
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.759889
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.06812
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.413156
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.780365
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.195798
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.663081
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.193908
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.769624
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43044
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18744
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.06608
ğ(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.09632
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.34773
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.92188
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.05015
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.96493
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.30938
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.30869
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.312
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.32495
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.34666
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.37142
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.39928
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.43025
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.75251
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.978427
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.21862
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.476033
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.757053
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.065005
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.408997
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.775768
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.190732
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.657032
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.187149
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.760184
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41825
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17198
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04634
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.07091
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.31897
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.87655
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.98715
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.88869
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.42313
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.42065
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.42408
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.4368
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.45885
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.484
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.51225
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.54365
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.751291
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.977106
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.216299
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.473506
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.754288
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.061973
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.404956
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.7713
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.185755
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.65111
ò(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.18049
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.750977
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40635
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15686
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02701
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.046
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.29054
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.83563
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.93012
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.81224
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.56028
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.54926
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.54127
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.55333
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.57576
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.60129
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.63054
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.66795
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.750093
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.975804
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.214043
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.471047
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.7516
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.059022
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.401032
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.766963
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.18087
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.645316
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.172762
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.742001
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39475
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14208
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00808
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.0216
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.26242
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.79508
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.87351
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.73564
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.70298
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.69188
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.68396
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.68351
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.69797
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.72954
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.76431
(435.98, 13.87, 288.38) (441.33, 9.66, 254.57) (8.03, 2.98, 6.97) Truck 15.80471
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.74891
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.974522
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.211848
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.468656
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.748986
ô(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.056153
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.397226
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.762755
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.176079
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.639649
(435.98, 13.87, 288.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.165031
