¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
† (378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.202683
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.139073
ƒ (378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.097973
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.058502
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.020609
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 4.984242
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 4.949348
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 4.915881
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 4.883811
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 4.853095
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 4.823698
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 4.795585
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 4.76872
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 4.743075
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.707607
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.911915
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.132667
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.371807
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631688
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.91511
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.679438
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.650648
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.90881
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.89629
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.865812
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.76538
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.742342
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.793818
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.223856
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.18046
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.138773
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.098738
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.060303
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.023411
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 4.988019
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 4.954081
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 4.921537
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 4.890365
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 4.860527
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 4.831987
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 4.804712
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 4.778668
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.713405
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.918198
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.139456
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379126
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.639678
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.923835
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.725912
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.696822
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.691725
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.952487
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.921684
„ (378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.812232
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.788946
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.816219
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.267642
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.223608
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.181308
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.140679
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.101671
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.06423
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.028308
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 4.993857
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 4.960837
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 4.92919
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 4.89889
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 4.869903
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 4.842195
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 4.815735
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.719365
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.924583
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.146333
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.38664
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.647856
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932723
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244582
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.744915
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.716918
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.011017
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.979875
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.861028
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.837479
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.839076
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.313287
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.268584
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.225636
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.184387
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.144778
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.106758
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.070278
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.03529
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.001749
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.142091
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.371241
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.622914
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.900539
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.208275
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.725373
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.931078
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153383
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.394273
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656142
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941796
 (378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25001
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.794993
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.766682
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.07196
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.047193
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.033486
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.888011
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.865519
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.009083
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.315451
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.271826
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.229923
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.189685
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.151057
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.113991
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.078437
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.044351
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.189107
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.422576
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.679204
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.962549
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.276939
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.731531
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.937706
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.160527
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402048
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664602
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951059
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253552
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.84713
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.81849
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.928841
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.845601
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.856145
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.870572
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.887572
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.877943
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.364281
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.319944
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.277355
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.236457
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.197192
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.159509
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.123362
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.088702
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.237932
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.475932
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.737763
(378.70, 15.69, 282.80) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.802058
(378.70, 15.69, 282.80) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.688283
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.737761
€ (378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.944445
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.16785
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.409949
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673223
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960437
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257291
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.901403
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.872419
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.31557
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.169189
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.993384
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.966456
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.940927
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.916767
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.415149
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.370066
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.326757
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.285163
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.245229
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.206901
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.170131
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.13487
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.288634
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.531387
(378.70, 15.69, 282.80) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.61584
(378.70, 15.69, 282.80) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.508192
(378.70, 15.69, 282.80) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.405628
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.744133
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.951324
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.175255
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418021
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682005
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968159
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.261305
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.957896
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.928552
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.320889
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.23752
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.206547
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.023395
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.997514
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.973018
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.468136
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.422268
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.378203
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.335882
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.295244
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.256237
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.218812
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.182918
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.341284
ÿ(378.70, 15.69, 282.80) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.443265
(378.70, 15.69, 282.80) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.341054
(378.70, 15.69, 282.80) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.243616
(378.70, 15.69, 282.80) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.234927
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.750596
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.958319
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.182806
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.426226
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.690912
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.972074
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265555
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.016694
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.986975
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.911696
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.308635
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.277257
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.082658
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.05641
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.031563
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.52333
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.476638
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.431778
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.38869
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.347315
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.307596
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.269483
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.232926
(378.70, 15.69, 282.80) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.283092
(378.70, 15.69, 282.80) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.185722
(378.70, 15.69, 282.80) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.09285
(378.70, 15.69, 282.80) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.093418
(378.70, 15.69, 282.80) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.13082
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.757177
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.9654
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.190481
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.434531
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699967
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.976189
(378.70, 15.69, 282.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270047
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.077892
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.047781
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.757276
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.382647
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.350843
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.144339
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.117708
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.092491
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.58082
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.533262
(378.70, 15.69, 282.80) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 5.487568
