¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
û(378.99, 15.99, 289.82) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.93072
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019735
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331537
 (378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.67389
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.051429
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.46979
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.92388
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.400651
(378.99, 15.99, 289.82) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.425445
(378.99, 15.99, 289.82) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.393393
(378.99, 15.99, 289.82) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.975559
(378.99, 15.99, 289.82) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 11.43099
(378.99, 15.99, 289.82) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 11.39911
(378.99, 15.99, 289.82) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 11.95701
(378.99, 15.99, 289.82) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 12.34374
(378.99, 15.99, 289.82) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 12.31675
(378.99, 15.99, 289.82) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 12.5008
(378.99, 15.99, 289.82) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 12.39789
(378.99, 15.99, 289.82) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 12.37357
(378.99, 15.99, 289.82) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 14.00082
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.61384
(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.60986
(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.85439
(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 24.02356
(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 24.00997
(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.98095
(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 24.06009
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019089
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330825
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.673119
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050571
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.468826
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914639
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.390384
(378.99, 15.99, 289.82) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.579291
(378.99, 15.99, 289.82) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.546728
(378.99, 15.99, 289.82) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 10.11609
(378.99, 15.99, 289.82) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 10.20588
(378.99, 15.99, 289.82) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 11.58523
(378.99, 15.99, 289.82) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 11.55527
(378.99, 15.99, 289.82) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 12.17909
(378.99, 15.99, 289.82) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 12.5179
(378.99, 15.99, 289.82) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 12.61258
(378.99, 15.99, 289.82) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 12.49406
(378.99, 15.99, 289.82) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 12.46952
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.31111
(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.0128
(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 22.96696
(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 22.92577
(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.18427
(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 24.28934
(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 24.52773
(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 24.77372
(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.86057
ú(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018291
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329975
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672157
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049534
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.467678
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905357
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.380019
(378.99, 15.99, 289.82) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.740169
(378.99, 15.99, 289.82) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.707072
(378.99, 15.99, 289.82) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.676079
(378.99, 15.99, 289.82) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 10.29949
(378.99, 15.99, 289.82) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 11.77986
(378.99, 15.99, 289.82) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 11.74941
(378.99, 15.99, 289.82) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 12.36007
(378.99, 15.99, 289.82) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 12.72824
(378.99, 15.99, 289.82) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 15.60973
(378.99, 15.99, 289.82) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 12.5942
(378.99, 15.99, 289.82) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 15.52584
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.2293
(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 22.86518
(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 22.81977
(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 22.77898
(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.03596
(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.22151
(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.41622
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.017371
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.328989
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.671054
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048304
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.46632
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.896045
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.369631
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.898587
(378.99, 15.99, 289.82) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.874847
(378.99, 15.99, 289.82) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 9.843331
(378.99, 15.99, 289.82) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 10.45359
(378.99, 15.99, 289.82) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 11.98351
(378.99, 15.99, 289.82) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 11.95255
(378.99, 15.99, 289.82) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 12.5488
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75045
(378.99, 15.99, 289.82) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 15.51129
(378.99, 15.99, 289.82) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 15.46808
(378.99, 15.99, 289.82) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 15.42811
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.1497
(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 22.72388
(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 22.67888
(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 22.63846
(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 22.95296
(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.52441
(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.30069
(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.38865
õ(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.59015
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.016336
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.327819
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.669816
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046911
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461145
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.88672
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.359255
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.886927
(378.99, 15.99, 289.82) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 10.05052
(378.99, 15.99, 289.82) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 10.01846
(378.99, 15.99, 289.82) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 10.61427
(378.99, 15.99, 289.82) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 10.70856
(378.99, 15.99, 289.82) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 12.16525
(378.99, 15.99, 289.82) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 12.13629
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69941
(378.99, 15.99, 289.82) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 15.41709
(378.99, 15.99, 289.82) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 15.37424
(378.99, 15.99, 289.82) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 15.34796
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.07228
(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.09622
(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 22.70688
(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 22.87679
(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.0827
(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.73428
(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.93242
(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 24.13866
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015183
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326567
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.668419
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04538
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.452666
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.877289
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.348799
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.875219
(378.99, 15.99, 289.82) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 10.23458
(378.99, 15.99, 289.82) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 10.20195
(378.99, 15.99, 289.82) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 10.1715
(378.99, 15.99, 289.82) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 10.82645
(378.99, 15.99, 289.82) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 12.38812
(378.99, 15.99, 289.82) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 12.35864
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64474
(378.99, 15.99, 289.82) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 15.32703
(378.99, 15.99, 289.82) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 15.28451
(378.99, 15.99, 289.82) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 15.29363
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.99704
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.18171
(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.11513
(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.06188
(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.03786
(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.00613
ë(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 22.97896
(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 22.66928
(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 22.65138
(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 22.63793
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.013879
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.325107
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.666849
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043653
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.444145
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.867887
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.338328
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.863475
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45337
(378.99, 15.99, 289.82) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 10.39435
(378.99, 15.99, 289.82) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 10.36334
(378.99, 15.99, 289.82) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 11.00337
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46888
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45965
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60031
(378.99, 15.99, 289.82) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 15.241
(378.99, 15.99, 289.82) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 15.1988
(378.99, 15.99, 289.82) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 15.59363
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.92389
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.10249
(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.68571
(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.68287
(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.68465
(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.69106
(378.99, 15.99, 289.82) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.70209
(378.99, 15.99, 289.82) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 22.76118
(378.99, 15.99, 289.82) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 22.74279
(378.99, 15.99, 289.82) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 22.72886
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012472
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323591
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.665133
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041744
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435629
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.858448
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.327766
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.851688
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44011
(378.99, 15.99, 289.82) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 10.59625
(378.99, 15.99, 289.82) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 10.56465
(378.99, 15.99, 289.82) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 11.18816
(378.99, 15.99, 289.82) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 11.26915
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42745
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55769
(378.99, 15.99, 289.82) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 15.1589
(378.99, 15.99, 289.82) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 15.11699
(378.99, 15.99, 289.82) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 15.51143
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85286
â(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.02559
(378.99, 15.99, 289.82) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 22.62868
(378.99, 15.99, 289.82) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 22.61052
(378.99, 15.99, 289.82) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 22.59679
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.010951
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321867
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663267
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.039707
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.427052
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.848941
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.317244
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.839863
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42554
(378.99, 15.99, 289.82) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 10.9184
(378.99, 15.99, 289.82) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 10.77608
(378.99, 15.99, 289.82) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 10.74615
(378.99, 15.99, 289.82) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 11.43491
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39571
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51584
(378.99, 15.99, 289.82) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 15.08062
(378.99, 15.99, 289.82) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 15.039
(378.99, 15.99, 289.82) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 15.43299
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.78397
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.95099
(378.99, 15.99, 289.82) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 22.50208
(378.99, 15.99, 289.82) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 22.48413
(378.99, 15.99, 289.82) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 22.4706
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009274
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320055
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661258
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.037245
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418463
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839441
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.306641
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.828018
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40684
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0224
(378.99, 15.99, 289.82) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 10.99833
(378.99, 15.99, 289.82) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 10.9678
(378.99, 15.99, 289.82) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 11.63939
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36439
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47464
(378.99, 15.99, 289.82) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 15.00609
(378.99, 15.99, 289.82) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 14.96474
(378.99, 15.99, 289.82) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 15.35823
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.71714
(378.99, 15.99, 289.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.87874
(378.99, 15.99, 289.82) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 22.38123
