¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ó(387.47, 13.92, 251.19) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 14.1271
(387.47, 13.92, 251.19) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 15.97544
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.947664
ä(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.617831
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901816
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.212743
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554543
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.931994
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.350842
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.817158
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328505
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.933427
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61191
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43272
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31123
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0801
(387.47, 13.92, 251.19) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 13.87154
(387.47, 13.92, 251.19) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 13.84779
(387.47, 13.92, 251.19) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 13.82683
(387.47, 13.92, 251.19) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 13.80861
(387.47, 13.92, 251.19) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 13.79313
(387.47, 13.92, 251.19) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 13.78036
(387.47, 13.92, 251.19) (410.45, 7.73, 233.40) (1.88, 1.40, 1.43) Tools 16.26182
(387.47, 13.92, 251.19) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 16.05208
(387.47, 13.92, 251.19) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 16.08545
(387.47, 13.92, 251.19) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 16.12211
(387.47, 13.92, 251.19) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 16.16209
(387.47, 13.92, 251.19) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 16.20544
(387.47, 13.92, 251.19) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 16.25219
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.952358
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623644
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.908176
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.219728
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.562253
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940504
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360332
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.825344
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.335945
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.941904
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62743
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4604
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35073
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11073
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02366
(387.47, 13.92, 251.19) (410.71, 7.73, 234.72) (1.88, 1.40, 1.43) Tools 14.0924
(387.47, 13.92, 251.19) (410.71, 7.73, 234.72) (1.88, 1.40, 1.43) Tools 14.07115
(387.47, 13.92, 251.19) (410.71, 7.73, 234.72) (1.88, 1.40, 1.43) Tools 14.0527
(387.47, 13.92, 251.19) (410.71, 7.73, 234.72) (1.88, 1.40, 1.43) Tools 14.03702
(387.47, 13.92, 251.19) (410.71, 7.73, 234.72) (1.88, 1.40, 1.43) Tools 14.02412
(387.47, 13.92, 251.19) (410.45, 7.73, 233.40) (1.88, 1.40, 1.43) Tools 16.54694
(387.47, 13.92, 251.19) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 16.33431
(387.47, 13.92, 251.19) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 16.36906
(387.47, 13.92, 251.19) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 16.40716
(387.47, 13.92, 251.19) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 16.44866
Û(387.47, 13.92, 251.19) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 16.49359
(387.47, 13.92, 251.19) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 16.54199
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.368146
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629446
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914515
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.226685
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569924
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.948997
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.369781
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.83357
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.343321
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.950274
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64292
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4879
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39105
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13815
(387.47, 13.92, 251.19) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 13.9322
(387.47, 13.92, 251.19) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 13.90693
(387.47, 13.92, 251.19) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 13.88445
(387.47, 13.92, 251.19) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 13.86475
(387.47, 13.92, 251.19) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 13.8478
(387.47, 13.92, 251.19) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 13.83358
(387.47, 13.92, 251.19) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 16.62991
(387.47, 13.92, 251.19) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 16.66613
(387.47, 13.92, 251.19) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 16.70578
(387.47, 13.92, 251.19) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 16.74889
(387.47, 13.92, 251.19) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 16.79551
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.373455
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.635225
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.920836
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233621
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.577562
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.957478
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.37921
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.841802
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.35061
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.958555
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6533
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51523
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43213
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1665
(387.47, 13.92, 251.19) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 13.94301
(387.47, 13.92, 251.19) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 13.95483
(387.47, 13.92, 251.19) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 13.96939
(387.47, 13.92, 251.19) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 13.98671
(387.47, 13.92, 251.19) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 14.0068
(387.47, 13.92, 251.19) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 14.0297
(387.47, 13.92, 251.19) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 15.25992
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.378747
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.640465
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927143
ç(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.240537
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.585196
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965911
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388607
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850042
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.359776
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.966765
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66299
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54233
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47403
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19581
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07067
(387.47, 13.92, 251.19) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 14.21782
(387.47, 13.92, 251.19) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 14.23344
(387.47, 13.92, 251.19) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 14.25187
(387.47, 13.92, 251.19) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 14.27313
(387.47, 13.92, 251.19) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 14.29725
(387.47, 13.92, 251.19) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 15.10559
(387.47, 13.92, 251.19) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 15.09591
(387.47, 13.92, 251.19) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 15.08919
(387.47, 13.92, 251.19) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 15.08541
(387.47, 13.92, 251.19) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 15.08457
(387.47, 13.92, 251.19) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 15.08668
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.38402
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643898
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933424
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.247451
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.59279
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974328
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.397963
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.85832
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.369057
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.974867
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67942
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56924
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51673
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22612
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08669
(387.47, 13.92, 251.19) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 14.49371
(387.47, 13.92, 251.19) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 14.51047
(387.47, 13.92, 251.19) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 14.53009
(387.47, 13.92, 251.19) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 14.55261
(387.47, 13.92, 251.19) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 14.57805
(387.47, 13.92, 251.19) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 15.11255
(387.47, 13.92, 251.19) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 15.10498
(387.47, 13.92, 251.19) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 15.10036
(387.47, 13.92, 251.19) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 15.09867
(387.47, 13.92, 251.19) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 15.09993
(387.47, 13.92, 251.19) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 15.10414
(387.47, 13.92, 251.19) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 15.1113
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389267
ä(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.64731
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.937963
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.254301
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.600348
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.982705
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.407286
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.866603
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.378363
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.982825
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69556
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58845
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56022
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25745
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10289
(387.47, 13.92, 251.19) (408.61, 7.73, 233.68) (1.88, 1.40, 1.43) Tools 15.00359
(387.47, 13.92, 251.19) (408.61, 7.73, 233.68) (1.88, 1.40, 1.43) Tools 14.9792
(387.47, 13.92, 251.19) (408.61, 7.73, 233.68) (1.88, 1.40, 1.43) Tools 14.9578
(387.47, 13.92, 251.19) (408.61, 7.73, 233.68) (1.88, 1.40, 1.43) Tools 14.93937
(387.47, 13.92, 251.19) (408.61, 7.73, 233.68) (1.88, 1.40, 1.43) Tools 14.92389
(387.47, 13.92, 251.19) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 14.91134
(387.47, 13.92, 251.19) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 14.90172
(387.47, 13.92, 251.19) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 14.89502
(387.47, 13.92, 251.19) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 14.89122
(387.47, 13.92, 251.19) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 14.89032
(387.47, 13.92, 251.19) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 14.89233
(387.47, 13.92, 251.19) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 14.89725
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.394489
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651011
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941648
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2607
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.607874
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991055
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.416591
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.874906
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.387685
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.990722
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71142
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60711
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59803
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28975
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11927
(387.47, 13.92, 251.19) (408.61, 7.73, 233.68) (1.88, 1.40, 1.43) Tools 15.08776
(387.47, 13.92, 251.19) (408.61, 7.73, 233.68) (1.88, 1.40, 1.43) Tools 15.10707
(387.47, 13.92, 251.19) (408.61, 7.73, 233.68) (1.88, 1.40, 1.43) Tools 15.12938
(387.47, 13.92, 251.19) (408.61, 7.73, 233.68) (1.88, 1.40, 1.43) Tools 15.15472
(387.47, 13.92, 251.19) (408.61, 7.73, 233.68) (1.88, 1.40, 1.43) Tools 15.18311
(387.47, 13.92, 251.19) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 14.77337
(387.47, 13.92, 251.19) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 14.97458
(387.47, 13.92, 251.19) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 15.01163
(387.47, 13.92, 251.19) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 15.05179
(387.47, 13.92, 251.19) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 15.09513
ë(387.47, 13.92, 251.19) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 15.14167
(387.47, 13.92, 251.19) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 15.19147
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.398919
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.655602
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.945269
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.264688
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615394
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.999362
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.424229
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.883204
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.396999
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.998507
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72698
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62545
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6122
(387.47, 13.92, 251.19) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 13.16971
(387.47, 13.92, 251.19) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 13.14303
(387.47, 13.92, 251.19) (408.61, 7.73, 233.68) (1.88, 1.40, 1.43) Tools 15.40791
(387.47, 13.92, 251.19) (408.61, 7.73, 233.68) (1.88, 1.40, 1.43) Tools 15.42866
(387.47, 13.92, 251.19) (408.61, 7.73, 233.68) (1.88, 1.40, 1.43) Tools 15.45248
(387.47, 13.92, 251.19) (408.61, 7.73, 233.68) (1.88, 1.40, 1.43) Tools 15.47941
(387.47, 13.92, 251.19) (408.61, 7.73, 233.68) (1.88, 1.40, 1.43) Tools 15.50945
(387.47, 13.92, 251.19) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 14.64074
(387.47, 13.92, 251.19) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 15.29852
(387.47, 13.92, 251.19) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 15.33741
(387.47, 13.92, 251.19) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 15.3795
(387.47, 13.92, 251.19) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 15.42484
(387.47, 13.92, 251.19) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 15.47348
(387.47, 13.92, 251.19) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 15.52546
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403147
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.660184
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.948836
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268635
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.620819
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007637
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431684
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.891527
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.406346
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00618
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74223
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64341
(387.47, 13.92, 251.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5922
(387.47, 13.92, 251.19) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 13.05524
(387.47, 13.92, 251.19) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 13.02876
(387.47, 13.92, 251.19) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 13.00493
(387.47, 13.92, 251.19) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 12.9837
(387.47, 13.92, 251.19) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 12.96507
(387.47, 13.92, 251.19) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 12.94901
