¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¯(380.05, 14.17, 265.67) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.39312
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69478
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43979
Ô(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53016
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79786
(380.05, 14.17, 265.67) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 16.27931
(380.05, 14.17, 265.67) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 16.24355
(380.05, 14.17, 265.67) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 16.21109
(380.05, 14.17, 265.67) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 16.18192
(380.05, 14.17, 265.67) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 15.85646
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.737223
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.945712
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.17112
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.415614
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681652
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.972118
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290452
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.640835
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.028213
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.458731
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939878
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.480985
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09896
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84874
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67065
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41245
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45997
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78131
(380.05, 14.17, 265.67) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 16.1356
(380.05, 14.17, 265.67) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 16.10028
(380.05, 14.17, 265.67) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 16.06824
(380.05, 14.17, 265.67) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 16.03946
(380.05, 14.17, 265.67) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 15.25593
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.733473
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.941629
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.166733
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.410842
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676445
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966433
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286183
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633966
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020592
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45025
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.930371
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470297
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08347
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83079
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64739
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38608
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39075
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77716
(380.05, 14.17, 265.67) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 15.99751
(380.05, 14.17, 265.67) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 15.96262
(380.05, 14.17, 265.67) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 15.93098
Ã(380.05, 14.17, 265.67) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 15.90256
(380.05, 14.17, 265.67) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 15.60765
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.729815
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.937668
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.162445
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.406196
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67139
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.96089
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282377
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627254
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013178
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441997
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921123
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.45985
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06992
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81312
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63236
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36069
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32249
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77425
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90615
(380.05, 14.17, 265.67) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 16.01093
(380.05, 14.17, 265.67) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 15.99721
(380.05, 14.17, 265.67) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 15.98662
(380.05, 14.17, 265.67) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 15.97916
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.72622
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.933823
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.158281
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.401669
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.666454
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955475
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.277781
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.623271
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.005969
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.433939
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.912098
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.44967
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05838
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79572
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65415
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33623
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25516
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77256
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86034
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16469
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.9436
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.722738
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.930068
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.154201
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397262
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.661652
¹(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.950249
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273278
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62006
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998933
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.426101
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.903319
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.439802
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04713
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77858
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67697
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31323
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18876
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77209
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83892
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01145
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10929
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.719367
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.926402
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.150252
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.392956
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656952
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.945131
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268918
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617025
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.995438
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418489
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.894796
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.430175
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03621
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7617
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70083
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33983
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12333
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77283
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81936
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92115
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08359
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.716067
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.922859
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.14641
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.388777
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652418
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.940157
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.264658
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614177
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992268
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.411596
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.886497
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.420835
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0256
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74509
º(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71757
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36761
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09337
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77479
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80153
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89407
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.0569
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.712886
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.9194
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142668
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.384734
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.648007
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935822
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260535
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.611514
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.989343
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408327
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.878456
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.411778
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01531
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72879
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71145
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39658
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11898
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77798
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78551
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86894
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.02925
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.709771
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.916062
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.139051
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380802
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643744
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932159
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.256521
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.609048
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986598
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405293
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.872156
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.402986
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00534
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71273
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70515
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42675
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13624
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77042
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77121
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84578
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00064
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.706749
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.912828
·(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.135547
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.377
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.639599
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928617
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252614
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606762
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.984069
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402502
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869006
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.394477
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.99567
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69694
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69859
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45812
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14855
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69498
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75868
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82456
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97107
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.96827
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.703849
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.909661
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.132149
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.373302
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.635572
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.925179
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248847
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604657
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.981753
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399903
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.861012
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.377161
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.98633
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68145
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69183
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49074
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16235
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5918
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74789
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80525
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94823
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.87881
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.701015
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.906633
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.128856
(380.05, 14.17, 265.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.369745
