¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ş(423.87, 14.62, 253.70) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 10.90363
(423.87, 14.62, 253.70) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 11.56655
(423.87, 14.62, 253.70) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 11.53309
é(423.87, 14.62, 253.70) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 11.50206
(423.87, 14.62, 253.70) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 11.47343
(423.87, 14.62, 253.70) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 11.44717
(423.87, 14.62, 253.70) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 11.42325
(423.87, 14.62, 253.70) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 9.896903
(423.87, 14.62, 253.70) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 10.05364
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321364
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61571
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.936333
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250499
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.587834
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.987757
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.467262
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13424
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43672
(423.87, 14.62, 253.70) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 11.50168
(423.87, 14.62, 253.70) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 11.4684
(423.87, 14.62, 253.70) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 11.43753
(423.87, 14.62, 253.70) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 11.40905
(423.87, 14.62, 253.70) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 11.38293
(423.87, 14.62, 253.70) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 11.35913
(423.87, 14.62, 253.70) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 9.894644
(423.87, 14.62, 253.70) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 10.01501
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338628
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.634488
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956824
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.272798
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.612099
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.988856
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468482
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1113
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40742
(423.87, 14.62, 253.70) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 11.57813
(423.87, 14.62, 253.70) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 11.55901
(423.87, 14.62, 253.70) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 11.54219
(423.87, 14.62, 253.70) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 11.52766
(423.87, 14.62, 253.70) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 11.51542
(423.87, 14.62, 253.70) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 11.50543
(423.87, 14.62, 253.70) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 9.894306
(423.87, 14.62, 253.70) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 9.976242
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355966
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653345
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.977388
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.295387
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.636683
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009114
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.469649
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08647
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3757
(423.87, 14.62, 253.70) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 12.01177
(423.87, 14.62, 253.70) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 11.99256
à(423.87, 14.62, 253.70) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 11.97574
(423.87, 14.62, 253.70) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 11.9613
(423.87, 14.62, 253.70) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 11.94923
(423.87, 14.62, 253.70) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 11.9395
(423.87, 14.62, 253.70) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 12.22069
(423.87, 14.62, 253.70) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 9.93735
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373358
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672281
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99807
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.318236
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.661571
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.036303
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.47073
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05976
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34162
(423.87, 14.62, 253.70) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 12.48161
(423.87, 14.62, 253.70) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 12.46237
(423.87, 14.62, 253.70) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 12.44561
(423.87, 14.62, 253.70) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 12.43131
(423.87, 14.62, 253.70) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 12.41947
(423.87, 14.62, 253.70) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 12.41006
(423.87, 14.62, 253.70) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 12.40309
(423.87, 14.62, 253.70) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 9.898353
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390836
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.691281
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018833
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.341369
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.686754
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.063848
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.477076
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03123
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30524
(423.87, 14.62, 253.70) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 12.97306
(423.87, 14.62, 253.70) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 12.95642
(423.87, 14.62, 253.70) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 12.94235
(423.87, 14.62, 253.70) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 12.93081
(423.87, 14.62, 253.70) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 12.92183
(423.87, 14.62, 253.70) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 9.889609
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.408365
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71036
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.03968
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.364785
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.712264
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.091722
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.507691
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00898
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29033
(423.87, 14.62, 253.70) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 9.896972
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.425948
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.729516
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.060588
û(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388462
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.738075
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.119948
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.538684
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00997
(423.87, 14.62, 253.70) (408.61, 7.73, 233.68) (1.88, 1.40, 1.43) Tools 11.23727
(423.87, 14.62, 253.70) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 9.906274
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.442592
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748725
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.081594
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.412419
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.764188
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.148519
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.570049
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0219
(423.87, 14.62, 253.70) (408.61, 7.73, 233.68) (1.88, 1.40, 1.43) Tools 10.21023
(423.87, 14.62, 253.70) (408.61, 7.73, 233.68) (1.88, 1.40, 1.43) Tools 10.29162
(423.87, 14.62, 253.70) (408.61, 7.73, 233.68) (1.88, 1.40, 1.43) Tools 10.37635
(423.87, 14.62, 253.70) (408.61, 7.73, 233.68) (1.88, 1.40, 1.43) Tools 10.46453
(423.87, 14.62, 253.70) (408.61, 7.73, 233.68) (1.88, 1.40, 1.43) Tools 10.55632
(423.87, 14.62, 253.70) (408.61, 7.73, 233.68) (1.88, 1.40, 1.43) Tools 10.65181
(423.87, 14.62, 253.70) (408.61, 7.73, 233.68) (1.88, 1.40, 1.43) Tools 10.75118
(423.87, 14.62, 253.70) (408.61, 7.73, 233.68) (1.88, 1.40, 1.43) Tools 10.85454
(423.87, 14.62, 253.70) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 9.917524
(423.87, 14.62, 253.70) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 9.904229
(423.87, 14.62, 253.70) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 9.892898
(423.87, 14.62, 253.70) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 9.883516
(423.87, 14.62, 253.70) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 9.876075
(423.87, 14.62, 253.70) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 9.900739
(423.87, 14.62, 253.70) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 10.01751
(423.87, 14.62, 253.70) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 10.13907
(423.87, 14.62, 253.70) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 10.26564
(423.87, 14.62, 253.70) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 10.39747
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.439598
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768004
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.10268
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.436641
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.790608
(423.87, 14.62, 253.70) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 8.858734
(423.87, 14.62, 253.70) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 8.911393
(423.87, 14.62, 253.70) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 8.966438
(423.87, 14.62, 253.70) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 9.023941
(423.87, 14.62, 253.70) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 9.083964
(423.87, 14.62, 253.70) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 9.146585
(423.87, 14.62, 253.70) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 9.211886
(423.87, 14.62, 253.70) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 9.27995
(423.87, 14.62, 253.70) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 9.350863
(423.87, 14.62, 253.70) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 9.424717
(423.87, 14.62, 253.70) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 9.56656
(423.87, 14.62, 253.70) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 9.930732
(423.87, 14.62, 253.70) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 9.917424
ë(423.87, 14.62, 253.70) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 9.90608
(423.87, 14.62, 253.70) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 9.89669
(423.87, 14.62, 253.70) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 9.889243
(423.87, 14.62, 253.70) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 9.883735
(423.87, 14.62, 253.70) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 9.880157
(423.87, 14.62, 253.70) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 9.878506
(423.87, 14.62, 253.70) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 9.878782
(423.87, 14.62, 253.70) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 9.880984
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436402
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784415
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.123792
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461153
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.817325
(423.87, 14.62, 253.70) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 8.822479
(423.87, 14.62, 253.70) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 8.791172
(423.87, 14.62, 253.70) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 8.761788
(423.87, 14.62, 253.70) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 8.734299
(423.87, 14.62, 253.70) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 8.708673
(423.87, 14.62, 253.70) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 8.684885
(423.87, 14.62, 253.70) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 8.662911
(423.87, 14.62, 253.70) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 8.642729
(423.87, 14.62, 253.70) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 8.624319
(423.87, 14.62, 253.70) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 8.607661
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.432988
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.780653
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.145027
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485932
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.83594
(423.87, 14.62, 253.70) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 8.837648
(423.87, 14.62, 253.70) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 8.806294
(423.87, 14.62, 253.70) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 8.776865
(423.87, 14.62, 253.70) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 8.749333
(423.87, 14.62, 253.70) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 8.723668
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.429378
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.776674
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.159698
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.504254
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.83337
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.190873
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.580475
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00662
(423.87, 14.62, 253.70) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 10.51146
(423.87, 14.62, 253.70) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 10.47541
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.425558
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772483
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.154843
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.502113
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.831075
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.188367
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.577732
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00362
Ø(423.87, 14.62, 253.70) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 10.37838
(423.87, 14.62, 253.70) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 10.34452
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421535
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768059
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146573
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.505659
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.829018
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.186132
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.575311
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00095
(423.87, 14.62, 253.70) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 10.25062
(423.87, 14.62, 253.70) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 10.32237
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.41732
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.761525
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.138084
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.511616
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830341
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.184191
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.573172
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.998609
(423.87, 14.62, 253.70) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 10.12791
(423.87, 14.62, 253.70) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 10.30014
(423.87, 14.62, 253.70) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 11.03762
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412519
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753666
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.129396
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517856
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.837078
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.183032
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.571355
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.996617
(423.87, 14.62, 253.70) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 10.01005
(423.87, 14.62, 253.70) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 10.27785
(423.87, 14.62, 253.70) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 11.01195
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.405177
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745615
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.120495
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.524375
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.844131
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.190666
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.569832
(423.87, 14.62, 253.70) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 9.932825
(423.87, 14.62, 253.70) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 9.896802
(423.87, 14.62, 253.70) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 10.25551
(423.87, 14.62, 253.70) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 10.98622
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.397688
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.737366
(423.87, 14.62, 253.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.111404
