¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ô(401.17, 14.20, 244.00) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.837065
(401.17, 14.20, 244.00) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.181494
(401.17, 14.20, 244.00) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.158011
ä(401.17, 14.20, 244.00) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.136245
(401.17, 14.20, 244.00) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.591173
(401.17, 14.20, 244.00) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 12.40814
(401.17, 14.20, 244.00) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 12.39692
(401.17, 14.20, 244.00) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 11.55236
(401.17, 14.20, 244.00) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 11.20838
(401.17, 14.20, 244.00) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 11.18408
(401.17, 14.20, 244.00) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 11.22098
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6694
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61777
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6967
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.27815
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.68657
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.03599
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.268609
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521199
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.796385
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097246
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427523
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791621
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184381
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.606888
(401.17, 14.20, 244.00) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.384578
(401.17, 14.20, 244.00) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.269958
(401.17, 14.20, 244.00) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.244528
(401.17, 14.20, 244.00) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.220851
(401.17, 14.20, 244.00) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.198904
(401.17, 14.20, 244.00) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.65432
(401.17, 14.20, 244.00) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 11.7291
(401.17, 14.20, 244.00) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 11.71787
(401.17, 14.20, 244.00) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 13.3252
(401.17, 14.20, 244.00) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 11.76319
(401.17, 14.20, 244.00) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 11.73716
(401.17, 14.20, 244.00) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 11.71352
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63893
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5841
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61535
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.99698
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.30886
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.042512
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.275656
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528868
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.804747
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106435
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437605
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802742
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.201174
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.626022
(401.17, 14.20, 244.00) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.457287
(401.17, 14.20, 244.00) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.335825
(401.17, 14.20, 244.00) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.310179
á(401.17, 14.20, 244.00) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.2863
(401.17, 14.20, 244.00) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.264163
(401.17, 14.20, 244.00) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.720027
(401.17, 14.20, 244.00) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 11.12256
(401.17, 14.20, 244.00) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 12.54413
(401.17, 14.20, 244.00) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 12.84956
(401.17, 14.20, 244.00) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 12.69551
(401.17, 14.20, 244.00) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 12.35034
(401.17, 14.20, 244.00) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 12.32486
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63759
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55378
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58539
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.78988
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.92707
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.049054
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282811
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.53661
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813202
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.115699
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447785
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814011
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218194
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645415
(401.17, 14.20, 244.00) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.533118
(401.17, 14.20, 244.00) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.404408
(401.17, 14.20, 244.00) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.378534
(401.17, 14.20, 244.00) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.354443
(401.17, 14.20, 244.00) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.332111
(401.17, 14.20, 244.00) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.788373
(401.17, 14.20, 244.00) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 10.63845
(401.17, 14.20, 244.00) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 12.01518
(401.17, 14.20, 244.00) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 12.94265
(401.17, 14.20, 244.00) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 14.32288
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85836
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86663
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70296
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52673
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55907
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68318
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.055681
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.289972
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.544395
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82171
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458017
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825321
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.232377
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.665048
(401.17, 14.20, 244.00) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.612195
(401.17, 14.20, 244.00) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.475799
(401.17, 14.20, 244.00) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.44969
á(401.17, 14.20, 244.00) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.425381
(401.17, 14.20, 244.00) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.402843
(401.17, 14.20, 244.00) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 10.70525
(401.17, 14.20, 244.00) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 11.38446
(401.17, 14.20, 244.00) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 11.53089
(401.17, 14.20, 244.00) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 12.33948
(401.17, 14.20, 244.00) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 13.72811
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90976
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92442
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77187
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53809
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53641
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65799
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.062318
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.297168
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.552259
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.8303
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.134399
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.468374
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.836762
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.245052
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.68496
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.161907
(401.17, 14.20, 244.00) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.5501
(401.17, 14.20, 244.00) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.523746
(401.17, 14.20, 244.00) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.499207
(401.17, 14.20, 244.00) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 8.476457
(401.17, 14.20, 244.00) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 10.75113
(401.17, 14.20, 244.00) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 10.95129
(401.17, 14.20, 244.00) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 11.8031
(401.17, 14.20, 244.00) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 9.817042
(401.17, 14.20, 244.00) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 9.802183
(401.17, 14.20, 244.00) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 9.821639
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98504
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8444
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61672
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51736
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.06903
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.304405
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.560167
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838889
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.143836
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478771
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.848248
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257824
(401.17, 14.20, 244.00) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 7.581168
(401.17, 14.20, 244.00) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 7.556748
(401.17, 14.20, 244.00) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 7.533947
(401.17, 14.20, 244.00) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 7.512746
(401.17, 14.20, 244.00) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 7.493119
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07668
÷(401.17, 14.20, 244.00) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 11.33258
(401.17, 14.20, 244.00) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 11.31732
(401.17, 14.20, 244.00) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 9.830601
(401.17, 14.20, 244.00) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 9.813782
(401.17, 14.20, 244.00) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 10.3258
(401.17, 14.20, 244.00) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 11.96977
(401.17, 14.20, 244.00) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 13.43023
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92064
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69937
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.075775
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.31174
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568114
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.8476
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153362
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489256
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.859831
(401.17, 14.20, 244.00) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 7.566819
(401.17, 14.20, 244.00) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 7.54089
(401.17, 14.20, 244.00) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 7.516597
(401.17, 14.20, 244.00) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 7.493916
(401.17, 14.20, 244.00) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 7.607871
(401.17, 14.20, 244.00) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 7.670896
(401.17, 14.20, 244.00) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 11.11493
(401.17, 14.20, 244.00) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.87573
(401.17, 14.20, 244.00) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.86077
(401.17, 14.20, 244.00) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 9.829251
(401.17, 14.20, 244.00) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 9.812433
(401.17, 14.20, 244.00) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 10.35115
(401.17, 14.20, 244.00) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 12.00388
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14367
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00055
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.082567
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.319112
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.57615
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856372
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.162963
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49983
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.871529
(401.17, 14.20, 244.00) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 7.52829
(401.17, 14.20, 244.00) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 7.502491
(401.17, 14.20, 244.00) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 7.478319
(401.17, 14.20, 244.00) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 7.455753
(401.17, 14.20, 244.00) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 7.756431
(401.17, 14.20, 244.00) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 7.927149
(401.17, 14.20, 244.00) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 7.997888
(401.17, 14.20, 244.00) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.83408
(401.17, 14.20, 244.00) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.81028
(401.17, 14.20, 244.00) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 11.52869
(401.17, 14.20, 244.00) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 9.813001
(401.17, 14.20, 244.00) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 9.798147
(401.17, 14.20, 244.00) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 9.905849
ü(401.17, 14.20, 244.00) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 11.79722
(401.17, 14.20, 244.00) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 14.00286
(401.17, 14.20, 244.00) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 13.99622
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.0894
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.326536
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.584213
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.865144
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172617
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510438
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883289
(401.17, 14.20, 244.00) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 7.491602
(401.17, 14.20, 244.00) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 7.465928
(401.17, 14.20, 244.00) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 7.441873
(401.17, 14.20, 244.00) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 7.419414
(401.17, 14.20, 244.00) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 7.766093
(401.17, 14.20, 244.00) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 8.202532
(401.17, 14.20, 244.00) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 8.27901
(401.17, 14.20, 244.00) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.88998
(401.17, 14.20, 244.00) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.86605
(401.17, 14.20, 244.00) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 11.14997
(401.17, 14.20, 244.00) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 13.53106
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83289
(401.17, 14.20, 244.00) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 13.95943
(401.17, 14.20, 244.00) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 13.81915
(401.17, 14.20, 244.00) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 13.80986
(401.17, 14.20, 244.00) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 13.80327
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.096291
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.334014
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.592309
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.874052
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.182338
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521172
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.895129
(401.17, 14.20, 244.00) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 7.827079
(401.17, 14.20, 244.00) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 7.463799
(401.17, 14.20, 244.00) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 7.432992
(401.17, 14.20, 244.00) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 7.403875
(401.17, 14.20, 244.00) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 7.376419
(401.17, 14.20, 244.00) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 7.350593
(401.17, 14.20, 244.00) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 8.582108
(401.17, 14.20, 244.00) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 8.668357
(401.17, 14.20, 244.00) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.92455
(401.17, 14.20, 244.00) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.90271
(401.17, 14.20, 244.00) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 13.07207
(401.17, 14.20, 244.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97726
(401.17, 14.20, 244.00) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 13.75556
(401.17, 14.20, 244.00) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 13.63393
(401.17, 14.20, 244.00) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 13.62473
