¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ı(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.495783
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.236279
œ (378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.322839
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.413887
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.509751
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.61079
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.717402
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.830024
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.949144
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 5.075302
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 5.058697
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.876229
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.795044
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.79317
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.816899
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.847059
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.878555
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.911427
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.286077
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.221351
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.159349
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.09993
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.042961
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 3.988322
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 3.935896
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 3.953214
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.025502
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.101298
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.180833
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.264362
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.352163
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.44454
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.541827
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.644396
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.752651
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.867045
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.988078
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.820056
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.703474
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.69979
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.713562
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.740588
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.768861
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.798415
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.829286
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.861509
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.308932
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.24363
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.181081
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.12114
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.063675
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.008561
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 3.955682
™ (378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 3.97784
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.05113
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.12799
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.20866
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.2934
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.382494
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.476254
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.575027
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.679189
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.789161
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.771783
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.620111
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.614677
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.619056
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.64318
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.668471
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.69496
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.722677
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.751655
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.781929
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.813535
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.333086
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.267173
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.204041
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.143548
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.085555
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.029938
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 3.976579
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.003267
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.077598
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.155567
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.237418
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.323418
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.41386
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.509063
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.609383
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.715208
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.565951
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.537346
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.532735
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.554153
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.576673
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.600316
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.625113
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.651089
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.678277
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.706706
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.736413
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.767431
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.358572
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.29201
› (378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.228263
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.167182
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.108631
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.052482
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 3.998615
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.029516
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.10493
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.184051
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.267131
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.354443
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.446288
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.542994
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.534028
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.467375
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.459466
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.472909
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.492839
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.513832
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.53591
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.559098
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.583422
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.608911
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.635592
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.6635
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.692666
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.760612
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.385427
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.31818
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.25378
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.19208
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.132937
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.076223
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.021819
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.056608
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.133147
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.213467
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.297825
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.386504
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.47981
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.404388
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.394835
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.398921
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.416421
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.434931
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.454466
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.475052
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.496708
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.519463
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.543337
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.568361
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.594563
œ (378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.631771
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.720603
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.813863
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.413693
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.34572
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.280631
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.218274
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.158505
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.101196
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.046223
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.084563
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.162273
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.24384
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.32953
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.348063
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.336885
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.331723
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.346934
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.363105
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.380254
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.3984
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.417561
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.437759
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.459016
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.481356
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.504803
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.529384
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.596555
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.683108
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.773932
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.869318
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.876226
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.374671
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.308854
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.245802
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.185374
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.127435
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.071862
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.113406
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.192332
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.329947
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.285326
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.273439
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.283949
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.297912
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.312809
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.328657
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.345472
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.363272
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.382076
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.401905
’ (378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.422781
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.444725
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.483064
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.563599
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.648004
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.736529
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.829453
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.927075
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.879382
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.405077
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.338489
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.274706
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.213581
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.154977
(378.99, 15.87, 285.24) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 4.09877
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.329812
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.239911
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.226419
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.227095
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.238959
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.251721
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.265395
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.279994
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.295533
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.312029
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.329501
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.347964
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.367442
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.387954
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.454164
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.532794
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.615169
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.701525
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.792127
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.887261
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.98724
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.882668
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.094512
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.323491
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.569486
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827919
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.338767
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.20043
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.185328
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.176039
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.185902
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.19663
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.208237
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.220733
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.23413
(378.99, 15.87, 285.24) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.248445
