¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
† (401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.925999
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.396446
‹ (401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.390551
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.385909
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.382517
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.380373
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.379473
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.379817
(401.44, 14.17, 246.12) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 9.421473
(401.44, 14.17, 246.12) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 9.425288
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.057807
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.277856
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.515851
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773946
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054745
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.728925
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.703853
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.680264
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.658135
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.63744
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.618162
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.600277
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.583768
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.56862
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.554815
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.542342
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.531187
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.521339
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.512788
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.505527
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.499546
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.494843
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.49141
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.489246
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.488348
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.488716
(401.44, 14.17, 246.12) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 9.556334
(401.44, 14.17, 246.12) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 9.560225
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.048331
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.267653
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50476
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761899
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.041654
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.846753
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.821261
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.797279
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.774781
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.753744
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.734146
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.715967
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.699188
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.683791
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.669765
Š (401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.657091
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.645758
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.635755
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.627073
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.619701
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.613636
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.608867
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.605392
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.603208
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.602311
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.602703
(401.44, 14.17, 246.12) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.045737
(401.44, 14.17, 246.12) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.046222
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.038959
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.257527
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.493834
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.750054
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028737
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.97016
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.944231
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.919836
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.896953
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.875557
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.855626
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.837138
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.820077
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.804423
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.790162
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.777279
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.765761
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.755598
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.746777
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.739293
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.733135
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.7283
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.724782
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.722577
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.721683
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.722101
(401.44, 14.17, 246.12) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.957509
(401.44, 14.17, 246.12) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.958009
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.029726
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.247553
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.483028
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.738332
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015981
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318978
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.073111
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.048286
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.025003
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.003231
… (401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.98295
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.96414
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.946783
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.93086
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.916356
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.903254
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.891541
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.881211
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.872247
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.864643
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.858391
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.853488
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.849924
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.847698
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.846808
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.847254
(401.44, 14.17, 246.12) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.872698
(401.44, 14.17, 246.12) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.873213
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.020626
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.237748
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.472415
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.726783
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.003406
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.305254
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.208301
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.183026
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.159317
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.137154
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.116508
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.097363
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.079695
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.063491
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.04873
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.0354
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.023487
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.01298
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.003867
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.996139
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.989789
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.984812
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.981204
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.978957
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.978071
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.978547
(401.44, 14.17, 246.12) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.791173
(401.44, 14.17, 246.12) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.791703
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.011632
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.22803
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.461927
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.715433
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991037
’ (401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291725
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.350209
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.324463
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.300313
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.277737
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.256711
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.237212
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.219222
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.202721
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.187695
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.174125
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.162002
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.151309
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.142041
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.134184
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.127733
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.122681
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.119023
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.116756
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.115876
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.116385
(401.44, 14.17, 246.12) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.712817
(401.44, 14.17, 246.12) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.713361
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.002756
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218479
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.451582
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.704222
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978837
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278398
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612289
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.473063
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.448451
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.425443
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.404017
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.384148
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.365819
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.349009
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.333704
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.319883
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.307539
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.296655
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.287224
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.279232
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.272676
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.267547
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.263839
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.26155
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.260677
(401.44, 14.17, 246.12) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.261222
(401.44, 14.17, 246.12) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.637513
(401.44, 14.17, 246.12) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.638069
ü(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.994024
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.209068
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.441407
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693164
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966813
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273893
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615935
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.976416
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335594
(401.44, 14.17, 246.12) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.709348
(401.44, 14.17, 246.12) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.680586
(401.44, 14.17, 246.12) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.653693
(401.44, 14.17, 246.12) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.628643
(401.44, 14.17, 246.12) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.605412
(401.44, 14.17, 246.12) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.583975
(401.44, 14.17, 246.12) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.564309
(401.44, 14.17, 246.12) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.546395
(401.44, 14.17, 246.12) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.530216
(401.44, 14.17, 246.12) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.515755
(401.44, 14.17, 246.12) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.502998
(401.44, 14.17, 246.12) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.596918
(401.44, 14.17, 246.12) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.587417
(401.44, 14.17, 246.12) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.579606
(401.44, 14.17, 246.12) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.57348
(401.44, 14.17, 246.12) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.569032
(401.44, 14.17, 246.12) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.566259
(401.44, 14.17, 246.12) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.565155
(401.44, 14.17, 246.12) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.565723
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985448
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.199791
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.43138
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682288
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965687
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.277319
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619676
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.971589
(401.44, 14.17, 246.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.330283
(401.44, 14.17, 246.12) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.638389
(401.44, 14.17, 246.12) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.609877
(401.44, 14.17, 246.12) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.58322
(401.44, 14.17, 246.12) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.558393
(401.44, 14.17, 246.12) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.535366
(401.44, 14.17, 246.12) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.514119
(401.44, 14.17, 246.12) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.494629
(401.44, 14.17, 246.12) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.476877
(401.44, 14.17, 246.12) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.460846
(401.44, 14.17, 246.12) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.446518
(401.44, 14.17, 246.12) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.433881
(401.44, 14.17, 246.12) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.527053
(401.44, 14.17, 246.12) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.517644
