¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¢(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 12.81052
(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.83173
(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.82108
(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.81315
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.75435
š(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.900987
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.057951
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.226356
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.407469
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.602697
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.813754
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.042531
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.291312
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.562803
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860245
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.187324
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.548695
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950002
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.398088
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.892519
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.41191
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.996867
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67424
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44513
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28046
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22372
(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.01735
(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.9982
(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.98183
(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.96822
(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.95735
(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.94921
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.749045
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.895319
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.051898
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.219874
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.40049
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.595177
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.805602
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.033702
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.281725
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.552359
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84874
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174663
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.534734
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934442
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.380466
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869389
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.39366
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.974563
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63428
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40175
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21973
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15329
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09103
(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.14075
(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.12408
(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.11021
(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.0991
(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.09076
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.743932
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.889856
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.046043
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.213601
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.393732
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.587908
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.797742
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025179
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.272468
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54224
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837636
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.162499
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521266
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.919496
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36059
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.847082
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.376303
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.954982
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61199
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3642
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1611
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08531
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08221
(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.28905
(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.27207
(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.25792
(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.24656
(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.238
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.739034
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.884583
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.040432
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.207571
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.387254
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.580957
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.79021
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.017005
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.263576
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.532541
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827042
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150826
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508325
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.905144
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.341417
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.825573
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.359882
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.936438
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59092
£(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3077
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06711
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01416
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07565
(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.44334
(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.42604
(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.41159
(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.39998
(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.39119
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.734305
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.879563
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.035028
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.201799
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.381076
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.574227
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.782979
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.00916
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.255044
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.523238
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.816844
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139577
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495921
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.89133
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.32297
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.804857
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.344368
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.918956
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57096
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25063
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96442
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89467
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98473
(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.60388
(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.58625
(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.57149
(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.5596
(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.55057
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.729754
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.874734
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.029867
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.196248
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.375096
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.567813
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.776026
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.001644
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.246868
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514327
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807077
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128843
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484047
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876582
¤(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305199
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.784962
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.325474
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.902443
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55221
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19554
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86489
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77905
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8973
(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.77095
(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.75296
(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.73788
(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.72571
(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.71641
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.72544
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.870093
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.024903
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.190931
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.369384
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.561669
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.769407
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.994444
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.239043
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505785
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.797719
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118545
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.472702
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.861259
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288133
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.765832
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.3039
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.886992
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53464
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14242
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80491
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66718
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88537
(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.94484
(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.92648
(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.91106
(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.89858
(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.88902
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.721304
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.865682
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.020164
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.185847
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.363943
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.555795
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.763041
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.987583
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.231587
Ÿ(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.497623
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7888
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.108731
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.461853
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846566
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271765
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.747497
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.283171
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.872511
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50638
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0912
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74739
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55891
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87465
(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.12586
(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.1071
(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.09133
(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.07852
(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.06868
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.717344
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.861474
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.015661
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.181035
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.358731
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.550186
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.757006
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.98102
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.224474
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.489857
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.780319
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099382
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45154
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832511
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.256083
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.729904
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.263399
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.85905
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46218
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0419
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69203
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45419
(341.93, 7.24, 370.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86514
(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.31435
(341.93, 7.24, 370.64) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.29518
