¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
×(401.06, 14.08, 246.14) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 15.26973
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.559659
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.844782
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.157723
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.491318
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.85916
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.268345
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.725625
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.23327
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.802981
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44252
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18591
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00089
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9112
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.95602
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.17708
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.55393
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.17263
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.24445
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.89671
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.628952
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.837118
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.061536
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.302049
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.561367
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.846706
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.158984
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.492704
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.860694
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.270286
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.727706
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.235243
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.805445
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44347
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18523
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99923
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90784
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.94968
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.16753
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.51847
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.12668
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.07919
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.79823
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.630535
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.838829
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.06339
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.303735
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.563204
¡(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.84875
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.160423
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.494286
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.86244
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.272452
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.730053
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.23753
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.808238
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44487
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18506
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9982
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90524
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.94428
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.15903
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.48425
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.08278
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.01759
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.70345
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.632185
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.84062
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.065331
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.305539
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.565166
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.850914
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.162036
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.496059
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.864401
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.274844
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.732666
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.240126
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.811359
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44671
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1854
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99782
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90341
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.9398
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.14638
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.45173
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.04091
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.95856
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.6123
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.633908
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.842493
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.06736
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.307459
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.567258
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.853198
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.163828
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.498029
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.866575
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.277467
Ÿ(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.735543
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.243035
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.814809
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.449
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18624
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99651
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90234
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.93624
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.12199
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.42091
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.00104
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.90206
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.52473
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.6357
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.844445
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.069476
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.309497
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.569476
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.8556
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.165793
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.500189
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.868964
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.280313
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.738686
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.246254
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.818584
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45173
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18759
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99586
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90204
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.93251
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.09907
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.39444
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.96315
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.84807
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.22901
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.637564
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.846478
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.071679
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.31165
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.57182
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.858124
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.167935
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.502545
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.871566
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.283389
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.742093
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.249785
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.822691
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45491
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18944
Ÿ(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9959
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.89998
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.92435
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.0776
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.37115
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.92149
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.79656
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.15283
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.639496
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.848591
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.073969
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.31392
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.574292
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.860767
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.170253
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.505094
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.87438
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.28669
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.745766
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.253628
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.827127
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45853
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19181
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99662
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.89833
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91728
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.05758
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.34936
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.88158
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.74597
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.06184
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.641499
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.850784
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.076346
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.316306
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.576892
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.863528
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.172748
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.507836
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.877409
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.290217
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.749703
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.257782
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.831889
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46285
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19467
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99802
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.89752
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91128
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.03899
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.32906
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.84375
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.68444
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.98462
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.643571
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.853029
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.078809
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.31881
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.579616
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.86641
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.175416
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.510771
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.880651
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.293973
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.753906
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.262248
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.836611
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4677
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19805
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00012
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.89754
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.90635
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.02183
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.31024
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.80797
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.62565
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.91077
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.645712
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.855344
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.081358
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.321428
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.582468
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.869408
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.17826
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.513899
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.884233
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.297955
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.758372
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.267025
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.840978
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47291
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20193
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00289
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.89841
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.90249
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.0061
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.2929
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.77423
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.56957
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.84009
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.70803
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.647922
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.857733
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.083961
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.324161
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.585444
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.872527
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.181281
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.517221
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.88802
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.302163
(401.06, 14.08, 246.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.763103
