¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ó(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.601202
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.571692
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1921
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90106
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.74867
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73439
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.85705
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.24766
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.94231
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17069
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.79652
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.310008
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.563302
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839202
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13452
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454278
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.80562
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.193395
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.623453
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.096836
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.145291
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.579437
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20094
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91242
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.76611
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.74783
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.87373
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.27745
(425.10, 14.72, 251.33) (394.47, 8.09, 249.64) (0.81, 2.16, 0.81) Human 14.29296
(425.10, 14.72, 251.33) (394.47, 8.09, 249.64) (0.81, 2.16, 0.81) Human 14.25996
(425.10, 14.72, 251.33) (394.47, 8.09, 249.64) (0.81, 2.16, 0.81) Human 14.2384
(425.10, 14.72, 251.33) (394.47, 8.09, 249.64) (0.81, 2.16, 0.81) Human 14.21966
(425.10, 14.72, 251.33) (394.47, 8.09, 249.64) (0.81, 2.16, 0.81) Human 14.20379
(425.10, 14.72, 251.33) (394.47, 8.09, 249.64) (0.81, 2.16, 0.81) Human 14.19073
(425.10, 14.72, 251.33) (394.47, 8.09, 249.64) (0.81, 2.16, 0.81) Human 14.18045
(425.10, 14.72, 251.33) (394.47, 8.09, 249.64) (0.81, 2.16, 0.81) Human 14.17296
(425.10, 14.72, 251.33) (394.47, 8.09, 249.64) (0.81, 2.16, 0.81) Human 14.23562
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.314802
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568557
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844926
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140327
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.460647
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.812609
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.201165
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.632109
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.101152
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.335349
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.58732
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20994
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92483
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.7837
Á(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.76153
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.89073
(425.10, 14.72, 251.33) (394.47, 8.09, 249.64) (0.81, 2.16, 0.81) Human 14.29739
(425.10, 14.72, 251.33) (394.47, 8.09, 249.64) (0.81, 2.16, 0.81) Human 14.16915
(425.10, 14.72, 251.33) (394.47, 8.09, 249.64) (0.81, 2.16, 0.81) Human 14.1405
(425.10, 14.72, 251.33) (394.47, 8.09, 249.64) (0.81, 2.16, 0.81) Human 14.11785
(425.10, 14.72, 251.33) (394.47, 8.09, 249.64) (0.81, 2.16, 0.81) Human 14.09795
(425.10, 14.72, 251.33) (394.47, 8.09, 249.64) (0.81, 2.16, 0.81) Human 14.0809
(425.10, 14.72, 251.33) (394.47, 8.09, 249.64) (0.81, 2.16, 0.81) Human 14.06663
(425.10, 14.72, 251.33) (394.47, 8.09, 249.64) (0.81, 2.16, 0.81) Human 14.05512
(425.10, 14.72, 251.33) (394.47, 8.09, 249.64) (0.81, 2.16, 0.81) Human 14.04635
(425.10, 14.72, 251.33) (394.47, 8.09, 249.64) (0.81, 2.16, 0.81) Human 14.08429
(425.10, 14.72, 251.33) (394.47, 8.09, 249.64) (0.81, 2.16, 0.81) Human 14.31676
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.319638
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.573789
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850619
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146192
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467051
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.819696
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.208964
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64079
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.105595
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.600952
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.658013
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21911
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93973
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80145
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.77549
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.90805
(425.10, 14.72, 251.33) (394.47, 8.09, 249.64) (0.81, 2.16, 0.81) Human 14.3002
(425.10, 14.72, 251.33) (394.47, 8.09, 249.64) (0.81, 2.16, 0.81) Human 14.171
(425.10, 14.72, 251.33) (394.47, 8.09, 249.64) (0.81, 2.16, 0.81) Human 14.14165
(425.10, 14.72, 251.33) (394.47, 8.09, 249.64) (0.81, 2.16, 0.81) Human 14.11817
(425.10, 14.72, 251.33) (394.47, 8.09, 249.64) (0.81, 2.16, 0.81) Human 14.09742
(425.10, 14.72, 251.33) (394.47, 8.09, 249.64) (0.81, 2.16, 0.81) Human 14.07955
(425.10, 14.72, 251.33) (394.47, 8.09, 249.64) (0.81, 2.16, 0.81) Human 14.06445
(425.10, 14.72, 251.33) (394.47, 8.09, 249.64) (0.81, 2.16, 0.81) Human 14.05213
(425.10, 14.72, 251.33) (394.47, 8.09, 249.64) (0.81, 2.16, 0.81) Human 14.04256
(425.10, 14.72, 251.33) (394.47, 8.09, 249.64) (0.81, 2.16, 0.81) Human 14.08
(425.10, 14.72, 251.33) (394.47, 8.09, 249.64) (0.81, 2.16, 0.81) Human 14.30415
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324461
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.579026
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856342
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152091
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47352
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.826832
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.216828
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645267
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.110138
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.629869
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.840794
‹(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22844
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95507
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8185
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.78971
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.92568
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.35368
(425.10, 14.72, 251.33) (394.47, 8.09, 249.64) (0.81, 2.16, 0.81) Human 14.30145
(425.10, 14.72, 251.33) (394.47, 8.09, 249.64) (0.81, 2.16, 0.81) Human 14.26535
(425.10, 14.72, 251.33) (394.47, 8.09, 249.64) (0.81, 2.16, 0.81) Human 14.24002
(425.10, 14.72, 251.33) (394.47, 8.09, 249.64) (0.81, 2.16, 0.81) Human 14.2176
(425.10, 14.72, 251.33) (394.47, 8.09, 249.64) (0.81, 2.16, 0.81) Human 14.19804
(425.10, 14.72, 251.33) (394.47, 8.09, 249.64) (0.81, 2.16, 0.81) Human 14.1813
(425.10, 14.72, 251.33) (394.47, 8.09, 249.64) (0.81, 2.16, 0.81) Human 14.16746
(425.10, 14.72, 251.33) (394.47, 8.09, 249.64) (0.81, 2.16, 0.81) Human 14.15636
(425.10, 14.72, 251.33) (394.47, 8.09, 249.64) (0.81, 2.16, 0.81) Human 14.21356
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.329275
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.584246
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862045
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15803
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.480034
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833962
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.224759
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649464
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.114813
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.635107
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12437
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23794
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97054
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.835
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80388
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.94711
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.37737
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.08069
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.11983
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.03573
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.334054
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.58948
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867785
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.163984
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.486594
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841207
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.232766
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653738
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.119596
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.640437
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22651
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43441
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98613
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84777
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81703
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.9707
Ô(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.40571
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.1062
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.15512
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.06336
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.761976
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.739961
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.719065
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.699264
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.680537
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.662864
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.646227
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.630608
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.61599
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.602358
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.589699
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.578
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.567247
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.557433
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.83106
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.99497
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.43698
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.13225
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.18676
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.09211
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.71604
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.694222
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.673512
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.653887
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.635326
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.61781
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.60132
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.585836
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.571346
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.557832
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.545281
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.533681
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.523019
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.513286
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84693
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.02098
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.46856
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.15887
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.21917
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.12194
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.671875
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.650248
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.629717
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.610263
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.591861
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.574496
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.558145
Ò(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.542794
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.528427
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.515026
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.50258
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.491076
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.480501
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.470846
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.86306
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.04721
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.50047
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.19088
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.25234
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.88376
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.629419
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.607973
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.587616
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.568325
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.550078
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.532856
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.516642
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.501418
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.487168
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.473877
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.461533
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.45012
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.43963
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.473887
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.87944
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.07365
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.52603
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.2252
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.27851
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.91215
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.588606
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.567337
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.547146
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.528011
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.509913
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.49283
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.476748
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.461645
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.447509
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.434323
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.422076
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.410752
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.400343
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.486217
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.889963
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.1003
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.55108
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.26002
ğ(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.3072
(425.10, 14.72, 251.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.94158
(425.10, 14.72, 251.33) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.54938
