¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¥(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.302809
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.413973
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.76547
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.17262
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.64086
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.163857
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.755346
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4422
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2412
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.18545
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.34123
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.71138
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.40904
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.59267
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.17437
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.29831
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.49692
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.771051
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.073879
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.3988
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.748753
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.153156
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.617181
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.138072
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.723856
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40628
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19876
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.13387
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.28085
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.64309
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.31746
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.4796
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.038
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.14151
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.484318
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.75707
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.058549
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.383658
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.732076
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.133667
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.593427
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.112285
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.692312
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37033
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15629
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.08218
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.22034
 (420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.57482
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.22585
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.36695
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.9018
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.471713
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.743073
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.043206
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.368548
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.715437
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.114158
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.569602
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.086504
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.660728
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33437
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11382
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03041
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.15971
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.5066
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.13425
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.25474
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.76693
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.459106
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.729063
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.027849
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.353478
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.698846
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.094631
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.545712
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.060735
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.629108
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29842
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07136
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97856
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.09899
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.43846
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.04269
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.143
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.63307
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.446503
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.715046
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.012486
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.338445
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.682298
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.075094
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.521769
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.034982
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.597466
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26247
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02891
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.92759
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.03819
°(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.3704
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.95121
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.03177
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.7906
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.87327
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.433904
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.701304
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.997121
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.322091
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.665802
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.05555
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.497859
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.009254
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.567557
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22653
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98648
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8778
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.97735
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.30245
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.86077
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.91936
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65498
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.71897
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.421312
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.687577
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.981754
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.30519
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.649356
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.036005
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.476026
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.983554
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.538479
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19063
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9441
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82808
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.91716
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23462
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.777
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99936
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.5096
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.56627
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.408732
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.673866
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.966391
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.288295
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.632968
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.016459
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.454201
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.957891
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.509451
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15476
Ç(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90176
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.77847
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.85963
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16695
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82921
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86733
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.36516
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.41511
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.396163
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.660169
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.951036
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.271413
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.616639
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.996923
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.432388
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.932268
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.480477
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11893
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85948
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.729
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.79912
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.09944
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73163
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73635
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22164
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.26557
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.383609
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.646491
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.935688
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.254544
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.600371
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.977395
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.410596
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.906688
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.451571
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08316
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81727
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.67964
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73707
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99198
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63436
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60652
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07906
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.1176
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.371075
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.632835
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.920355
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.237694
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.58417
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.957885
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.388825
í(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.879677
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.42273
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04745
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77598
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63041
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59514
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92065
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53733
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47786
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.93752
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.97126
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.35856
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.619205
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.905037
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.220866
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.568032
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.938392
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.367085
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.852441
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.393966
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01181
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73487
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.58132
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53059
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84959
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44061
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35028
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79699
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81858
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.346293
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.605604
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.88974
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.204063
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.549979
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.918926
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.345376
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.825209
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.365283
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.976245
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69387
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33746
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4661
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77877
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33967
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23542
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65751
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.65664
(420.59, 14.24, 320.34) (391.47, 8.49, 312.91) (0.81, 2.16, 0.81) Human 17.14117
(420.59, 14.24, 320.34) (391.47, 8.49, 312.91) (0.81, 2.16, 0.81) Human 17.03447
(420.59, 14.24, 320.34) (391.47, 8.49, 312.91) (0.81, 2.16, 0.81) Human 16.98212
(420.59, 14.24, 320.34) (391.47, 8.49, 312.91) (0.81, 2.16, 0.81) Human 16.95008
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.334133
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.592032
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.874465
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.187288
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.531478
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.89998
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.323705
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.797986
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.336686
(420.59, 14.24, 320.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.940436
