¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
İ(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.312628
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70819
Ù(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70452
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81432
(433.53, 15.07, 250.30) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 14.25851
(433.53, 15.07, 250.30) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 14.23236
(433.53, 15.07, 250.30) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 14.20907
(433.53, 15.07, 250.30) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 14.18862
(433.53, 15.07, 250.30) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 14.17098
(433.53, 15.07, 250.30) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 14.15615
(433.53, 15.07, 250.30) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 14.1441
(433.53, 15.07, 250.30) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 16.88824
(433.53, 15.07, 250.30) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 24.20566
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.959957
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.207629
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932882
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252633
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604873
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994694
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.428388
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.913639
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.472097
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13251
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88349
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70967
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71227
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83097
(433.53, 15.07, 250.30) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 14.21373
(433.53, 15.07, 250.30) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 14.18765
(433.53, 15.07, 250.30) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 14.16442
(433.53, 15.07, 250.30) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 14.14402
(433.53, 15.07, 250.30) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 14.12643
(433.53, 15.07, 250.30) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 14.11163
(433.53, 15.07, 250.30) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 14.09961
(433.53, 15.07, 250.30) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 16.99319
(433.53, 15.07, 250.30) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.76497
(433.53, 15.07, 250.30) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 24.38112
(433.53, 15.07, 250.30) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 24.36272
(433.53, 15.07, 250.30) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 24.3491
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.959474
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.641779
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933334
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25315
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.605425
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.995301
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.429049
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914408
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.476075
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13706
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88466
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.711
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71961
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84753
ã(433.53, 15.07, 250.30) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 14.17197
(433.53, 15.07, 250.30) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 14.14596
(433.53, 15.07, 250.30) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 14.12279
(433.53, 15.07, 250.30) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 14.10244
(433.53, 15.07, 250.30) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 14.08489
(433.53, 15.07, 250.30) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 14.07013
(433.53, 15.07, 250.30) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 14.05813
(433.53, 15.07, 250.30) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 16.13752
(433.53, 15.07, 250.30) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.71457
(433.53, 15.07, 250.30) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 24.64913
(433.53, 15.07, 250.30) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 24.6304
(433.53, 15.07, 250.30) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 24.6165
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.958953
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642148
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933712
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253568
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.605875
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.995821
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.429628
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.915067
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.479857
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13964
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88562
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71214
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72651
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86399
(433.53, 15.07, 250.30) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 14.1332
(433.53, 15.07, 250.30) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 14.10725
(433.53, 15.07, 250.30) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 14.08413
(433.53, 15.07, 250.30) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 14.06383
(433.53, 15.07, 250.30) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 14.04632
(433.53, 15.07, 250.30) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 14.03159
(433.53, 15.07, 250.30) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 14.01962
(433.53, 15.07, 250.30) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 16.05058
(433.53, 15.07, 250.30) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 23.78255
(433.53, 15.07, 250.30) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 24.32348
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375574
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642441
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934056
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25393
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606304
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996266
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430131
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.915619
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.483376
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13772
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88446
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71311
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73305
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88034
(433.53, 15.07, 250.30) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 14.8855
ã(433.53, 15.07, 250.30) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 14.82277
(433.53, 15.07, 250.30) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 14.76343
(433.53, 15.07, 250.30) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 14.70742
(433.53, 15.07, 250.30) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 14.65467
(433.53, 15.07, 250.30) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 14.60515
(433.53, 15.07, 250.30) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 14.55878
(433.53, 15.07, 250.30) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 16.04939
(433.53, 15.07, 250.30) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 24.12277
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375822
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642708
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.93432
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.254223
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606627
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996659
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430542
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916097
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.486699
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13557
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88199
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71391
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73912
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89653
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18013
(433.53, 15.07, 250.30) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 16.03893
(433.53, 15.07, 250.30) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 16.00587
(433.53, 15.07, 250.30) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 15.97606
(433.53, 15.07, 250.30) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 15.94946
(433.53, 15.07, 250.30) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 15.92605
(433.53, 15.07, 250.30) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 15.90581
(433.53, 15.07, 250.30) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 16.09914
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37598
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642885
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.93454
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.254447
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606872
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996912
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.43085
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916451
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.484675
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13323
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87928
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71454
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74483
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87812
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16737
(433.53, 15.07, 250.30) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 15.33006
(433.53, 15.07, 250.30) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 15.31334
(433.53, 15.07, 250.30) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 15.29963
(433.53, 15.07, 250.30) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 15.28893
(433.53, 15.07, 250.30) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 15.28122
(433.53, 15.07, 250.30) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 15.83059
Ù(433.53, 15.07, 250.30) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 16.15003
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376114
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643051
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934681
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.254617
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.607064
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997143
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431101
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916705
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.482443
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13069
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87633
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71497
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75012
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85575
(433.53, 15.07, 250.30) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 14.48646
(433.53, 15.07, 250.30) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 14.46719
(433.53, 15.07, 250.30) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 14.45078
(433.53, 15.07, 250.30) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 14.43721
(433.53, 15.07, 250.30) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 14.42649
(433.53, 15.07, 250.30) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 14.41859
(433.53, 15.07, 250.30) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 14.41351
(433.53, 15.07, 250.30) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 16.20206
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376179
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643135
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934822
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.254731
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.607191
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997272
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431255
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914096
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.480015
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12791
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87314
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71526
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75498
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83355
(433.53, 15.07, 250.30) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 14.1854
(433.53, 15.07, 250.30) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 14.15134
(433.53, 15.07, 250.30) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 14.12019
(433.53, 15.07, 250.30) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 14.09193
(433.53, 15.07, 250.30) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 14.06651
(433.53, 15.07, 250.30) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 14.04392
(433.53, 15.07, 250.30) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 14.05993
(433.53, 15.07, 250.30) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 16.7682
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3762
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643168
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.93484
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25477
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.607227
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997307
×(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431307
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.910012
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.477421
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12491
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86969
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71537
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73611
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81154
(433.53, 15.07, 250.30) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 14.23892
(433.53, 15.07, 250.30) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 14.20472
(433.53, 15.07, 250.30) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 14.17344
(433.53, 15.07, 250.30) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 14.14504
(433.53, 15.07, 250.30) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 14.11951
(433.53, 15.07, 250.30) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 14.09681
(433.53, 15.07, 250.30) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 14.09953
(433.53, 15.07, 250.30) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 17.19381
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37622
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.64315
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934811
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.254761
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.607209
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997273
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.429954
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.906914
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.474616
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12172
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86599
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71669
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7065
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78973
(433.53, 15.07, 250.30) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 14.29566
(433.53, 15.07, 250.30) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 14.2613
(433.53, 15.07, 250.30) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 14.22987
(433.53, 15.07, 250.30) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 14.20135
(433.53, 15.07, 250.30) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 14.1757
(433.53, 15.07, 250.30) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 14.15289
(433.53, 15.07, 250.30) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 14.13995
(433.53, 15.07, 250.30) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 16.95586
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376132
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643051
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.93473
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.254662
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.607105
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997173
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.426206
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904299
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.471663
(433.53, 15.07, 250.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11834
