¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
£(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.815055
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.33571
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.539841
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.741202
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.956023
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.1888
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.437189
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.680132
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.945034
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.23328
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.548022
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.895389
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.272822
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.682062
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.174917
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.748927
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30153
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87772
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52456
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2261
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93202
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33574
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80782
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2015
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62127
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06958
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88642
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5542
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.537016
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.739413
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.95409
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.186701
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.439093
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.687404
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.951334
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.240138
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.555518
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.90321
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.284937
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.695444
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.17971
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.75435
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34039
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92504
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57779
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58351
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96042
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36329
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75943
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1392
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55513
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99934
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.695
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34645
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.534266
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.737729
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.952269
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.184727
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.437073
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.694532
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.957931
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.247322
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.563367
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.911412
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.29565
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.709355
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.184901
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.760226
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3802
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97368
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63254
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61219
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99089
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39574
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76754
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11868
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49266
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93249
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47674
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14693
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84068
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.531593
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.734954
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.950561
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.182875
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.435187
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.700891
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.964823
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.254828
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.571573
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.919994
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.305118
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.723792
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.190491
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.766552
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42109
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02367
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68884
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6429
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02354
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4305
§(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78065
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12825
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50271
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90062
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33577
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95531
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63236
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.528996
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.732195
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.948964
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.181144
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.433439
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.707519
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.972567
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.262659
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.580132
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.928958
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.315004
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.738756
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.198734
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.773332
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42956
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07503
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.74671
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67563
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05832
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46751
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79613
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14026
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51542
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91397
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33813
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76952
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43244
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15501
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.526476
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.729494
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.947482
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.179534
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.431737
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.706069
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.982809
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.270816
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.589049
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.938306
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.325319
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.753794
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.215958
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.780564
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43782
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12778
®(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80618
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7104
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09525
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49328
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81402
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15476
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53072
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93016
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35525
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64316
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23591
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.946
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.524034
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.726856
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.946092
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.17805
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.430122
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.704457
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.991226
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.2793
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.598324
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.948216
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.336056
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.765699
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.233774
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.788248
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44659
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18063
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25297
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74728
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13442
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5126
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83434
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17455
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54867
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94913
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36251
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63508
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04436
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73766
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.52167
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.724301
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.943381
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.176686
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.428639
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.702994
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.999304
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.288108
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.607957
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.958791
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.347219
´(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.778079
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.252194
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.79639
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45588
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21293
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26032
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78215
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17586
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53423
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85704
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19844
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56924
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97086
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35767
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63004
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91543
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53769
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.519382
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.721832
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.940762
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.175447
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.427291
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.701679
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.00136
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.30021
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.617948
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.969762
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.358809
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.790935
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.271217
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.804983
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4657
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22424
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26923
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79183
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21952
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55825
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88222
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22491
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59255
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99547
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35574
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62805
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91337
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34583
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.517173
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.719445
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.938234
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.17433
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.426074
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.700514
·(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.000082
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.312263
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.628298
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.981127
(338.05, 7.66, 337.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.370826
