¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ß(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192554
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.889167
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.069671
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.262904
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.472493
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.707503
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.96691
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.251869
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.55487
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.885343
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.251362
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.64705
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.152457
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.743551
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.367272
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11477
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77218
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63815
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34595
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72485
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57021
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.57754
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.34165
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.414516
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.557744
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.712365
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.87883
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.058273
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.250508
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.459039
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.693313
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.951349
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.233459
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.534574
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.86263
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.226106
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.616387
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.121065
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.697163
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.316791
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05052
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89247
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73467
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57961
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60545
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49489
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.44474
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.43556
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.406154
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.548988
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.70296
¾(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.868704
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.047058
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.238375
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.445873
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.679407
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.936102
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.215448
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.514721
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.840434
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.201437
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.586488
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.090291
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.651946
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.267432
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.987812
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81874
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85855
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41641
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48964
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42277
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31641
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.535
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.397971
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.540411
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.693751
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.85879
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.036082
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.226506
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.432996
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.665781
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.921166
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.197831
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.495312
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.818751
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.177345
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.557341
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.060127
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.607883
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.219179
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.926605
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74686
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77266
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26274
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37735
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35385
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.21586
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.63763
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.38997
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.532015
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.684737
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.849087
Á(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.025347
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.214897
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.420403
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.652437
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.906543
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.180607
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.47633
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.79758
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.153829
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.528938
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.030572
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.564952
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.172012
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.866876
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67678
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66103
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12351
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21342
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25804
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14502
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.27492
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.382148
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.523798
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.675915
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.839593
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.014851
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.203547
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.408334
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.639371
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.892229
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.163773
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.457621
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.776911
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.13088
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.501268
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.001617
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.523133
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.125918
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.808599
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60847
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59063
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98813
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00951
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13278
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07778
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.04589
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.37459
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.515761
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.667288
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.830311
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.004594
½(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.19246
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.396615
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.626585
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.878222
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.147328
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.439359
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.756745
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.107316
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.474747
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.973258
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.48241
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.080878
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.751739
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5419
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50671
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85643
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81182
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01133
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02611
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.82479
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.367252
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.507903
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.658854
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.821238
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.994573
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.181629
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.385149
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.614074
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.864522
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.131267
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.421543
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.737075
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.083657
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.450393
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.945493
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.442764
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.036879
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.696277
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47702
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42491
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72832
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62001
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84556
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01927
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.61133
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.36008
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.500225
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.650614
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.812373
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.98479
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.171056
°(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.373934
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.601842
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.851129
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.115589
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.404168
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.7179
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.06063
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.426542
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.91831
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.404177
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.993899
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.642182
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4138
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3452
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.5224
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4339
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68026
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01516
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.40525
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.353074
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.492724
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.642567
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.803521
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.975242
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.160741
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.36297
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.589886
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.838039
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.100292
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.387233
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.699213
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.038229
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.403192
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.89171
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.366634
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.951932
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.589435
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35221
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26752
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41584
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25332
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52014
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0137
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.20631
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.346234
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.485402
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.634712
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.794877
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.965931
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.15068
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.352256
´(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.578202
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.8249
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.085374
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.370733
(391.52, 12.47, 326.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.681012
