¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¸(341.61, 6.91, 371.85) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.05135
(341.61, 6.91, 371.85) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.51241
(341.61, 6.91, 371.85) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.51269
(341.61, 6.91, 371.85) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.51638
†(341.61, 6.91, 371.85) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.52349
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218765
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442133
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683478
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.945044
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.229353
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.539484
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.872759
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.235397
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.634842
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.076835
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.56853
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10773
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68537
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22965
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83128
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60357
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70752
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5134
(341.61, 6.91, 371.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62887
(341.61, 6.91, 371.85) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.9058
(341.61, 6.91, 371.85) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.88865
(341.61, 6.91, 371.85) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.87501
(341.61, 6.91, 371.85) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.86488
(341.61, 6.91, 371.85) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.85823
(341.61, 6.91, 371.85) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.85507
(341.61, 6.91, 371.85) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.85539
(341.61, 6.91, 371.85) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.85919
(341.61, 6.91, 371.85) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.86648
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.924824
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.230092
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.565058
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.934191
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.342904
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.390559
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.915424
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40989
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85507
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34236
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75939
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08478
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72514
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50123
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64259
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.41755
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.928236
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.233831
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.56917
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.938735
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.347951
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.381583
Û(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.905385
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38995
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83332
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31854
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62408
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94152
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47223
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21656
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04943
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.47133
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.931533
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.237442
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.573144
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.943128
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.352829
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.372471
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.895182
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37058
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81218
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20129
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49318
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80298
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22975
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94394
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73067
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.52354
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.934716
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.24093
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.57698
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.947366
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.357535
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.363282
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.884852
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35174
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79164
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08122
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36637
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66891
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99716
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68306
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42754
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89465
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.937652
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.244289
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.580678
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.951451
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.362075
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.353927
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.874408
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33345
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70161
Ö(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96489
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24363
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53923
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85317
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43316
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13912
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5854
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.940157
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.247298
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.58423
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.955379
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.366438
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.344463
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.863819
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31572
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59454
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8521
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12475
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41367
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72041
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19369
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86434
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29123
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75021
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.942543
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.249911
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.587305
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.959151
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.370628
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.3349
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.853109
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25215
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49074
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74286
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0096
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29219
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59195
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96398
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60228
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01115
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45012
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.944807
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.252392
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.590035
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.962281
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.37464
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.340138
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.843425
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15628
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39006
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63699
Ö(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89808
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17456
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46773
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77904
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35225
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74422
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16457
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61632
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.946947
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.25474
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.59262
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.965136
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.378723
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.348097
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.852286
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11479
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32081
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53751
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79003
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06066
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34747
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6519
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11341
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48964
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89258
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3251
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.948966
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.257325
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.59649
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.970539
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.385053
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356005
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.861069
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10418
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3097
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52588
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75346
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9933
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24632
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52898
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88513
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24659
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63329
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04784
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49324
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.952592
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.261868
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.601491
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.976069
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.391201
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.363806
æ(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.869809
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0947
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29982
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51556
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74267
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98197
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23446
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50109
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73627
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05103
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38591
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78367
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21052
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.956613
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.266274
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.606343
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.981437
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.397167
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.37154
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.878427
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08645
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29121
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50654
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73321
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97205
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22404
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46672
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66175
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95468
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2837
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63387
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0072
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40595
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.960505
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.270545
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.611044
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.986638
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.402949
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.379221
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.88476
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07936
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2838
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49879
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72511
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96361
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21517
(341.65, 6.92, 371.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40249
