¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.99825
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.584012
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.999797
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.465562
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.990779
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23127
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94069
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7724
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76553
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84984
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84155
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.64719
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.62236
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.60027
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.5809
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.91671
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.38663
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.46033
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.72405
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.05037
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.613337
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.826077
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.056802
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.307835
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.581915
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.882214
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.214704
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.588516
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.004826
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.471212
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.99717
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23489
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94486
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7831
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77816
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86473
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76508
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.90239
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.87701
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.85442
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 13.83459
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.12446
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.58406
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.05186
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.26262
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.5426
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.88321
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.615122
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.828008
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.0589
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.310121
ó(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.584393
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.884933
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.218821
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.593088
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.009931
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.47695
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.003663
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.589547
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94923
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79391
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79113
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88004
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69083
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.17015
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.14418
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.12106
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.10075
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.34103
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.72318
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.69267
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.84422
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.07263
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.36807
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.72229
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.616958
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.829995
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.061058
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.312471
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.586939
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.887729
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.223
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.597727
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.015113
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.48277
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.008713
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.594372
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95378
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80489
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80442
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89575
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61877
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.12144
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.42472
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.40103
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.38022
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.83759
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.03464
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.47408
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.64486
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.89004
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.20017
Ú(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.56737
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.618843
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.832036
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.063273
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.314885
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.589555
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.890602
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.227238
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.602435
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.02037
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.48868
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.013722
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.599338
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2682
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81601
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8181
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91188
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.20917
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.05879
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.02545
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.00763
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.80515
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 14.78655
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.36193
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.26439
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.45343
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.71453
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.03866
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.41821
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.620777
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.834129
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.065546
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.317348
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.592242
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.893552
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.231535
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.607207
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.025701
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.494672
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.01843
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.604452
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27407
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82726
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83209
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9284
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33493
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.33524
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.28823
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.27355
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.11684
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.09773
Ñ(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.56262
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.06322
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.26957
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.54582
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.88327
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.2746
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.622759
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.836277
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.06788
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.319867
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.594996
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.896578
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.235893
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.612047
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.031107
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.500748
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.023051
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.609709
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2801
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83867
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84598
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94537
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35434
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.70057
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.64538
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.62602
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.44501
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.42536
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.5377
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.87019
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.093
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.38365
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.73378
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.15441
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.62479
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.838476
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.070267
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.322449
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.597822
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.900437
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.240308
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.61695
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.036585
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.506102
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.027798
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.61511
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2863
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06516
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85956
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96273
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37405
ã(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.48494
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.23509
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.2037
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.79091
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.77067
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.51445
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.68496
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.9234
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.22777
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.58998
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.49284
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.626871
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.840727
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.072706
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.325095
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.600714
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.904485
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.244781
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.62192
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.042134
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.510928
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.032673
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.620654
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29266
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07559
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87128
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9805
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39398
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.43492
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.37749
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.34097
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.15587
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.13502
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.49287
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.50721
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.76052
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.07792
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.85176
(337.58, 7.24, 384.62) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 15.84989
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.628998
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.843033
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.075191
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.327802
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.603676
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.908583
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.24931
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.626953
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.047757
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.515854
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.037673
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.626342
ã(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29919
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08616
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87901
(337.58, 7.24, 384.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99864
