¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10573
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45094
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49147
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28838
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18847
¼(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50313
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.690884
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.907408
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142254
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397877
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.677068
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.983099
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313231
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676367
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.079082
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523502
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.012245
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.562363
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1733
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86224
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63038
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51213
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58216
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41792
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33603
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77059
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.704592
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.922253
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.158381
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.415454
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.696286
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002775
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.333682
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.698952
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.104199
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.553881
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.046261
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.600815
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21134
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90572
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68411
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58235
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66652
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55127
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55575
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04762
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.718436
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.937197
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.174654
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.433208
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.715716
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.021536
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.354326
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721801
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.129601
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.584635
·(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.080809
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.635903
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24996
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94988
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73886
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65509
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7525
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68857
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78327
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33468
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.732347
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.952291
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.191062
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.451087
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.735266
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040456
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375177
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74489
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.155277
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.613386
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.115789
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.670501
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28919
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9948
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79458
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72915
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84018
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85072
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01897
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.74639
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.967497
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.207593
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.469123
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75352
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059588
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396245
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768206
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181265
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.642473
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.15126
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.705591
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32905
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04041
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85131
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80454
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92953
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06014
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26041
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.760531
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.982828
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.224276
¸(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.48728
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.771142
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078897
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.417579
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791785
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.207497
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671856
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.186367
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.741197
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36951
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08673
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90399
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85152
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96585
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08097
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24723
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.774755
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.998288
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241057
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505632
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.788912
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098418
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.43905
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815635
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.234064
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.701593
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220066
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.781136
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4171
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14385
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91989
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85986
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97573
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07086
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23548
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.789113
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.013826
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.257986
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.52286
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.806837
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118139
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.461574
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842066
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.265096
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.738178
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.259736
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.82595
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46808
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20236
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95298
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86872
µ(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98623
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05952
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2252
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.803563
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.02951
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.274859
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.540659
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827418
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.141959
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488395
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.871789
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.298245
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.775396
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.297821
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.871433
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51983
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26179
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98694
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87808
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96897
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03517
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21637
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.81674
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.042863
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.28858
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.561058
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.849781
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.166505
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.515506
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.901866
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.3318
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.811314
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.33562
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.91756
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57241
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30499
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02177
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88795
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94904
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01201
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.828447
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.055571
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.303038
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.579051
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872321
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.191318
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.542895
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.932205
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.365709
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.845287
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.373892
¸(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.964359
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62573
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33651
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05746
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89828
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93006
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99007
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.84024
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.068343
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.318779
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596275
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895072
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216322
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.570523
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962925
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399916
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.879704
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.412666
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01183
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6799
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36879
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09406
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92088
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91214
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97238
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.85206
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.081217
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.334577
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.613592
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.918017
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.241578
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.598431
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.9939
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.434553
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914492
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.451904
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05998
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73481
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40184
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13157
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96379
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90541
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98266
(433.51, 13.81, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.863995
