¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
™(349.45, 7.11, 360.73) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.16985
(349.45, 7.11, 360.73) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.42619
(349.45, 7.11, 360.73) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.41309
(349.45, 7.11, 360.73) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.40457
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.366328
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.547658
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.742851
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.95345
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.181365
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.428728
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.698076
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992376
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.315234
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.670917
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064627
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.502658
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.992888
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.545059
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1716
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88842
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71641
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68337
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82722
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20109
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78222
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7121
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60682
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.44211
(349.45, 7.11, 360.73) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.49433
(349.45, 7.11, 360.73) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.47657
(349.45, 7.11, 360.73) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.46342
(349.45, 7.11, 360.73) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.45484
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.356863
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.537515
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.731901
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.941658
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168598
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.414843
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682942
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975827
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297091
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650893
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04243
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.477925
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.965135
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.513716
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13593
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84747
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6689
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62763
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76091
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06757
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70838
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5317
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31408
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.30333
œ(349.45, 7.11, 360.73) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.54961
(349.45, 7.11, 360.73) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.53177
(349.45, 7.11, 360.73) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.51855
(349.45, 7.11, 360.73) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.50992
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.347579
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.527513
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.721162
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.930068
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.156036
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.40124
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.668102
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.959597
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279266
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.631246
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020652
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453693
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93796
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.483033
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10101
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80745
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6225
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57321
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69622
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80802
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63676
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3566
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19486
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.02841
(349.45, 7.11, 360.73) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.60976
(349.45, 7.11, 360.73) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.59184
(349.45, 7.11, 360.73) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.57855
(349.45, 7.11, 360.73) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.56985
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.338465
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.517748
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.710634
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.918722
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.143768
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.38788
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.653585
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943709
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.261838
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612025
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.999337
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.429937
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.911312
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.45301
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06691
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76828
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57718
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52009
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53677
œ(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55872
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56731
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27163
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.093
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.43497
(349.45, 7.11, 360.73) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.67485
(349.45, 7.11, 360.73) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.65685
(349.45, 7.11, 360.73) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.64347
(349.45, 7.11, 360.73) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.63471
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.329538
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.508155
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.700336
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.907588
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.131715
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.374784
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.639321
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928161
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244715
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.593168
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978447
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406685
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.885304
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.423682
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03356
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73007
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53289
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43641
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45653
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3191
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49992
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.214
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99513
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.42588
(349.45, 7.11, 360.73) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.74496
(349.45, 7.11, 360.73) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.72684
(349.45, 7.11, 360.73) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.71338
(349.45, 7.11, 360.73) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.70454
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.320748
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.498753
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.690209
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.896653
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.119908
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.362004
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.625354
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.91287
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227998
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574745
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.958033
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.383969
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.859863
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.394968
˜(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00094
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6927
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48081
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33739
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34054
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13444
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26378
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15896
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91804
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.41854
(349.45, 7.11, 360.73) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.82013
(349.45, 7.11, 360.73) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.80191
(349.45, 7.11, 360.73) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.78835
(349.45, 7.11, 360.73) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.77945
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.312163
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.48953
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.680293
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.885954
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.108308
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.349418
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611694
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.897953
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211613
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556688
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938054
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.361704
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.834963
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.366863
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.969042
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6562
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4105
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24085
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22754
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07335
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00362
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10645
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95827
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.413
(349.45, 7.11, 360.73) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.90046
(349.45, 7.11, 360.73) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.88213
(349.45, 7.11, 360.73) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.86847
(349.45, 7.11, 360.73) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.85948
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.303757
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.480509
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.670569
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.875462
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.097
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.337123
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59831
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883324
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.195572
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.539023
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.918545
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.33997
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.810602
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.33947
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.93792
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59711
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34182
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15035
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11757
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01457
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79822
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01488
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61614
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.40924
(349.45, 7.11, 360.73) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.98603
(349.45, 7.11, 360.73) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.96757
(349.45, 7.11, 360.73) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.95381
(349.45, 7.11, 360.73) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.94473
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.295519
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.471669
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.661072
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.865223
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.085908
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.325099
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.585206
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.869032
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179888
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521754
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.899413
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.318727
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.786846
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.312677
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.894619
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53866
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27472
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08401
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01045
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95813
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73523
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82039
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43962
(349.45, 7.11, 360.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.40725
(349.45, 7.11, 360.73) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.07692
