¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ó(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.001968
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9922
À(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21376
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48801
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77407
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.04387
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.637727
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.829757
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.030797
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.269416
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.628181
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.091736
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.537415
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.051746
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.639808
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.247693
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54337
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04576
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60078
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18759
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89512
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15024
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85116
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05986
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32606
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.60366
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89333
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.77987
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.630323
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.817562
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.017686
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.263753
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.631631
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.095702
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.529288
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.04244
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.618237
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.224301
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6428
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15524
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71891
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32669
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24609
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11115
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91493
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17348
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44305
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72422
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01761
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.620222
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.805591
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.004817
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.258055
®(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.634596
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.097614
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.520853
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.032783
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.597093
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.200777
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.897723
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26764
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83991
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48384
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16523
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07208
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02527
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29176
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5649
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84976
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14709
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.609269
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.793847
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.992194
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.252322
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.637074
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.085206
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.512111
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.022774
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.576511
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.177129
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.870278
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.383
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96426
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6458
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08342
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03367
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09372
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39325
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69173
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98051
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2819
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.598523
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.782326
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.979814
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.246553
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.639065
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.072766
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.503067
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.012422
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.555816
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.153362
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.842462
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50135
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10154
¼(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81275
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00074
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99599
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16592
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46784
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78333
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11322
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42224
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.587986
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.771031
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.968688
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.240754
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.640565
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.0603
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.493727
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.001731
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.53502
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.129487
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.818551
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53058
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25462
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98491
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91723
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95898
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24181
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54626
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86448
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1972
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.31455
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.577657
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.75996
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.963378
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.234924
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.641574
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.047807
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.484092
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.990705
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.514126
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.105508
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.794339
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65382
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41225
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16242
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83293
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92261
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32151
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62868
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9497
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.28542
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.20196
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.567536
£(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.749114
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.958041
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.234851
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.642092
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.035291
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.474167
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.979353
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.493142
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.081432
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.769833
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62474
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57455
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34558
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74792
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88698
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40512
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71508
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03911
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45966
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.80119
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.557621
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.73849
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.952678
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.234874
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.642117
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.022757
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.463959
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.965405
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.472072
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.057268
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.745043
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59535
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63786
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07367
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6622
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78988
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49263
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80562
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14894
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65401
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.36375
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.547916
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.728091
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.94729
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.234465
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.64165
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.012185
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.453468
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.946041
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.450925
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.033024
²(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.71998
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56565
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58476
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04094
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57591
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67756
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58419
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90026
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.34044
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.85557
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.9543
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.538418
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.717916
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.941877
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.233625
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.640693
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.002693
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.442704
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.926653
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.429703
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.008704
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.694656
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53564
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.54199
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00807
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48906
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5656
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67988
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04279
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53898
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06455
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.4103
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.529126
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.707964
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.936442
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.232354
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.639243
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.992957
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.431665
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.907245
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.408417
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.984317
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.669079
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50069
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50291
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95892
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40167
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45397
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77977
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23839
(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.74471
š(333.09, 7.42, 356.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.59678
