¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
– (432.48, 14.42, 317.47) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 10.09854
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.65346
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.63473
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.61927
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.60708
ù(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.59814
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.59245
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.58999
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.763896
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.041507
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.34442
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676071
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04077
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.434296
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.213134
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.180518
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.149742
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.120775
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.093584
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.080803
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.099421
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.11971
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95157
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28194
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.61205
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.58031
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.55191
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.52683
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.50503
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.48651
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.47123
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.45918
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.45036
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.44476
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.44235
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.351693
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.04004
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.342778
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.67428
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038803
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430144
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.148985
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.160362
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.173368
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.188013
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.204313
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.222284
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.241946
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.263315
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92716
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25296
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.46835
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.43692
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.4088
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.38397
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.3624
ô(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.34407
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.32896
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.31705
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.30834
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.30281
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.30047
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.350389
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038528
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341109
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672478
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035902
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.426019
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.857747
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.304318
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.3183
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.333956
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.3513
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.370355
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.391135
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.413663
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.476732
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22439
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.33028
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.29914
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.2713
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.24671
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.22535
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.2072
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.19225
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.18048
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.17187
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.16643
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.16413
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.349059
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.609464
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.339444
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.670623
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.032169
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.421892
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.85314
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.454976
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.470004
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.486746
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.505214
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.52543
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.547413
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.571183
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.596766
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.17768
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.19764
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.16679
î(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.1392
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.11484
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.09369
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.07572
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.06092
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.04927
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.04077
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.0354
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.03316
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.347704
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.607986
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.891929
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.668736
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.028437
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417767
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.848577
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.612754
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.628913
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.646821
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.666499
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.687963
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.711236
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.736341
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.763306
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.05042
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.07025
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.03968
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 16.01234
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.9882
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.96724
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.94945
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.93479
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.92327
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.91486
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.90956
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.90736
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.346323
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.606483
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.890284
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66681
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.024717
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.413651
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.84399
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.322695
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.795489
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.814656
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.835633
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.858442
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.883105
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.909647
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.938096
Ì(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.92823
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.94795
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.91763
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.89053
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.8666
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.84584
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.8282
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.81369
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.80228
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.79396
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.78873
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.78658
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.344913
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.604949
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.888608
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.19919
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020972
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409534
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839486
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.3176
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.970248
(432.48, 14.42, 317.47) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.990772
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08902
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83397
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68884
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67975
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84164
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.86383
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.83056
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.8005
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.77362
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.7499
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.72931
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.71183
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.69745
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.68615
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.67793
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.67276
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.67065
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.34348
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.603389
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.886902
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.197319
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.53858
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.40545
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.834915
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.312549
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.846459
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42542
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07907
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82257
Ñ(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67572
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66442
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8236
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.75094
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.71793
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.68811
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.66145
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.63792
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.61751
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.60018
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.58593
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.57474
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.56659
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.56149
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.55942
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.342022
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.6018
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.885168
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.195417
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.536481
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401321
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830382
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.307469
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.838711
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41672
(432.48, 14.42, 317.47) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 9.631614
(432.48, 14.42, 317.47) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 9.601749
(432.48, 14.42, 317.47) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 9.573932
(432.48, 14.42, 317.47) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 9.548126
(432.48, 14.42, 317.47) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 9.524317
(432.48, 14.42, 317.47) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 9.502471
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.54089
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.51143
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.48509
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.46185
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.44169
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.42458
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.41052
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.39948
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.39145
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.38643
(432.48, 14.42, 317.47) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 15.3844
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.34054
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.600187
(432.48, 14.42, 317.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.883404
