¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
û(441.96, 14.43, 265.68) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 9.643208
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.15244
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.14955
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.14903
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.15088
Ì(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.131963
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375679
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.634252
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914317
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.219854
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.55513
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.92471
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323675
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.658526
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.023299
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.422063
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.864881
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52472
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28153
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94233
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.30316
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.27851
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.25633
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.23662
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.21935
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.2045
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.19207
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.18203
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.17438
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.16911
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.16621
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.16569
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.16754
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.129113
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.372617
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62936
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.908322
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213285
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547936
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916771
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.320005
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.654585
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.019011
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.417356
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.894015
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55799
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31984
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92116
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.3225
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.2978
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.27559
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.25584
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.23854
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.22367
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.21121
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.20115
Ì(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.19349
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.18821
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.18531
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.18478
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.18663
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.126273
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.368249
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623955
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.902416
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.206778
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540821
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.908887
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.316458
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.651148
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.015243
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.413248
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.92352
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59167
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35333
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9011
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.34431
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.31956
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.29731
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.27752
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.26019
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.24529
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.2328
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.22273
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.21504
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.20975
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.20684
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.20631
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.20816
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.123467
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.363308
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.618587
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896551
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2004
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.533744
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.901111
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.307839
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.648156
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.012013
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.40973
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.953409
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62586
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33614
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88214
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.36861
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.34381
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.32151
Ï(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.30169
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.28432
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.26938
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.25687
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.24677
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.23907
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.23376
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.23084
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.23031
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.23216
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.120662
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.358443
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.613264
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.890744
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.194045
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.526782
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.893404
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299287
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645692
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009299
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.406751
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.983719
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66047
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31993
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86433
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.39544
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.37058
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.34823
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.32836
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.31094
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.29597
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.28343
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.2733
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.26558
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.26026
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.25733
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.25679
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.25864
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.117827
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.353587
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60799
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.885046
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.187772
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.519873
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885821
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.290845
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.643672
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.0071
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.416482
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01433
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6955
Ô(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30473
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8476
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.42481
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.39989
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.37748
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.35756
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.3401
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.32509
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.31251
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.30236
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.29462
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.28928
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.28633
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.28579
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.28764
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.114804
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.348826
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.602833
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.879372
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.181543
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513052
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878264
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.282472
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.642139
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.005431
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.443834
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04536
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73099
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29053
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83197
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.45676
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.43177
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.4093
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.38932
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.37181
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.35676
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.34415
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.33396
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.32619
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.32084
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.31788
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.31734
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.31919
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.110418
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344096
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597672
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873771
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.175447
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506331
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870822
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.274228
Ò(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.641109
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.004311
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.471491
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07678
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7669
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27733
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81744
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.49132
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.46626
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.44372
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.42368
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.40612
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.39102
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.37836
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.36815
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.36035
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.35498
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.35201
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.35145
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.35331
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.106094
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.339424
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.592607
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868229
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169391
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.499668
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.863482
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.266095
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.640542
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.003693
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.499464
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1085
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7753
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26512
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80399
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.52853
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.50338
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.48077
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.46067
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.44305
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.4279
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.4152
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.40495
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.39712
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.39173
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.38875
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.38818
(441.85, 14.37, 266.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.39004
