¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.679373
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.34361
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.648226
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.968457
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.317266
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.708777
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.081991
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.448189
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.847159
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42104
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25459
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50667
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16064
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86299
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10526
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00572
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.40821
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.63585
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83625
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.64288
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.369735
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.549256
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.743233
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.952466
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.176905
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.413321
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.681971
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.99749
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.345218
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.649977
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.971556
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.320653
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.707845
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.094193
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.461429
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.86157
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39061
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21905
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43199
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05741
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75524
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07472
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.96509
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25052
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.37787
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.61157
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.45406
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.365653
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.544803
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.738441
§(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.947294
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.172565
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.408622
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.674102
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.988831
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.336212
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.652187
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.975202
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.324636
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.707867
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.107348
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.475699
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.877108
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36103
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73006
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35968
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95763
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64904
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04732
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93061
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.09878
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.24083
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.37201
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.19722
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.89709
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.361726
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.540513
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.733824
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.942313
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.167783
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.404176
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.666405
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.98036
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.326846
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.654857
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.979389
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.32921
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.712888
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.121459
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.49101
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.893778
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34134
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63945
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28964
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8611
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54439
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02301
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90399
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95276
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.10954
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.157
¡(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.9505
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.71865
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.357955
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.536384
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.729381
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.93752
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.162597
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.399981
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.658878
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.972076
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.317689
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.657988
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.984119
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.334379
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.71856
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.136531
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.507365
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.911591
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35382
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53224
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22186
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76778
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36427
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00185
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88076
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.81235
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.98381
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.01659
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.71347
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.54775
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.354337
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.532418
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.725113
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.932915
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.157615
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.396038
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.651522
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.963984
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.308743
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.661579
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.989395
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.340145
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.724886
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.152572
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.524775
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.930552
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37456
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42814
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12486
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67762
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26543
¤(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87623
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86986
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.81392
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.86356
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.85306
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.57861
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.32417
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.350876
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.528665
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.72102
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.928499
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.152838
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.392346
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.647134
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.956079
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.300008
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.665631
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.995217
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.346509
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.731868
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.164938
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.543247
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.950675
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39656
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32696
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99216
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59051
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16995
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72479
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03848
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89096
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.74417
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.69619
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.47506
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.14393
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.347571
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.525119
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.717102
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.924272
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.148265
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.388907
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.6434
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.948366
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.291483
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.670146
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.001586
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.353469
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.739507
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.167752
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.562788
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.971966
±(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68055
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22876
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86708
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46473
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07782
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57603
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.21291
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97242
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6376
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.54587
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.37709
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.04033
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.344421
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.52174
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.713358
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.920234
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.143898
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.385719
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.639939
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.940843
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.28317
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.662587
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.008503
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.36103
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.747807
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.173977
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.583408
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.994435
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63567
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13333
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74637
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13601
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98883
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42997
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3934
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05839
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.69724
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.40184
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.28458
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.94253
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.341427
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.518528
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.70979
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.916385
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.139734
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.381901
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.63675
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.933508
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.275067
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.65359
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.015971
¸(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.369195
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.756766
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.183856
(337.73, 7.55, 333.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.605116
