¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.7093
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.057876
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.563415
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13907
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80742
½(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57251
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43934
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4526
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63619
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1077
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6139
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17695
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.32612
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.97585
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.730637
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.931458
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.148106
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.382478
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636774
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.913544
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211584
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521804
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.861527
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.235104
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.647684
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.105644
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.616835
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2081
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88607
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66289
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52993
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56557
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73184
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19766
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55083
(377.02, 16.14, 287.83) (399.30, 8.76, 303.92) (0.81, 2.16, 0.81) Human 17.42362
(377.02, 16.14, 287.83) (399.30, 8.76, 303.92) (0.81, 2.16, 0.81) Human 17.33155
(377.02, 16.14, 287.83) (399.30, 8.76, 303.92) (0.81, 2.16, 0.81) Human 17.37361
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.750431
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.952805
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.17117
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.407423
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.663886
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943097
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.241593
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554577
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.897488
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.27464
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.691453
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.154357
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.673656
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27855
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96641
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75238
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62265
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68131
Õ(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83659
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15938
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48972
(377.02, 16.14, 287.83) (399.30, 8.76, 303.92) (0.81, 2.16, 0.81) Human 17.17234
(377.02, 16.14, 287.83) (399.30, 8.76, 303.92) (0.81, 2.16, 0.81) Human 17.12991
(377.02, 16.14, 287.83) (399.30, 8.76, 303.92) (0.81, 2.16, 0.81) Human 17.12216
(377.02, 16.14, 287.83) (399.30, 8.76, 303.92) (0.81, 2.16, 0.81) Human 17.11952
(377.02, 16.14, 287.83) (399.30, 8.76, 303.92) (0.81, 2.16, 0.81) Human 17.12212
(377.02, 16.14, 287.83) (399.30, 8.76, 303.92) (0.81, 2.16, 0.81) Human 17.13021
(377.02, 16.14, 287.83) (399.30, 8.76, 303.92) (0.81, 2.16, 0.81) Human 17.144
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.770546
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.974426
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.194522
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.432761
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691377
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973084
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.272127
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.587934
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934035
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.314982
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.736073
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.204004
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.737185
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35049
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04847
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83445
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71754
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77652
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95197
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12334
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43061
(377.02, 16.14, 287.83) (397.72, 8.88, 303.44) (0.81, 2.16, 0.81) Human 15.62867
(377.02, 16.14, 287.83) (397.72, 8.88, 303.44) (0.81, 2.16, 0.81) Human 15.60798
(377.02, 16.14, 287.83) (397.72, 8.88, 303.44) (0.81, 2.16, 0.81) Human 15.61444
(377.02, 16.14, 287.83) (397.72, 8.88, 303.44) (0.81, 2.16, 0.81) Human 15.62742
(377.02, 16.14, 287.83) (397.72, 8.88, 303.44) (0.81, 2.16, 0.81) Human 15.64813
(377.02, 16.14, 287.83) (397.72, 8.88, 303.44) (0.81, 2.16, 0.81) Human 15.6786
(377.02, 16.14, 287.83) (397.72, 8.88, 303.44) (0.81, 2.16, 0.81) Human 15.72384
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.790854
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.996363
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218204
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.458387
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.719264
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.003492
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.303145
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.621864
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.97128
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.355975
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.781513
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254616
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.801981
Õ(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42389
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13237
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91836
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8147
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8642
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0701
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08945
(377.02, 16.14, 287.83) (397.72, 8.88, 303.44) (0.81, 2.16, 0.81) Human 15.69974
(377.02, 16.14, 287.83) (397.72, 8.88, 303.44) (0.81, 2.16, 0.81) Human 15.53655
(377.02, 16.14, 287.83) (397.72, 8.88, 303.44) (0.81, 2.16, 0.81) Human 15.51231
(377.02, 16.14, 287.83) (397.72, 8.88, 303.44) (0.81, 2.16, 0.81) Human 15.50154
(377.02, 16.14, 287.83) (397.72, 8.88, 303.44) (0.81, 2.16, 0.81) Human 15.49505
(377.02, 16.14, 287.83) (397.72, 8.88, 303.44) (0.81, 2.16, 0.81) Human 15.4929
(377.02, 16.14, 287.83) (397.72, 8.88, 303.44) (0.81, 2.16, 0.81) Human 15.49509
(377.02, 16.14, 287.83) (397.72, 8.88, 303.44) (0.81, 2.16, 0.81) Human 15.50178
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.811474
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.01854
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.242169
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.484373
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.747532
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034336
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334693
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.656355
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009152
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.397759
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.827794
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.310446
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.868016
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49879
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21606
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00418
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91907
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95404
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18089
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05772
(377.02, 16.14, 287.83) (397.72, 8.88, 303.44) (0.81, 2.16, 0.81) Human 15.80098
(377.02, 16.14, 287.83) (397.72, 8.88, 303.44) (0.81, 2.16, 0.81) Human 15.5832
(377.02, 16.14, 287.83) (397.72, 8.88, 303.44) (0.81, 2.16, 0.81) Human 15.5484
(377.02, 16.14, 287.83) (397.72, 8.88, 303.44) (0.81, 2.16, 0.81) Human 15.52484
(377.02, 16.14, 287.83) (397.72, 8.88, 303.44) (0.81, 2.16, 0.81) Human 15.50597
(377.02, 16.14, 287.83) (397.72, 8.88, 303.44) (0.81, 2.16, 0.81) Human 15.49157
(377.02, 16.14, 287.83) (397.72, 8.88, 303.44) (0.81, 2.16, 0.81) Human 15.48158
(377.02, 16.14, 287.83) (397.72, 8.88, 303.44) (0.81, 2.16, 0.81) Human 15.47587
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.832307
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.041028
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.26646
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510705
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.776141
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065577
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.366787
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.691457
À(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.047707
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.44027
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.874974
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.370234
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.93536
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57522
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29247
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09192
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02198
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04603
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15449
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02818
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16554
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55206
(377.02, 16.14, 287.83) (397.72, 8.88, 303.44) (0.81, 2.16, 0.81) Human 15.83274
(377.02, 16.14, 287.83) (397.72, 8.88, 303.44) (0.81, 2.16, 0.81) Human 15.7421
(377.02, 16.14, 287.83) (397.72, 8.88, 303.44) (0.81, 2.16, 0.81) Human 15.68515
(377.02, 16.14, 287.83) (397.72, 8.88, 303.44) (0.81, 2.16, 0.81) Human 15.64272
(377.02, 16.14, 287.83) (397.72, 8.88, 303.44) (0.81, 2.16, 0.81) Human 15.61001
(377.02, 16.14, 287.83) (397.72, 8.88, 303.44) (0.81, 2.16, 0.81) Human 15.58488
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.853419
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.063751
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.291061
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537395
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80519
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097315
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.399388
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.727129
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.086903
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.483561
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.922962
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.431107
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00402
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65323
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36876
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18013
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1039
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14091
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00074
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05774
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42611
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52746
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65739
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.23606
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85249
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.59053
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.9824
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.874737
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.086781
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.315985
´(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.564428
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83461
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.129454
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.432512
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.763393
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.126792
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.527624
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.977207
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.493101
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.074
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73217
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44118
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26343
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19583
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2482
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13807
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00713
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97288
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32512
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28834
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35991
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94485
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.52744
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.1478
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.2385
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.896354
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.110096
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.341216
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.591793
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864416
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16086
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.466178
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.800297
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.167337
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.572429
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.033536
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.556277
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14535
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79442
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51505
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34854
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2899
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35602
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14822
(377.02, 16.14, 287.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01852
