¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
÷(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.31115
Ò(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 23.08347
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.20342
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 21.39203
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.64173
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.004502
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.225303
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.464271
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.72368
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.015775
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.355159
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.735475
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.160065
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.635754
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.168803
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.767918
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45398
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24724
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97914
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20218
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86044
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39766
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73939
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.43594
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.13028
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.10655
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.65308
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 21.11127
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 23.83593
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.89426
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.02829
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 21.22943
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.49034
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.001878
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.222469
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.4612
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.720343
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.018042
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.357664
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.738812
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.163793
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.639942
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.171534
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.771335
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4579
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25402
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99025
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2155
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6604
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37853
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50992
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.71346
Ô(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.68648
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.66322
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.0451
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 21.07597
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 23.63924
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.71268
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 21.86013
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 21.07322
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.34482
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.999338
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.219724
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.458226
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.717112
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.020318
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.360244
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.742136
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.167503
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.644114
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.174282
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.774758
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46183
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26082
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.18454
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22875
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66819
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39857
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54009
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51449
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.2018
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.1778
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.45732
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 21.72267
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 23.45066
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.5385
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 21.69871
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.92319
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.20499
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.996881
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.21707
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.455352
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.713986
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.022599
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.363223
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.745446
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.171202
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.64827
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.177057
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.778185
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46577
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26764
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19255
à(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2419
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.676
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41847
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57054
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.78038
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.75031
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.72552
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.89121
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 21.89866
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 23.26994
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.37146
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 21.54383
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.77916
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.07069
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.994508
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.214507
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.452575
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.715869
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.024888
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.366191
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.748743
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.174886
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.65241
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.180075
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.781622
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46972
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27447
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20057
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.30898
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68383
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43823
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.60129
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.7683
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.71751
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.483
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.46121
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.54689
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 23.0968
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.21135
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 21.39529
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.64096
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.13964
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.992218
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.212035
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.449896
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.717956
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.02718
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.369144
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.752024
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.17855
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.655171
Û(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.183091
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.785058
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47367
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28132
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20861
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.32108
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6917
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4578
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63228
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 21.42084
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 21.34391
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 21.11218
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 21.0896
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.96325
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.93101
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.05794
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 21.2529
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.75534
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.75745
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.990013
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.209653
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.447317
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.720046
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.029477
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.372085
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.75529
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.182199
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.657651
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.186111
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.7885
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47762
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28819
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21667
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.33311
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.71392
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47719
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6636
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.11338
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.0399
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.01492
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 21.76218
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.93406
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.77234
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 21.91104
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 21.41875
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 21.41661
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 21.41866
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.987893
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.207361
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.444837
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.722141
È(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.031779
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.37501
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.75854
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.18583
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.660145
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.189137
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.791944
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48225
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29507
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22475
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.34506
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.72719
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49646
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69515
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.69042
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.8009
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.75667
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.48362
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.90673
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.62057
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.13488
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.12822
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.12588
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.12785
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.985857
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.205164
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.442456
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.724237
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.034082
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.377919
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.761774
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.189442
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.662648
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.192162
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.795389
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48973
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30196
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23284
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.35693
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.7378
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.3684
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72695
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.72286
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 23.48984
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 23.3875
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.9095
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.89798
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.89093
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.88834
(325.20, 7.19, 391.79) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.89021
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.983906
’(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.203057
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.443663
(325.20, 7.19, 391.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.726341
