¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
«(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.34954
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7445
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07493
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32657
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59078
·(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86844
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25157
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77727
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26227
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.84828
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.471482
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.812827
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116956
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540059
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.065598
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.62558
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.119263
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.674841
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2807
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95463
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63366
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06458
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26517
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47506
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70558
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08285
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33696
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6038
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88433
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77496
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84736
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.48569
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.432643
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.793841
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099684
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.52754
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.068882
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616706
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.109298
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.663607
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26604
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9379
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61275
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82573
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01779
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21856
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42863
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67869
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06337
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3512
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62088
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90453
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31168
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13664
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.393867
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.751552
¸(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082072
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529712
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071367
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.607679
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.099182
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.652169
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25131
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92113
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42167
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59781
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78182
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97419
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17532
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38577
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65452
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03957
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36947
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64223
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62353
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.70264
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.355148
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.708145
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064148
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.531171
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.073054
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.598545
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.088908
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.640548
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23646
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90427
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2111
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38015
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55671
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74117
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93392
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13554
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34655
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63326
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01891
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39195
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66807
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.20156
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.38956
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316518
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664881
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059415
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.531957
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.073969
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.589235
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.07847
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.628763
³(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22159
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.883
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16581
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22769
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34168
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51872
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70371
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89707
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09932
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31105
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61515
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0017
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41536
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69852
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.23326
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.277935
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.621749
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059496
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.532014
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.07403
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.579782
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.067838
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.616806
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20661
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85086
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12477
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18609
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25031
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31748
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48395
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66959
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86373
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06679
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27938
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60042
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98813
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40313
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73389
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.239454
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.57876
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058945
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.531394
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.073299
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.570203
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.057108
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.60467
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19161
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81897
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08594
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1467
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21033
¹(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27696
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34656
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45248
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63898
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83398
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.038
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25167
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58927
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97845
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39511
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.201082
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.540569
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.036714
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.530079
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071777
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.560466
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.046217
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.592373
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17267
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78725
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04922
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10952
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17259
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23867
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30772
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37987
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45518
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61187
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8079
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01308
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22798
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58191
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97285
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39156
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.162835
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.508434
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.989449
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.528049
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069442
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.550616
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.03516
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.579888
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14476
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75573
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01465
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07444
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13707
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20261
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27116
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34278
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41752
·(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4955
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5884
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78566
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99216
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21091
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57856
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97163
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.124698
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476077
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.940806
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.525344
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.066311
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.540624
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.023927
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.567265
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11702
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72448
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9822
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04151
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10372
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16879
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23683
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30789
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38216
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4596
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54036
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6246
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76728
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97525
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20962
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57942
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.086703
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.443477
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.890915
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.52194
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.062382
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.530512
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.012632
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.546909
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08948
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69344
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95178
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01072
(378.36, 11.37, 323.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07244
