¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
  (419.93, 14.51, 252.21) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 18.40627
 (419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.670586
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.648012
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.626552
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.606184
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.586884
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.568633
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.551409
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.535196
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.519977
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.505733
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.492454
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.779372
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.227277
(419.93, 14.51, 252.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 6.363352
(419.93, 14.51, 252.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 6.805639
(419.93, 14.51, 252.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 7.699265
(419.93, 14.51, 252.21) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 18.66675
(419.93, 14.51, 252.21) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 23.36491
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.949716
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.920122
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.891828
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.864799
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.839007
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.814419
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.791011
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.768753
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.747622
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.727596
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.708653
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.690771
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.673932
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.658119
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.643313
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.629503
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.784531
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.233459
(419.93, 14.51, 252.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 6.354281
(419.93, 14.51, 252.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 6.81558
(419.93, 14.51, 252.21) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 18.73941
(419.93, 14.51, 252.21) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 18.71289
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.49107
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.108858
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.078145
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.048778
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.020721
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.993943
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.968411
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.9441
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.920979
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.899024
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.878211
— (419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.858518
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.839922
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.822406
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.805948
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.790533
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.776146
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.789907
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.239903
(419.93, 14.51, 252.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 6.346476
(419.93, 14.51, 252.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 6.825949
(419.93, 14.51, 252.21) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.081163
(419.93, 14.51, 252.21) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 18.76294
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.4676
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.27966
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.247735
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.217205
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.188033
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.160186
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.133632
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.10834
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.084283
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.061433
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.039766
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.019258
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.999888
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.981633
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.964476
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.948398
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.933382
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.919413
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.246609
(419.93, 14.51, 252.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 6.339928
(419.93, 14.51, 252.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 6.836748
(419.93, 14.51, 252.21) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.045768
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.84643
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.44835
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.463412
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.43017
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.398375
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.36799
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.338981
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.311314
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.284956
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.259881
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.236057
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.21346
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.192065
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.171849
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.152791
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.134869
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.118068
ê(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.102365
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.087748
(419.93, 14.51, 252.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.253582
(419.93, 14.51, 252.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 6.334632
(419.93, 14.51, 252.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 6.847979
(419.93, 14.51, 252.21) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.012237
(419.93, 14.51, 252.21) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.937172
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.43335
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.983827
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.206641
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.448024
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710279
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996189
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270249
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.564916
(419.93, 14.51, 252.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 7.557985
(419.93, 14.51, 252.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 7.479096
(419.93, 14.51, 252.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 7.403284
(419.93, 14.51, 252.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 7.330391
(419.93, 14.51, 252.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 7.260318
(419.93, 14.51, 252.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 7.192974
(419.93, 14.51, 252.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 7.128238
(419.93, 14.51, 252.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 7.066018
(419.93, 14.51, 252.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 7.006234
(419.93, 14.51, 252.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 6.948797
(419.93, 14.51, 252.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 6.893622
(419.93, 14.51, 252.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 6.840646
(419.93, 14.51, 252.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 6.859643
(419.93, 14.51, 252.21) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 7.980539
(419.93, 14.51, 252.21) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.957088
(419.93, 14.51, 252.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.45002
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884205
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185092
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.515017
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878305
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288207
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.754533
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.278372
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.89203
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53328
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26578
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91889
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.563
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28342
(419.17, 14.49, 252.04) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 14.63721
(419.17, 14.49, 252.04) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 14.61324
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884074
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184936
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514846
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878113
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284108
Æ(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.749933
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.273188
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.887217
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54567
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28002
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91038
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55351
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27278
(419.17, 14.49, 252.04) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 14.68436
(419.17, 14.49, 252.04) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 14.66033
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88381
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184677
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514565
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.87779
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.279796
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.745106
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267728
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.880865
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55785
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29399
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91102
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54458
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26277
(419.17, 14.49, 252.04) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 14.73467
(419.17, 14.49, 252.04) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 14.71059
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883459
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184284
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514123
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.877339
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.279119
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740022
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.261993
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.873974
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56981
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30773
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91952
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53621
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25339
(419.17, 14.49, 252.04) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 14.66627
(419.17, 14.49, 252.04) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 14.62488
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883018
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.183774
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513572
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876728
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278445
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.734706
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.256011
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.866588
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58156
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32121
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9287
Ä(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5284
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24465
(419.17, 14.49, 252.04) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 14.15804
(419.17, 14.49, 252.04) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 14.11836
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.882444
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.183176
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512922
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.875972
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.277617
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.729157
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.249763
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.858685
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59307
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33443
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93857
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52117
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23653
(419.17, 14.49, 252.04) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 13.68645
(419.17, 14.49, 252.04) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 13.98951
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.881783
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.182445
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512102
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.875087
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.276633
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.723372
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.243231
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.850293
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59201
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34737
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94911
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52759
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22904
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.881015
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.181595
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.511167
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.874069
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.275507
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.721849
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.236452
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.841392
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58169
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36005
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96036
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53998
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22217
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.877364
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.180639
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510118
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.872905
(419.17, 14.49, 252.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.274208
