¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‡ (435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.628729
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.271535
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.112666
’ (435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.343292
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.594378
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868457
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167747
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490337
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813737
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.126547
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460238
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.824322
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.222995
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.661425
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.656751
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.622936
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.591223
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.110695
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.072906
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.037028
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.00302
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.970849
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.940475
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.911869
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.884999
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.859839
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.836361
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.814542
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.79436
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.014744
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.11644
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.349137
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601534
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.876275
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.176322
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.492166
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81573
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148615
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.484253
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850535
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.150634
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.115363
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.082124
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.050887
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.021617
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.137943
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.099952
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.063879
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.029683
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.99733
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.966783
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.938009
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.910981
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.885667
• (435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.862043
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.840084
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.819767
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.034418
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.122607
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.355791
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.608788
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884171
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184944
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494201
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817916
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.171255
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.508875
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.877423
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.080651
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.028118
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.977928
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.930026
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.975724
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.250825
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.12881
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.092527
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.058131
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.025584
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.994852
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.9659
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.938701
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.913223
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.889441
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.867332
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.846871
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.352479
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.128842
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.36251
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.616093
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.892132
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.193683
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496414
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820367
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.175228
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.534079
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904942
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.115545
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.062708
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.012226
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.964042
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.992606
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.268796
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.15951
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.123004
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.088394
 (435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.05564
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.02471
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.995568
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.968185
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.942533
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.918584
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.896314
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.8757
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.404582
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.135107
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.369313
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.6235
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900211
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20184
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.498832
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.823022
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.178099
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.559885
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.933149
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.152577
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.099416
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.048622
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.000139
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.010703
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.288065
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.192086
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.155342
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.120503
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.08753
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.05639
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.027045
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.999469
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.973631
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.949503
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.927062
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.906283
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.430557
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.141429
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376179
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.630942
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.908324
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204254
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501468
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825873
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181278
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.57226
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.961987
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.191789
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.138284
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.08716
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.038359
’ (435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.030029
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.308641
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.226573
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.189578
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.154496
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.121292
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.089926
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.060368
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.032585
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.006548
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.982231
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.959607
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.938656
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.45864
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.147811
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.383123
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.638477
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.91652
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.206854
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.50432
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828979
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184674
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.575994
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.991493
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.233225
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.179357
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.12788
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.078741
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.050593
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75789
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.263011
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.225749
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.190412
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.15696
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.125357
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.09557
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.067569
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.041322
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.016803
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.993986
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 7.972851
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.07346
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.154258
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.390102
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.646054
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924822
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.209651
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507351
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832289
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.188333
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.580024
É(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.012916
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.398827
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.793063
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22388
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69657
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21736
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82507
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51425
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21747
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92022
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79207
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93346
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.96864
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.95592
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.94633
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.93985
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.93648
(435.63, 13.90, 289.37) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.008905
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.94482
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.160788
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397158
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.653757
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933176
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.212636
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510616
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835883
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19224
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.584316
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.021459
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.435704
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.833233
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2678
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74474
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27168
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.894
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59165
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35324
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1588
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13488
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.86056
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.84484
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.83223
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.82273
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.81631
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.81299
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.81275
(435.63, 13.90, 289.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.82129
(435.63, 13.89, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.263887
