¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
…(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.25929
™ (433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.786274
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.791341
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.780663
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.235255
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.967577
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.935494
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.904682
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.878196
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.861192
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.845083
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.829852
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.815816
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.808215
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.801383
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.795315
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.790004
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.785444
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.781632
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.778564
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.776236
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.774647
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.773794
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.773677
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.774296
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.775651
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.777744
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.780576
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.784152
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.788473
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.793544
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.765034
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.277707
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.971459
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.939331
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.908475
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.879529
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.862518
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.846403
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.831381
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.818726
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.811122
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.804289
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.798219
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.792907
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.788347
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.784535
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.781467
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.779141
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.777553
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.776702
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.776588
’ (433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.777211
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.77857
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.780668
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.783506
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.787087
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.791414
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.796493
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.749539
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.323406
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.978869
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.944002
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.913093
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.883417
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.86548
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.851002
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.837378
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.824593
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.815368
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.808183
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.801859
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.796546
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.791986
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.788173
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.785106
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.782781
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.781196
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.780349
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.780238
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.780865
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.782229
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.784333
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.787177
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.790766
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.795101
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.800189
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.734176
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.372521
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.02063
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.949512
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.91854
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.888804
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.872298
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.857794
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.844145
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.831337
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.821834
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.814643
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.80822
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.802559
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.797654
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.7935
• (433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.790094
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.787431
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.785579
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.784736
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.78463
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.785261
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.786633
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.788743
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.791595
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.795192
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.799538
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.804636
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.718951
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.425243
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.06538
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.955866
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.924822
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.897377
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.879897
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.865365
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.851689
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.838856
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.829058
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.821861
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.815433
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.809768
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.804861
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.800707
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.797301
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.79464
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.792722
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.791544
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.791106
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.791407
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.792448
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.79423
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.796764
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.800372
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.804729
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.809839
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.703864
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.481787
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.113279
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.963071
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.934197
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.907067
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.888288
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.873724
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.860017
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.847155
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.837048
— (433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.829844
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.823411
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.817742
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.812832
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.808677
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.805271
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.802613
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.800698
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.799526
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.799094
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.799404
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.800455
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.802248
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.804784
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.808067
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.812099
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.816884
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.688918
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.542382
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.164507
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.973239
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.944844
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.917611
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.897476
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.882877
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.869138
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.856245
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.845813
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.8386
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.832161
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.826488
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.821575
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.817419
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.814014
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.811358
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.809447
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.808281
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.807857
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.808176
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.809237
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.811043
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.813593
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.816892
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.820942
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.825747
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.674109
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.607289
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.219265
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.984878
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.956367
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.929021
… (433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.907474
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.892837
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.879062
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.866135
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.85536
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.848139
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.841693
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.836015
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.8311
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.826942
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.823538
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.820884
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.818979
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.817819
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.817403
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.817731
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.818805
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.820623
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.82319
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.826507
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.830576
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.835403
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.659444
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.863898
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.277767
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.997412
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.968776
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.94131
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.918289
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.90361
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.889796
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.876833
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.865698
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.858469
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.852016
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.846333
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.841415
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.837255
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.833852
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.831202
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.8293
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.828147
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.82774
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.82808
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.829166
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.831
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.833584
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.836919
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.84101
(433.02, 10.47, 361.88) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 3.84586
(433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.644921
‰ (433.02, 10.47, 361.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.84825
