¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
î(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.911835
(396.40, 13.91, 248.37) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 12.10885
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589015
ç(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859238
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152961
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375468
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613813
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.869639
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.144898
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.437409
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.749346
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.17033
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.826223
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70872
(396.40, 13.91, 248.37) (412.21, 7.73, 232.73) (1.88, 1.40, 1.43) Tools 12.15985
(396.40, 13.91, 248.37) (412.21, 7.73, 232.73) (1.88, 1.40, 1.43) Tools 12.24107
(396.40, 13.91, 248.37) (412.21, 7.73, 232.73) (1.88, 1.40, 1.43) Tools 12.32579
(396.40, 13.91, 248.37) (412.21, 7.73, 232.73) (1.88, 1.40, 1.43) Tools 12.41414
(396.40, 13.91, 248.37) (412.21, 7.73, 232.73) (1.88, 1.40, 1.43) Tools 12.50621
(396.40, 13.91, 248.37) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 10.58435
(396.40, 13.91, 248.37) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 10.90709
(396.40, 13.91, 248.37) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 12.10711
(396.40, 13.91, 248.37) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 12.20948
(396.40, 13.91, 248.37) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 12.31601
(396.40, 13.91, 248.37) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 12.42686
(396.40, 13.91, 248.37) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 12.5422
(396.40, 13.91, 248.37) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 12.66218
(396.40, 13.91, 248.37) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 12.787
(396.40, 13.91, 248.37) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 12.91685
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.586811
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856845
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150812
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373168
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.611332
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.866989
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.14206
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.437293
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.749233
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.170865
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.826858
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67091
(396.40, 13.91, 248.37) (412.21, 7.73, 232.73) (1.88, 1.40, 1.43) Tools 12.91665
(396.40, 13.91, 248.37) (412.21, 7.73, 232.73) (1.88, 1.40, 1.43) Tools 13.01033
(396.40, 13.91, 248.37) (412.21, 7.73, 232.73) (1.88, 1.40, 1.43) Tools 13.10796
(396.40, 13.91, 248.37) (412.23, 7.58, 230.67) (1.90, 1.13, 1.65) Tools 15.08435
(396.40, 13.91, 248.37) (412.23, 7.58, 230.67) (1.90, 1.13, 1.65) Tools 15.08584
(396.40, 13.91, 248.37) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 10.55428
(396.40, 13.91, 248.37) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 10.84531
(396.40, 13.91, 248.37) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 12.82899
(396.40, 13.91, 248.37) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 13.03194
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.584576
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854417
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.148756
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37125
Ü(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60928
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.86479
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.139687
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.436209
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.749681
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.17128
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.827319
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63256
(396.40, 13.91, 248.37) (412.23, 7.58, 230.67) (1.90, 1.13, 1.65) Tools 15.23459
(396.40, 13.91, 248.37) (412.23, 7.58, 230.67) (1.90, 1.13, 1.65) Tools 15.20054
(396.40, 13.91, 248.37) (412.23, 7.58, 230.67) (1.90, 1.13, 1.65) Tools 15.16959
(396.40, 13.91, 248.37) (412.23, 7.58, 230.67) (1.90, 1.13, 1.65) Tools 15.14172
(396.40, 13.91, 248.37) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 10.52642
(396.40, 13.91, 248.37) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 10.78404
(396.40, 13.91, 248.37) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 12.74324
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.582325
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.851952
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146067
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.369709
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.607627
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.863015
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137806
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.43417
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.750718
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.171541
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.827621
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59374
(396.40, 13.91, 248.37) (412.23, 7.58, 230.67) (1.90, 1.13, 1.65) Tools 15.20468
(396.40, 13.91, 248.37) (412.23, 7.58, 230.67) (1.90, 1.13, 1.65) Tools 15.17069
(396.40, 13.91, 248.37) (412.23, 7.58, 230.67) (1.90, 1.13, 1.65) Tools 15.1398
(396.40, 13.91, 248.37) (412.23, 7.58, 230.67) (1.90, 1.13, 1.65) Tools 15.11198
(396.40, 13.91, 248.37) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 10.50074
(396.40, 13.91, 248.37) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 10.72329
(396.40, 13.91, 248.37) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 12.6584
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580041
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.849476
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.143353
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.368548
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606388
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.861702
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.136357
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432624
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.752331
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.171651
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.827747
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58717
(396.40, 13.91, 248.37) (412.23, 7.58, 230.67) (1.90, 1.13, 1.65) Tools 15.17783
(396.40, 13.91, 248.37) (412.23, 7.58, 230.67) (1.90, 1.13, 1.65) Tools 15.1439
(396.40, 13.91, 248.37) (412.23, 7.58, 230.67) (1.90, 1.13, 1.65) Tools 15.11307
(396.40, 13.91, 248.37) (412.23, 7.58, 230.67) (1.90, 1.13, 1.65) Tools 15.08529
(396.40, 13.91, 248.37) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 10.47723
ë(396.40, 13.91, 248.37) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 10.66308
(396.40, 13.91, 248.37) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 12.57448
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577736
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846947
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140611
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.367764
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.605558
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.860795
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135415
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431598
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.751945
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.171621
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.827714
(396.40, 13.91, 248.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58714
(396.40, 13.91, 248.37) (412.23, 7.58, 230.67) (1.90, 1.13, 1.65) Tools 15.15402
(396.40, 13.91, 248.37) (412.23, 7.58, 230.67) (1.90, 1.13, 1.65) Tools 15.12015
(396.40, 13.91, 248.37) (412.23, 7.58, 230.67) (1.90, 1.13, 1.65) Tools 15.08936
(396.40, 13.91, 248.37) (412.23, 7.58, 230.67) (1.90, 1.13, 1.65) Tools 15.06163
(396.40, 13.91, 248.37) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 10.45586
(396.40, 13.91, 248.37) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 10.60341
(396.40, 13.91, 248.37) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 12.49147
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41617
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669832
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.945737
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246928
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.577005
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.947799
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.363686
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.827328
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.347341
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.904378
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45019
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02931
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60574
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.40566
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.3841
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.36483
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.34784
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.33311
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.32061
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.31035
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.30231
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.29647
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.29285
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.29143
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.29221
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.29519
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.30038
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.30778
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.419201
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673098
í(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949284
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.250841
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581299
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951211
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36751
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.831607
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352141
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.918424
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46586
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07953
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68357
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.36794
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.34465
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.32365
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.30493
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.28847
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.27586
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.26562
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.2576
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.25177
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.24815
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.24671
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.24748
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.25043
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.25558
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.26293
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.422227
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676384
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.952879
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.254745
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.585571
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.954639
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371302
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835863
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356917
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.932764
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48188
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09755
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76315
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.37602
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.35271
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.3317
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.31297
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.2965
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.28228
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.27028
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.2605
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.25294
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.24757
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.2444
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.24342
ê(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.24464
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.24805
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.25365
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.425266
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679655
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.956487
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258693
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591132
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.961121
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.375051
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.84006
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.361642
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.947414
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49826
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11597
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81336
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.40231
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.3771
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.3542
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.33361
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.31529
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.29923
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.28542
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.27383
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.26446
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.25778
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.25461
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.25363
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.25485
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.25826
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.26388
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.428321
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683014
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960096
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.262649
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.598516
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.969294
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.379827
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.844228
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.366346
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.956034
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.515
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13478
(396.64, 13.92, 248.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83194
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.46843
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.44308
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.42006
(396.64, 13.92, 248.17) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 11.39935
