¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
´ (374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.335103
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.69442
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.411309
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.25923
Â (374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.27747
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.52282
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91175
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.68161
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.94212
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.38373
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.91595
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.77262
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.889314
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.014265
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.148344
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.292557
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.448055
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.616178
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.79848
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.996787
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.213253
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.450433
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.71139
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.999819
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.356287
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.69345
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.104045
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.57688
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.120061
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.740331
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.465194
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.32336
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.35508
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.61866
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.04175
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.84704
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.15025
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.67498
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.778105
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.895173
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.020535
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.155073
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.299793
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.455857
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.624613
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.807631
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.006746
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.224128
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.462358
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.724523
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.071598
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.372854
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.717029
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.130622
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.606229
Ğ (374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.153547
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.787516
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.520627
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.38941
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.43511
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.71764
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.17636
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.01875
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81102
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.97911
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.78375
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.901202
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.026989
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.161998
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.307241
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.463889
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.633301
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.817053
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.017002
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.235332
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.474647
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.738429
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.087111
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.389988
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.741403
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.157912
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.636648
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.187748
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.827982
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.57764
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.45741
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.51762
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.81985
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.31574
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.19699
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07168
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.29685
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.789551
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.907401
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.033627
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.16912
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.314903
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.472154
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.642239
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.826752
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.02756
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.246868
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.487301
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.827303
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.10314
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.407407
Õ (374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.766426
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.185923
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.667891
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.223534
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.868924
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.627141
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.52742
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.60268
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.92539
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.46007
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70404
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30301
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.61238
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.795514
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.913771
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.040448
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.176442
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.322779
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.48065
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.651432
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.836726
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.03842
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.258737
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.590099
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.842349
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.11969
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.427129
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.792104
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.214665
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.700416
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.260501
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.91102
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.676827
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.5889
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.69036
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.03436
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.60955
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91171
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54375
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.93864
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.801635
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.920313
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.047455
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.183962
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.330871
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.48938
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.660877
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.846978
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.049585
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.271536
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.604264
Ú (374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.857868
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.136765
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.448335
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.818447
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.244528
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.734073
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.298468
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.955187
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.727944
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.6502
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.76817
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.14688
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95583
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12743
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79438
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.27958
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.807916
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.927027
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.054645
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.19168
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.339179
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.498344
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.670578
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.857508
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.061054
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.386085
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.618861
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.873864
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.154369
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.471688
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.84546
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.275175
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.768606
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.33745
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.000666
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.780588
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.71331
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.84534
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.24777
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12912
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35153
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05538
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.6361
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.814358
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.933912
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.062021
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.1996
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.347702
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.507544
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.680533
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.868318
Ø (374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.185452
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.399853
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.633893
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.89034
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.172302
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.495693
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.873153
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.306596
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.804026
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.377501
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.047382
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.835845
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.77827
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.92488
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53201
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30867
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58439
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.32717
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.820961
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.94097
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.069582
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.207719
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.356443
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.516978
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.690747
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.880043
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.198473
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.41402
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.649363
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.907301
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.1905
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.520304
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.901533
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.338802
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.840348
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.419442
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.095362
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.892649
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.84546
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.00684
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6795
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4947
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80834
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.61041
(374.26, 8.88, 337.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.827723
