¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ò(331.66, 7.40, 369.84) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 8.353857
(331.66, 7.40, 369.84) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 8.503692
(331.66, 7.40, 369.84) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 24.72
(331.66, 7.40, 369.84) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 24.73067
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.459877
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.719302
Ì(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.001893
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310766
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.647835
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012904
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.411077
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.845988
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.84076
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.81288
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.786881
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.76274
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.740429
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.71993
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.692133
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.675571
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.660759
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.647676
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.636318
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.626666
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.618717
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.618957
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.614026
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.61078
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.609212
(331.66, 7.40, 369.84) (328.62, 2.56, 346.07) (2.10, 0.13, 2.78) Cabin 8.558125
(331.66, 7.40, 369.84) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 24.30956
(331.66, 7.40, 369.84) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 24.31999
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.461681
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.721291
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.003999
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313108
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.647882
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012913
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.413605
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.848813
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.899348
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.87129
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.845126
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.820832
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.798382
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.777752
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.74757
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.730544
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.715279
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.70176
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.689977
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.679914
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.671563
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.676159
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.671203
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.667941
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.666371
Í(331.66, 7.40, 369.84) (328.62, 2.56, 346.07) (2.10, 0.13, 2.78) Cabin 8.614951
(331.66, 7.40, 369.84) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 23.91711
(331.66, 7.40, 369.84) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 23.92732
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463439
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.723199
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006141
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.315401
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.64791
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012977
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.416242
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.851727
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.960475
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.932231
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.905895
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.881442
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.858842
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.838078
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.807695
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.79056
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.775197
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.761593
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.749734
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.739609
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.731207
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.735843
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.730857
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.72758
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.726006
(331.66, 7.40, 369.84) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 8.674238
(331.66, 7.40, 369.84) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 23.54165
(331.66, 7.40, 369.84) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 23.55165
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.465229
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.725127
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.008235
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.316103
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.647982
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013029
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.416426
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.854712
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.024216
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.995778
(331.66, 7.40, 369.84) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 8.969263
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.944641
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.921889
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.900984
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.870393
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.853142
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.837677
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.823983
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.812048
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.801856
Í(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.793403
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.798079
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.793066
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.789771
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.788193
(331.66, 7.40, 369.84) (328.62, 2.56, 346.07) (2.10, 0.13, 2.78) Cabin 8.736064
(331.66, 7.40, 369.84) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 23.18224
(331.66, 7.40, 369.84) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 23.19204
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.466993
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727061
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.010329
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.316173
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.64808
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013137
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.416527
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.857767
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.090649
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.06201
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.035308
(331.66, 7.40, 369.84) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 9.010513
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.987601
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.966551
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.921099
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.903756
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.888209
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.874445
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.862448
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.852206
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.843712
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.862946
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.857903
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.854592
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.853008
(331.66, 7.40, 369.84) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 8.800502
(331.66, 7.40, 369.84) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 22.83804
(331.66, 7.40, 369.84) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 22.84765
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.468774
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728959
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012444
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.316286
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.64818
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013258
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.416636
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.860921
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.159864
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.131017
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.104118
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.079143
(331.66, 7.40, 369.84) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 9.056065
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.034862
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.015511
É(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.997992
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.982289
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.968387
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.956271
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.945929
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.937352
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.93053
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.925457
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.922128
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.920541
(331.66, 7.40, 369.84) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 8.867641
(331.66, 7.40, 369.84) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 22.50822
(331.66, 7.40, 369.84) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 22.51765
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.470511
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.730906
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.013425
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3164
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648326
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013414
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.41682
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.864151
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.231954
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.202886
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.175785
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.150621
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.127372
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.106008
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.086512
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.068865
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.053047
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.039043
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.02684
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.016425
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.007789
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.000921
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.995816
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.99247
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 8.990877
(331.66, 7.40, 369.84) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 8.937569
(331.66, 7.40, 369.84) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 22.19207
(331.66, 7.40, 369.84) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 22.20132
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.472266
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732799
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01353
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.316556
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648477
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013563
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417011
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.865038
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.307012
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.277717
Ì(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.250404
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.225045
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.201613
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.180087
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.160442
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.142659
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.126721
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.112612
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.100318
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.089828
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.081129
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.074213
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.069076
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.06571
(331.66, 7.40, 369.84) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 9.064114
(331.66, 7.40, 369.84) (328.62, 2.56, 346.07) (2.10, 0.13, 2.78) Cabin 9.01038
(331.66, 7.40, 369.84) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 21.88887
(331.66, 7.40, 369.84) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 21.89796
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.47404
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7347
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0137
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.316716
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648633
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013768
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417254
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.865293
(331.66, 7.40, 369.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.357979
(331.66, 7.40, 369.84) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 9.355607
(331.66, 7.40, 369.84) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 9.328074
(331.66, 7.40, 369.84) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 9.302513
(331.66, 7.40, 369.84) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 9.278894
(331.66, 7.40, 369.84) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 9.257195
(331.66, 7.40, 369.84) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 9.237394
(331.66, 7.40, 369.84) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 9.219473
(331.66, 7.40, 369.84) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 9.203409
(331.66, 7.40, 369.84) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 9.189191
(331.66, 7.40, 369.84) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 9.176804
(331.66, 7.40, 369.84) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 9.166231
(331.66, 7.40, 369.84) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 9.15747
(331.66, 7.40, 369.84) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 9.150505
(331.66, 7.40, 369.84) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 9.145333
(331.66, 7.40, 369.84) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 9.141949
(331.66, 7.40, 369.84) (327.49, 1.25, 347.61) (1.45, 2.50, 0.40) Cabin 9.140348
