¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¹(365.78, 9.94, 328.70) (364.58, 1.36, 363.47) (0.81, 2.16, 0.81) Human 21.6289
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.269402
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.67689
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12392
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61642
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16158
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32277
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03362
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83443
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75001
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80134
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01764
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42088
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5346
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86874
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.68389
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.757061
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.960274
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.177532
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.41028
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.660173
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.929108
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.219276
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.533212
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.873883
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.244762
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.649959
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09436
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58383
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12547
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28067
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98644
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78115
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68249
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72062
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92391
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.381
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48617
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.74379
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.5505
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.744712
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.947107
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.163464
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.39522
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.644011
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.911721
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.200521
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.512925
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.85187
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.220794
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.623766
¦(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06562
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55216
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09039
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23974
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9406
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72946
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62373
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64593
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83295
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29844
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44095
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62345
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.37128
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.73269
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.93429
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.149773
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.380561
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.628284
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.894806
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.182278
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.493196
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.830464
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.197494
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.59831
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0377
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52139
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05633
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20004
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89615
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67932
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5668
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58067
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74973
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19126
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39897
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50763
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.1981
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.720994
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.921822
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.136455
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.366307
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.612991
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.878359
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.164545
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.474019
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.809665
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.174858
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.573587
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01058
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49153
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02328
¶(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16152
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85303
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63073
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5116
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51748
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67659
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07419
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.3601
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41647
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.03088
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.709622
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.909699
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.123509
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.352451
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.59813
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.862379
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.147317
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.455395
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.789468
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.152882
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.549587
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.984274
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46256
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99121
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12417
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81125
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58366
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45818
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45627
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60588
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94192
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29865
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.37287
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.89187
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.07679
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.04211
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.01221
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.698573
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.897924
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.110935
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.338996
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.583699
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.846864
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.130595
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.437318
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.769868
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.131561
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.526308
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.958758
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43447
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96014
²(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08801
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77075
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53807
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40647
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39709
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53749
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8135
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22676
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.29272
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.77109
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.687847
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.886495
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.098732
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.325939
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.569697
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.831813
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.114373
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.419785
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.750863
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.110889
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.503745
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.93403
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40725
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93005
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05298
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73157
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49397
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35647
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33991
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47145
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68883
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1235
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.21647
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.64029
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.677443
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.875409
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.086896
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.313277
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.556123
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.817222
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.098651
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.402798
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.732448
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.090865
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.481893
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.910089
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38091
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90092
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01906
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6937
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45132
­(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30813
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28466
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40769
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6172
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02107
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14403
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.50287
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.66736
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.864667
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.075429
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.301011
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.542971
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.80309
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.083425
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.386345
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.714622
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.071484
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.460744
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.886924
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35542
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87276
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98628
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65707
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41014
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26145
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23133
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34618
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55035
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92254
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07537
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.36301
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.657597
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.854267
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.064329
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.289138
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.530244
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.789415
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.068693
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.370433
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.697378
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.05274
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.440298
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.86453
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3308
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84554
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41662
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62171
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37038
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21642
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17991
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28689
­(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48619
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82779
(365.78, 9.94, 328.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00294
