¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
• (439.66, 13.97, 277.69) (432.69, 7.93, 295.81) (0.81, 2.16, 0.81) Human 5.151353
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53132
(439.66, 13.97, 277.69) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 23.87916
(439.66, 13.97, 277.69) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 23.86788
(439.66, 13.97, 277.69) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 23.86127
(439.66, 13.97, 277.69) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 23.85931
(439.66, 13.97, 277.69) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 23.86201
(439.66, 13.97, 277.69) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 23.86935
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.317125
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566139
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83703
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132613
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456471
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.812728
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206431
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.643656
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.115836
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.434679
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.778585
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13622
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68207
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10253
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55691
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52353
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56494
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37365
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59068
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08284
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73654
(439.66, 13.97, 277.69) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 23.87205
(439.66, 13.97, 277.69) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 23.86077
(439.66, 13.97, 277.69) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 23.85416
(439.66, 13.97, 277.69) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 23.8522
(439.66, 13.97, 277.69) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 23.85489
(439.66, 13.97, 277.69) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 23.86224
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313088
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.561761
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.832213
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127404
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450759
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806414
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199413
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.635884
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123292
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.454239
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.836773
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25552
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64596
¼(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06369
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51502
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.577
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06097
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32564
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57755
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15778
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.90512
(439.66, 13.97, 277.69) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 23.85831
(439.66, 13.97, 277.69) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 23.8517
(439.66, 13.97, 277.69) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 23.84974
(439.66, 13.97, 277.69) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 23.85243
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.309075
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.557418
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82746
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122199
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.445063
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.800158
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.192466
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.628122
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.114611
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.474617
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03262
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21319
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61126
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02635
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47478
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63224
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22419
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2795
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53632
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23627
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07774
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.305061
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.553081
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82274
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117047
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.439377
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79389
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.185542
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.620433
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.106001
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.49588
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23428
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17216
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57799
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99056
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43618
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68921
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1283
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23523
Æ(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49652
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90224
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.27777
(439.66, 13.97, 277.69) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 24.62625
(439.66, 13.97, 277.69) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 24.78088
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.30108
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.548762
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818065
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111932
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.433766
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.787701
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.178695
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.61281
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.09742
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.517933
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37914
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13244
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54608
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95626
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39919
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.748
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03447
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19275
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45798
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8356
(439.66, 13.97, 277.69) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 19.58583
(439.66, 13.97, 277.69) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 19.56953
(439.66, 13.97, 277.69) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 19.55707
(439.66, 13.97, 277.69) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 24.09517
(439.66, 13.97, 277.69) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 24.08699
(439.66, 13.97, 277.69) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 24.0835
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.297132
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.544447
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813405
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106825
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.428159
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.781507
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.171841
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.605184
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.088932
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.540868
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35102
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09399
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50809
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92344
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36382
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80854
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94258
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15214
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42084
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77171
Ó(439.66, 13.97, 277.69) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 19.47442
(439.66, 13.97, 277.69) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 19.52866
(439.66, 13.97, 277.69) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 19.58704
(439.66, 13.97, 277.69) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 24.15055
(439.66, 13.97, 277.69) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 24.14234
(439.66, 13.97, 277.69) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 24.13885
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.293211
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.540207
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.808759
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.101747
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.422592
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.775395
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.165078
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.597654
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.080488
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.564675
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32296
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05684
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46801
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89209
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33001
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80784
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85264
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10802
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.385
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71046
(439.66, 13.97, 277.69) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 19.66403
(439.66, 13.97, 277.69) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 19.7195
(439.66, 13.97, 277.69) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 19.77916
(439.66, 13.97, 277.69) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 24.21092
(439.66, 13.97, 277.69) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 24.20268
(439.66, 13.97, 277.69) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 24.19917
(439.66, 13.97, 277.69) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 24.20039
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.289329
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535952
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.804162
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.096697
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.417063
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.769296
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.158348
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.590153
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.072068
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.61912
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29487
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02097
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42932
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86216
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29779
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77495
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76458
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00436
Ê(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27047
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65184
(439.66, 13.97, 277.69) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 19.8612
(439.66, 13.97, 277.69) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 19.91798
(439.66, 13.97, 277.69) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 19.97898
(439.66, 13.97, 277.69) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 24.27633
(439.66, 13.97, 277.69) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 24.26807
(439.66, 13.97, 277.69) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 24.26455
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.28543
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531768
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.799569
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.091711
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.41158
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.763271
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151638
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.582682
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.063749
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599768
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26681
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98632
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39197
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83116
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2671
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74338
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67844
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90299
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14961
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56165
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80162
(439.66, 13.97, 277.69) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 24.35989
(439.66, 13.97, 277.69) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 24.34686
(439.66, 13.97, 277.69) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 24.33857
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.281592
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.527598
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.795002
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086729
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406122
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.757236
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.144995
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.575306
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.055442
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.586196
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23876
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95292
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35599
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79222
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23794
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71316
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59411
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80392
(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0321
Ê(439.66, 13.97, 277.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40446
