¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(329.92, 7.43, 375.13) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 9.78115
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.749241
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.184778
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.673984
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.228526
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.848436
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55294
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3684
(329.92, 7.43, 375.13) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.30154
(329.92, 7.43, 375.13) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.05352
(329.92, 7.43, 375.13) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.02688
(329.92, 7.43, 375.13) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.03888
(329.92, 7.43, 375.13) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.22282
(329.92, 7.43, 375.13) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.52664
(329.92, 7.43, 375.13) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 19.02721
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82477
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.28879
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.58206
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.05214
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.692604
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.912484
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.151281
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.411479
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.696027
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.013002
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.363634
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.754314
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.19046
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.680385
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.236496
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.856071
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56173
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37877
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.37313
(329.92, 7.43, 375.13) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.33276
(329.92, 7.43, 375.13) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.30541
(329.92, 7.43, 375.13) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.28095
(329.92, 7.43, 375.13) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.47281
(329.92, 7.43, 375.13) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.72541
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.41086
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.7305
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.18175
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.55052
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.19979
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.69456
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.914605
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.153588
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.413997
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.699393
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.017038
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.368227
Â(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.759428
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.196186
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.686836
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.244513
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.863818
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57065
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38942
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38799
(329.92, 7.43, 375.13) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.68133
(329.92, 7.43, 375.13) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.59967
(329.92, 7.43, 375.13) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.57413
(329.92, 7.43, 375.13) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.73546
(329.92, 7.43, 375.13) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.94486
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.52343
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.84637
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.18328
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.59599
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.35388
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.696549
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.916761
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.155933
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.416558
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.703089
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.021108
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.372855
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.764579
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.201953
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.693336
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.252575
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.871675
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5797
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40035
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.40294
(329.92, 7.43, 375.13) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.07554
(329.92, 7.43, 375.13) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.91094
(329.92, 7.43, 375.13) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.88465
(329.92, 7.43, 375.13) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.01168
(329.92, 7.43, 375.13) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.23071
(329.92, 7.43, 375.13) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.92237
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.96767
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.30832
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.89038
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.51463
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.698572
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.918955
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.158319
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.419162
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.706815
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.025215
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.377516
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.769767
²(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.207762
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.699885
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.260683
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.879642
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58888
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41303
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.418
(329.92, 7.43, 375.13) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.4985
(329.92, 7.43, 375.13) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.24062
(329.92, 7.43, 375.13) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.21354
(329.92, 7.43, 375.13) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.30248
(329.92, 7.43, 375.13) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.53189
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.76437
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.0945
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.69115
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.23363
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.78593
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.700628
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.921184
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.160743
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.421807
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.710574
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.029356
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.382208
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.774992
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.213613
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.706766
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.268218
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.88772
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59818
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42579
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.43313
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.6348
(329.92, 7.43, 375.13) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.59032
(329.92, 7.43, 375.13) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.56238
(329.92, 7.43, 375.13) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.60894
(329.92, 7.43, 375.13) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.84955
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.89301
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.37543
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.05228
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.59154
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.702715
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.923447
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.163204
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.424495
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.71436
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.033526
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.386932
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.780249
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.219501
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.713971
‹(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.275386
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.895901
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6076
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43862
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.44836
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.65202
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.12466
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.95713
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48505
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.70316
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07568
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.80254
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.40911
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.9649
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.704836
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.925746
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.165706
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.42758
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.718179
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.037734
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.391687
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.785543
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.22543
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.721211
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.282648
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.904191
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61716
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45152
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.46367
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.66935
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.14597
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.98396
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.52203
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.83915
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.49535
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.23802
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.7813
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.706988
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.92808
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.168244
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.431085
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.722023
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.041971
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.39647
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.790871
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.231397
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.728484
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.290001
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.912585
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62683
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46448
÷(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.47907
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.68677
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.1674
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.01096
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.23767
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.1946
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.9346
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.60915
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.70917
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.930447
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.170819
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.434615
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.725897
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.046239
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.401283
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.796229
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.237401
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.735789
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.297444
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.921083
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63679
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47751
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.49454
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.70429
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.18896
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.03812
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.26649
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.31958
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.39461
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.711384
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.932848
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.173431
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.438169
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.729796
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.050539
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.406122
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.80162
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.243441
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.743126
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.304974
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.929686
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6469
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.4906
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51009
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.72189
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.21062
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.06544
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.29577
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.183
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.713629
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.935282
ì(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.176081
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.441747
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.733725
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.054866
(329.92, 7.43, 375.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.410989
