¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ã(433.54, 10.51, 361.77) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.535917
(433.54, 10.51, 361.77) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.91347
(433.54, 10.51, 361.77) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.93804
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.49142
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.681866
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.887183
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.110827
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.347414
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.604396
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.884465
(433.54, 10.51, 361.77) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.640757
(433.54, 10.51, 361.77) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.229709
(433.54, 10.51, 361.77) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.012448
(433.54, 10.51, 361.77) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.974205
(433.54, 10.51, 361.77) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.937496
(433.54, 10.51, 361.77) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.916079
(433.54, 10.51, 361.77) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.904843
(433.54, 10.51, 361.77) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.894609
(433.54, 10.51, 361.77) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.888052
(433.54, 10.51, 361.77) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.884998
(433.54, 10.51, 361.77) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.886017
(433.54, 10.51, 361.77) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.895531
(433.54, 10.51, 361.77) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.906041
(433.54, 10.51, 361.77) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.917555
(433.54, 10.51, 361.77) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.930089
(433.54, 10.51, 361.77) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.943653
(433.54, 10.51, 361.77) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.960362
(433.54, 10.51, 361.77) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.978467
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.479785
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.669348
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.873683
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.096457
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.331853
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.587483
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.866016
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.169721
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.494791
(433.54, 10.51, 361.77) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.106552
(433.54, 10.51, 361.77) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.045308
(433.54, 10.51, 361.77) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.015451
(433.54, 10.51, 361.77) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.000795
(433.54, 10.51, 361.77) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.987194
(433.54, 10.51, 361.77) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.976376
(433.54, 10.51, 361.77) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.979629
(433.54, 10.51, 361.77) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 4.990192
(433.54, 10.51, 361.77) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.001778
(433.54, 10.51, 361.77) (410.37, 2.42, 366.47) (8.51, 3.42, 3.69) Truck 5.014397
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4428
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5896
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87564
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27629
÷(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.67062
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.38627
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.468324
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.65702
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.860388
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.081625
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.316552
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.570854
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.847886
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.150689
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.473923
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.829362
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.221848
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.167482
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.603562
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11644
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74786
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58787
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42461
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.288
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35166
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39782
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55113
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8275
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21768
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54271
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.29904
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.91144
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.8724
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.83832
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.457034
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.644879
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.847296
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.06701
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.30151
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.554512
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.830067
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.131855
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.453466
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.806843
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.197125
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.133554
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.566242
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06809
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69423
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52544
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35334
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20639
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31429
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35476
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51492
ÿ(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78204
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1543
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41969
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.21644
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.99672
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.445917
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.632925
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.83441
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.052616
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.286727
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.538454
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.812565
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.112265
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.433417
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.784779
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.672297
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.100488
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.529887
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02085
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64156
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46415
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28383
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12685
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27855
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31357
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48086
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73927
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09433
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3212
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.13836
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.434973
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.621158
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.821729
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.038437
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.272203
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.522679
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.795376
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.09331
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.413774
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243002
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.644757
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.068289
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.494476
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.97473
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58983
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38792
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21612
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04943
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24442
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2743
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04327
…(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69918
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03781
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30429
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.06479
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.424204
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.609582
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.809253
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.02488
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.257937
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.507191
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.778501
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.074856
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.394536
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218554
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617807
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.036915
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.45999
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.929696
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53897
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20918
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67117
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.974
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21195
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23688
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78992
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66166
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98462
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33518
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.99556
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.413606
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.598193
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.796983
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.011622
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.24393
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.491984
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.761937
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.056747
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834331
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.194644
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591445
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.006397
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.426446
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.889645
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48907
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03715
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48451
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90058
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12015
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02339
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54689
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62677
‰(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93473
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.37648
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.93071
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.403185
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.586994
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.784916
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.998589
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.230181
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.477061
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.745686
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.038985
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.812987
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.171227
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565631
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.976669
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.39384
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.85365
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44003
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87162
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30504
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82913
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02754
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8057
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31365
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59445
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95721
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42117
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.92405
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.392938
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.575983
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.773057
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.98578
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.21669
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.46242
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.729745
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467188
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792134
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148357
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.540426
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.94778
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.362125
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.818662
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32451
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71224
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13247
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75957
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93692
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59645
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08965
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62045
(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98348
’(433.54, 10.51, 361.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46938
