¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.2612
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.22538
•(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.588614
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.992305
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.019726
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.564118
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18054
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90977
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71391
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64872
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79337
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26992
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84142
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80991
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95473
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.06958
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.73059
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.70586
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.6854
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.66921
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.65726
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.64954
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.40643
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.606064
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.821581
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.055557
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.31041
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.590737
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.888983
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.216971
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.579309
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.982162
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.430582
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.548714
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16867
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89679
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69891
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63121
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78446
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17494
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7622
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97689
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88945
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.79205
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.81966
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.84164
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.86793
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.89856
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.93355
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.97295
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.402899
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.601843
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.817006
å(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.050585
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.305387
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.583927
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.881515
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.208746
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.570203
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.972247
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.41949
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.533659
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15835
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88417
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68438
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61417
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76519
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10842
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6569
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14841
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75096
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80412
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.39061
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.399214
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.597705
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.812524
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.045713
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.300788
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.577266
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.874209
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.200701
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.561979
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.962558
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.40865
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.518867
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1483
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87195
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67023
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59769
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74638
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07125
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56739
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32463
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61723
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16669
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.395462
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.593651
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.808132
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.040941
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.296284
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.570755
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.867068
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.192836
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.554095
ã(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.953096
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.398067
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.899423
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13846
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86014
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65657
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58175
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72807
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03504
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53786
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48277
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48804
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60642
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.391788
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.589683
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.803832
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.036269
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.291878
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.564392
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.860092
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.185156
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.546001
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.943862
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.38774
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.889918
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12893
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84866
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64337
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5663
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71023
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9998
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51105
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44926
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41411
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40901
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.388193
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.5858
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.799627
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.031871
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.287567
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.55818
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.853283
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.177659
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.537902
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.934857
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.37767
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.880656
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1196
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83758
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63058
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5514
ù(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68348
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96557
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48519
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41694
(421.11, 14.90, 246.62) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 18.73786
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95604
(421.11, 14.90, 246.62) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 18.52283
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.384676
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.582002
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.795514
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.028009
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.283069
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.552119
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.846638
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.170355
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.530004
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.926078
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.367854
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.871631
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.449861
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82691
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61821
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53701
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6552
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93224
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46024
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38576
(421.11, 14.90, 246.62) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 18.69361
(421.11, 14.90, 246.62) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 18.92106
(421.11, 14.90, 246.62) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 18.93855
(421.11, 14.90, 246.62) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 18.98474
(421.11, 14.90, 246.62) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 18.48348
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.38124
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.57829
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.791494
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.024237
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.277656
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.546209
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.840159
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.163911
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.522314
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.91753
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.358296
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.862846
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.439867
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81658
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60634
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52309
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62756
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89991
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43618
ß(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35572
(421.11, 14.90, 246.62) (386.21, 7.73, 244.74) (0.93, 1.64, 0.82) Tools 19.1059
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.79995
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.377882
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.574667
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.787568
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.020554
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.272381
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.540449
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.833847
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.157635
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.514826
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.909207
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.349234
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.854302
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.43015
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80664
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59487
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50976
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60061
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86849
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41309
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32685
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49386
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.72126
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.374607
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.571128
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.783737
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.016961
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.267244
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.534842
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.827701
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.151528
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.507542
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.901115
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.340926
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.845999
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.420706
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08123
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58221
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49689
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57433
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84563
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39086
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29912
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83006
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.64639
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.371412
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.567677
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.780313
(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.01346
é(421.11, 14.90, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.262246
