¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
š (420.21, 14.38, 317.23) (404.17, 8.91, 306.93) (0.81, 2.16, 0.81) Human 3.232562
·(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2507
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424826
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.609062
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.80425
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.011299
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.231276
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.465385
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714945
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.021133
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356919
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.720654
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11583
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57616
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88348
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46372
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69054
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49072
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21391
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0057
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84324
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67485
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54612
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099048
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297435
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494337
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.682411
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.881793
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093344
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.31826
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557775
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.813226
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.131821
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.476461
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.850074
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28139
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76278
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57702
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05765
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84461
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65051
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38935
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20489
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03166
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83906
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72618
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118137
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317657
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.530234
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.757087
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.96149
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177768
·(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.407839
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65293
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.918987
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.246003
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599836
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00445
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45808
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95702
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35552
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19968
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00335
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81561
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57076
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4045
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19341
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00924
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91298
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137683
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338408
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.552337
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78065
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.024801
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264626
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500046
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.751001
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.028172
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.36375
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.743694
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17196
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64175
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1892
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62296
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34585
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16697
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98621
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75837
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60113
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39575
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19248
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10672
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157679
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.359691
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574984
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.80477
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050546
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.314045
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.594984
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.852021
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.140681
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.497741
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.902748
º(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34589
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83275
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89327
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83889
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4964
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33563
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16247
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94628
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80468
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60556
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42115
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178128
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381426
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.598111
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829459
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.076958
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.342309
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.627406
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93449
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265337
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.648932
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06769
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5266
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03159
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68609
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06319
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74248
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50953
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34303
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13686
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01547
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82314
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65856
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.199081
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403693
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.621799
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.854747
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.103987
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371269
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.658486
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.967973
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.370274
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.805588
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23894
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71448
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23869
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16602
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29617
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99927
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77835
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52197
¸(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33403
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23377
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04877
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.220526
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.426478
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646058
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.880615
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.131672
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400932
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.690331
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.037026
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.446272
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.912897
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4167
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90989
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45446
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67949
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5384
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26669
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07506
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79693
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54363
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45993
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7087
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242386
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449762
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.670862
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.907119
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.159964
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431251
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.735826
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.108417
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.523832
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.998679
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52548
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11316
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67945
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10787
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7903
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5453
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38488
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09599
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87062
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71048
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06658
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.264775
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473541
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.696209
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934158
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.188919
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.462274
µ(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.80262
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.181292
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.60305
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08625
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62288
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22212
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14042
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34567
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05245
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83576
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67493
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40813
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21246
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18758
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287652
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497899
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722143
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.96183
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218489
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.518123
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.870756
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.255722
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.683838
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17577
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72252
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3337
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57982
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5928
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32542
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13878
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97328
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7341
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47098
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89144
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.29034
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522732
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748612
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990085
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.252777
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.581899
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.940271
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331699
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.766341
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26715
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82438
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5031
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05172
(420.21, 14.38, 317.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84981
