¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ô(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678669
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.997471
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.971933
Ç(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.953732
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.847508
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.828218
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.81054
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.794459
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.87035
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.747281
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.056662
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.494731
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.570332
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.811349
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.589772
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.586079
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.583866
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.583132
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.583876
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.809356
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445607
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.709356
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.997039
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311986
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.658143
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040378
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.179966
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.13531
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.09493
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.06009
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.031653
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.016739
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.913045
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.89358
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.875742
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.859514
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.853083
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.725925
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.03175
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.138444
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.278731
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.658265
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.653031
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.649293
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.647049
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.646297
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.647037
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.811012
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.448587
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712594
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.000557
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.315845
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.662432
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.045109
Í(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.25864
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.213396
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.17023
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.136389
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.10889
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.089536
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.981257
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.96161
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.943605
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.927223
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.912447
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.705039
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.007401
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.810433
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.008393
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.724163
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.71887
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.715087
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.712811
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.71204
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.712772
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.813395
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.451597
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.715863
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.004135
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319762
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.666754
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049897
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.475112
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.295342
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.257308
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.221216
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.193388
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.171565
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.158916
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.032407
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.014227
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.997684
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.982763
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.684623
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.025354
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.507551
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.799619
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.792737
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.787383
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.783553
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.781243
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.780452
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.781177
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.815801
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.043065
¹(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.719165
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.007751
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323713
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.671102
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.054716
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.480464
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.932465
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.349721
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.313105
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.28674
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.263362
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.246678
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.106071
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.087708
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.071
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.055928
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.121897
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.078392
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.227093
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.871047
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.864087
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.858671
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.854792
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.852446
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.851633
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.85235
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.818232
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.045702
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.722485
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.011392
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.327712
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675484
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.059588
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485697
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93658
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.440063
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01439
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89552
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75847
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.501359
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.182714
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.164162
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.14728
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.132049
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.208094
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.762723
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.96673
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.94536
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.938319
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.932836
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.928905
®(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.926522
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.925687
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.926396
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.820686
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.048366
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.725849
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015069
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331719
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679922
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064506
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.489511
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.940836
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.444799
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02214
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74009
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68345
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.308717
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.262449
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.243702
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.226637
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.211241
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.378837
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.470806
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.031374
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.02267
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.015545
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.009994
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.006008
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.003587
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.002728
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.003426
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.823165
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.051055
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.729235
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018734
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.335776
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.684383
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069422
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.492148
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945217
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.449712
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02994
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71474
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61017
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.159232
(332.60, 7.34, 376.16) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 13.01542
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.770408
(332.60, 7.34, 376.16) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 13.0196
(332.60, 7.34, 376.16) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 13.12684
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.048573
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.200145
¥(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.111904
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.103096
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.095882
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.090258
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.086217
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.083754
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.08287
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.083559
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.825666
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.05377
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.301743
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022466
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.339881
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.688886
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074413
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.494081
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.949768
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.454762
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0378
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72374
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.984215
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.02586
(332.60, 7.34, 376.16) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 13.08388
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.654905
(332.60, 7.34, 376.16) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 13.08325
(332.60, 7.34, 376.16) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 13.19165
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.743593
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.20622
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.195682
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.186764
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.179459
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.173759
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.169659
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.167153
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.166241
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.166921
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.82819
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.056509
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.304724
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.026207
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.344
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.693432
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.076612
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.496069
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.954377
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.459959
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04575
(332.60, 7.34, 376.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73284
(332.60, 7.34, 376.16) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.817238
