¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ï(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.91967
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.747958
ù(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.737248
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.728072
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.720423
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.71429
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.709669
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.706555
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.704944
(404.22, 14.26, 244.38) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 10.27287
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.964618
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.175481
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403106
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649469
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.916974
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.208366
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.532237
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795099
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.915099
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.886675
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.859981
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.834988
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.811673
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.79001
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.769977
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.751554
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.734724
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.719468
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.70577
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.69362
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.683002
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.673907
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.666327
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.660254
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.655683
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.652606
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.651024
(404.22, 14.26, 244.38) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 10.22753
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.959249
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.169686
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.39686
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642697
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.90962
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201352
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.520992
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76496
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.861316
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.833101
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.806605
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.7818
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.758659
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.737161
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.71728
ü(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.698998
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.682298
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.667161
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.653574
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.641521
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.63099
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.621972
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.61446
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.608443
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.603918
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.600878
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.599322
(404.22, 14.26, 244.38) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 10.18458
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.953979
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.164019
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.390746
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636086
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.902413
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20499
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510178
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753416
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.809779
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.781766
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.75546
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.730834
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.70786
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.686517
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.666781
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.648636
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.63206
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.617037
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.603554
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.591594
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.581147
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.572206
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.564757
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.558794
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.554312
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.551308
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.549778
(404.22, 14.26, 244.38) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 10.10373
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.948839
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.15853
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.384766
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629602
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903118
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.208804
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.499952
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.742429
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.760425
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.732604
„ (404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.706479
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.682023
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.659209
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.638016
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.618422
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.600405
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.583947
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.569034
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.555649
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.543781
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.533414
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.524542
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.517154
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.511244
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.506805
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.503832
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.502326
(404.22, 14.26, 244.38) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 10.02498
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.943855
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153133
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.378922
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.626857
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.906698
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.212679
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490228
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.73209
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.71319
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.685554
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.659604
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.635311
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.61265
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.5916
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.572138
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.554245
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.537902
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.523093
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.509803
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.498019
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.487731
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.478925
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.471595
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.465734
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.461336
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.458396
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.456912
(404.22, 14.26, 244.38) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 9.949368
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.938982
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.147889
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.373276
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.630223
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.910362
ˆ (404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.21667
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481129
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722325
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.668022
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.640563
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.614778
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.59064
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.568126
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.547212
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.527878
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.510102
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.493868
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.479159
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.465961
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.454259
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.444042
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.4353
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.428027
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.422213
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.417853
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.414943
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.41348
(404.22, 14.26, 244.38) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 9.876803
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.934239
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142756
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376256
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.633679
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914116
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.220803
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.472558
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713181
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.624867
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.597573
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.571948
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.547959
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.525585
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.504801
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.485588
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.467926
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.451796
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.437181
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.424068
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.412445
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.402297
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.393618
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.386397
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.380629
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.376305
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.373424
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.371981
(404.22, 14.26, 244.38) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 9.807185
û(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.929605
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142241
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379526
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637218
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.918012
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22505
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464545
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704609
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.583669
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.556537
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.531062
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.507215
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.484974
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.464315
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.445219
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.427663
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.41163
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.397107
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.384077
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.372528
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.362448
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.353827
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.346656
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.34093
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.336641
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.333786
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.332364
(404.22, 14.26, 244.38) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 9.740425
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.92599
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.145359
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.382887
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.640888
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92199
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22943
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457071
(404.22, 14.26, 244.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69662
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.544387
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.517407
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.492076
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.468365
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.446249
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.425711
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.406723
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.389269
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.373332
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.358895
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.345943
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.334465
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.324448
(404.22, 14.26, 244.38) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.315882
