¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Û(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.958736
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.114559
µ(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.63113
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38505
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.049475
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.628066
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.612084
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.597647
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.5848
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.573478
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.563662
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464111
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727823
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015335
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330083
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675949
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057698
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.451965
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.759548
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.092218
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.606867
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35676
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.032166
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.615303
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.599342
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.584926
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.572093
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.560785
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.550981
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492376
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7586
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049023
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.366989
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716608
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.102678
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.433379
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.706872
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.686381
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.667311
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.649642
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.633356
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.618436
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.604869
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.594656
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.696138
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.5496
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.539805
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.520887
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.789628
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082944
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404236
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.757646
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.132725
È(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.415342
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.698289
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.677821
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.658771
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.641121
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.624853
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.609948
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.596395
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.587766
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.689019
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.794779
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.530125
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.549592
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.820957
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117189
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.441835
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.799106
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11648
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.397887
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.69102
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.670572
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.65154
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.633906
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.617651
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.602761
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.589219
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.581933
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.682993
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.788549
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.521926
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.578537
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.852488
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151711
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479731
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840135
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.100756
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.380986
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.685061
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.664627
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.64561
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.627989
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.611747
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.596868
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.583335
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.577153
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.678056
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.783445
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.515208
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.607685
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884259
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186504
Ä(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.518013
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825972
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085572
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.364653
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.680403
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.659981
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.640975
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.623365
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.607132
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.592261
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.578736
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.573422
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.674201
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.779462
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.509959
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.75491
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637049
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.916302
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.221554
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556577
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.812255
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070888
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.348886
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.677042
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.65663
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.637632
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.620029
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.603804
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.588938
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.575419
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.570738
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.671429
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.776596
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.506176
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.67154
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.666612
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.948562
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25691
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558766
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.799035
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056697
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333671
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.674977
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.65457
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.635577
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.617979
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.601757
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.586896
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.57338
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.569098
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.669734
¼(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.774844
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.503855
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.58323
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.696362
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981065
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292531
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546843
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.786272
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043052
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.319001
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.674204
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.6538
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.634809
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.617211
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.600992
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.586132
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.572617
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.568502
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.669118
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.774207
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.502993
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.50112
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700992
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995349
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312311
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.535349
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774023
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029882
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304865
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.674723
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.654317
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.635324
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.617727
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.601506
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.586645
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.57313
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.568948
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.66958
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.774684
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.503588
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.42108
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.690059
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.983387
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.301937
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.524338
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.762221
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.017243
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.291288
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.676534
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.656123
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.637126
Ã(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.619525
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.603301
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.588436
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.574918
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.570437
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.671118
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.776275
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.505643
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.34312
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679074
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.971318
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291801
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513718
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750886
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.005128
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278262
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.679639
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.659221
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.640216
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.622607
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.606376
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.591506
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.577984
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.572972
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.673736
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.778981
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.509161
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.26719
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.668004
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95922
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278488
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503541
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740016
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993498
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.265778
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.684042
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.663611
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.644596
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.626978
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.610738
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.59586
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.58233
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.576551
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.677435
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.782804
(362.90, 7.09, 351.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.514143
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.15123
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656875
(362.90, 7.09, 351.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.947032
