¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ı(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.425185
(413.07, 7.17, 361.65) (385.05, 1.37, 365.21) (0.81, 2.16, 0.81) Human 12.06179
(413.07, 7.17, 361.65) (385.05, 1.37, 365.21) (0.81, 2.16, 0.81) Human 12.04645
(413.07, 7.17, 361.65) (385.05, 1.37, 365.21) (0.81, 2.16, 0.81) Human 12.03361
(413.07, 7.17, 361.65) (385.05, 1.37, 365.21) (0.81, 2.16, 0.81) Human 12.0232
(413.07, 7.17, 361.65) (385.05, 1.37, 365.21) (0.81, 2.16, 0.81) Human 12.01526
(413.07, 7.17, 361.65) (385.05, 1.37, 365.21) (0.81, 2.16, 0.81) Human 12.00978
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.294278
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.290451
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.288245
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.287652
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.228148
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.230769
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.978247
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.22539
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.944573
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260607
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608381
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992716
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.419744
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.896759
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.433082
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04024
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73318
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53128
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46022
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21801
(413.07, 7.17, 361.65) (385.05, 1.37, 365.21) (0.81, 2.16, 0.81) Human 12.11794
(413.07, 7.17, 361.65) (385.05, 1.37, 365.21) (0.81, 2.16, 0.81) Human 12.01661
(413.07, 7.17, 361.65) (385.05, 1.37, 365.21) (0.81, 2.16, 0.81) Human 11.99148
(413.07, 7.17, 361.65) (385.05, 1.37, 365.21) (0.81, 2.16, 0.81) Human 11.97396
(413.07, 7.17, 361.65) (385.05, 1.37, 365.21) (0.81, 2.16, 0.81) Human 11.95886
(413.07, 7.17, 361.65) (385.05, 1.37, 365.21) (0.81, 2.16, 0.81) Human 11.94617
(413.07, 7.17, 361.65) (385.05, 1.37, 365.21) (0.81, 2.16, 0.81) Human 11.93587
(413.07, 7.17, 361.65) (385.05, 1.37, 365.21) (0.81, 2.16, 0.81) Human 11.92797
(413.07, 7.17, 361.65) (385.05, 1.37, 365.21) (0.81, 2.16, 0.81) Human 11.92243
(413.07, 7.17, 361.65) (385.05, 1.37, 365.21) (0.81, 2.16, 0.81) Human 11.91928
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.326246
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.325652
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.326684
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.268512
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.984025
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.231685
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951931
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268693
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61729
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002625
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430739
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909126
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.446988
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05606
¬(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75131
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55231
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46367
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20736
(413.07, 7.17, 361.65) (385.05, 1.37, 365.21) (0.81, 2.16, 0.81) Human 12.13124
(413.07, 7.17, 361.65) (385.05, 1.37, 365.21) (0.81, 2.16, 0.81) Human 12.02611
(413.07, 7.17, 361.65) (385.05, 1.37, 365.21) (0.81, 2.16, 0.81) Human 11.99952
(413.07, 7.17, 361.65) (385.05, 1.37, 365.21) (0.81, 2.16, 0.81) Human 11.98026
(413.07, 7.17, 361.65) (385.05, 1.37, 365.21) (0.81, 2.16, 0.81) Human 11.96339
(413.07, 7.17, 361.65) (385.05, 1.37, 365.21) (0.81, 2.16, 0.81) Human 11.94898
(413.07, 7.17, 361.65) (385.05, 1.37, 365.21) (0.81, 2.16, 0.81) Human 11.93696
(413.07, 7.17, 361.65) (385.05, 1.37, 365.21) (0.81, 2.16, 0.81) Human 11.92735
(413.07, 7.17, 361.65) (385.05, 1.37, 365.21) (0.81, 2.16, 0.81) Human 11.92009
(413.07, 7.17, 361.65) (385.05, 1.37, 365.21) (0.81, 2.16, 0.81) Human 11.9152
(413.07, 7.17, 361.65) (385.05, 1.37, 365.21) (0.81, 2.16, 0.81) Human 11.92442
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.365644
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.366681
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.369348
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.989778
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.237956
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.959265
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276763
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626157
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012484
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441722
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921416
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460875
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07182
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76942
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57324
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44547
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19767
(413.07, 7.17, 361.65) (385.05, 1.37, 365.21) (0.81, 2.16, 0.81) Human 12.32672
(413.07, 7.17, 361.65) (385.05, 1.37, 365.21) (0.81, 2.16, 0.81) Human 12.12617
(413.07, 7.17, 361.65) (385.05, 1.37, 365.21) (0.81, 2.16, 0.81) Human 12.09292
(413.07, 7.17, 361.65) (385.05, 1.37, 365.21) (0.81, 2.16, 0.81) Human 12.07084
(413.07, 7.17, 361.65) (385.05, 1.37, 365.21) (0.81, 2.16, 0.81) Human 12.05127
(413.07, 7.17, 361.65) (385.05, 1.37, 365.21) (0.81, 2.16, 0.81) Human 12.03419
(413.07, 7.17, 361.65) (385.05, 1.37, 365.21) (0.81, 2.16, 0.81) Human 12.0196
(413.07, 7.17, 361.65) (385.05, 1.37, 365.21) (0.81, 2.16, 0.81) Human 12.00749
(413.07, 7.17, 361.65) (385.05, 1.37, 365.21) (0.81, 2.16, 0.81) Human 11.99783
(413.07, 7.17, 361.65) (385.05, 1.37, 365.21) (0.81, 2.16, 0.81) Human 11.99058
(413.07, 7.17, 361.65) (385.05, 1.37, 365.21) (0.81, 2.16, 0.81) Human 12.00146
(413.07, 7.17, 361.65) (385.05, 1.37, 365.21) (0.81, 2.16, 0.81) Human 12.12405
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 8.411391
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.995507
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.244201
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966566
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28479
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635005
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.02228
€(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.452649
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93369
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.47471
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08755
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78746
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57552
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4274
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18899
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89017
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63986
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50681
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.71431
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.001209
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.250418
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973842
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292751
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.643828
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.032059
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.463558
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945889
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.488485
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10324
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80542
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55999
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40948
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1813
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8816
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62656
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54213
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.78658
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.006885
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689473
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981091
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300732
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652619
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041758
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.474393
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958054
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.502202
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11887
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82334
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54461
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38907
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17458
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87217
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61456
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57785
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.49954
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.59273
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.58738
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.58545
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.58696
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.5919
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.60027
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.012532
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.696068
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988264
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.308645
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661329
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.051477
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485186
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.970145
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.515898
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13443
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84121
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52931
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.363
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16771
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86254
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60386
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67667
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.51896
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.52969
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.5079
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.48958
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.47469
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.46324
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.4552
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.45057
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.44934
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.45151
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.45709
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.018148
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.702641
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995443
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.316524
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.67006
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.061109
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.495945
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.98222
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.529518
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14992
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84458
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51415
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33753
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13871
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85411
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59442
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78094
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.66307
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.63765
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.61574
“(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.5973
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.58233
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.57081
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.56272
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.55806
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.55683
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.55902
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.56463
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.023734
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.709118
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002584
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.324358
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678658
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070681
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.506649
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.9942
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.543072
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16536
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84479
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49906
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31261
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11037
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84683
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63747
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88643
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.77601
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.75043
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.72838
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.70983
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.69477
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.68318
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.67504
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.67035
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.66912
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.67132
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.67698
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.029288
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.715593
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009663
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332128
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.687273
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.080254
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517294
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.006146
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.556539
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18073
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84536
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48411
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28825
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0827
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84126
™(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6913
(413.07, 7.17, 361.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99313
