¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
­(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.371
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.69899
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.72676
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.3274
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.31821
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.31163
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.30765
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.30626
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.626526
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.84078
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.073267
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.319826
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.58882
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.902349
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.240119
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.611728
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.032542
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.497116
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.02054
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.614696
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29484
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06437
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.95602
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.98713
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.20493
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.6782
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.42168
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.67401
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.68284
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.7032
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.7263
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.33248
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.32328
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.3167
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.31271
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.31132
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.623243
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.837241
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.069421
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.315061
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.583817
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.896836
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.233274
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.604094
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.023745
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.487241
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.00938
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.601987
ø(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28024
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04637
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9343
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.96169
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.17445
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.64101
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.38246
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.68191
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.68967
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.71006
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.73319
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.34016
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.33096
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.32437
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.32038
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.31898
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.620013
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.833755
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.065367
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.310391
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.578847
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.89136
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.226523
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.596527
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.015049
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.477483
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.998354
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.58943
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26581
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02858
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.91289
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9367
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.14452
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.6045
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.34485
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.69249
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.69916
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.71958
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.74275
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.35046
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.34125
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.33465
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.33065
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.32925
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.616836
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.830321
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.061162
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.305819
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.57391
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.885921
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.219869
ø(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.589027
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.006455
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.467839
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.987459
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.577026
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25157
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01101
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89181
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.91216
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.11512
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.56867
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.3082
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.70577
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.7113
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.73177
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.75498
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.36339
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.35417
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.34755
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.34354
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.34214
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.613715
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.826943
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.057044
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.301342
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.569005
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.880518
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.213309
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.581595
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.997963
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.458314
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.976701
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.564777
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2375
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99366
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87104
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.88805
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.08627
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.53351
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.2725
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.72176
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.7261
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.74663
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.76991
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.37895
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.36971
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.36308
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.35907
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.35765
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.610645
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.82362
í(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.053016
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.296962
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.564136
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.875154
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.206849
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.574231
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.989577
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.448907
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.966072
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.552685
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22362
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97779
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85121
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.8644
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.05796
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.49903
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.23775
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.74047
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.74359
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.76419
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.78754
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.39717
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.38791
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.38126
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.37723
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.37581
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.607626
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.820351
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.049077
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.292681
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.559301
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.869827
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.200486
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.566938
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.981294
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.439619
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.955583
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.540749
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20991
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96223
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83214
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84119
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.0302
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.46523
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.20394
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.76193
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.76378
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.78445
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.80789
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.41806
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.40877
Ş(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.40211
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.39807
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.39663
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.60466
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.817138
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.045228
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.288497
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.554502
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.864543
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.194222
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.559714
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.973118
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.430451
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.945229
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.528971
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1964
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94697
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81344
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81842
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.00298
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.43209
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.17107
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.78615
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.78669
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.80745
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.89388
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.44164
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.43233
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.42564
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.42158
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.42014
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.601744
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.813982
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.041469
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.284412
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.54974
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.859299
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.188058
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.552562
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.965051
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.421407
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.935015
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.517354
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18307
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.932
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.79511
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.7961
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.9763
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.39964
(437.05, 15.17, 250.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.13697
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.81317
æ(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.81234
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.87639
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 14.19765
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.46794
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.4586
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.45189
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.44781
(437.05, 15.17, 250.61) (439.54, 8.82, 281.74) (5.20, 2.89, 8.47) Truck 13.44635
