¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (395.37, 14.76, 307.61) (415.90, 8.79, 310.82) (0.81, 2.16, 0.81) Human 4.465346
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 14.5626
¥ (395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 14.54719
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 15.56931
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 13.16343
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 13.15719
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 13.15352
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 15.17155
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 15.17323
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 15.17787
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.454567
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717865
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005016
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319301
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672173
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.068655
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.502319
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.001577
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.549415
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17642
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87879
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60802
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36693
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92064
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52898
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 15.17836
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 15.15036
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 15.12541
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 15.10347
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 15.08454
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 15.06859
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 15.22081
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 15.34943
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 15.34215
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 15.33787
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 15.33658
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 15.33828
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 15.34297
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.451453
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714509
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.00135
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.315234
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.664687
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058634
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.498906
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.997793
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.542427
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16579
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86093
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58764
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32038
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86967
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51906
¬ (395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 16.24574
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 15.71671
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 15.69083
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 15.66809
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 15.64846
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 15.63193
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 16.03031
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 15.52128
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 15.51393
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 15.5096
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 15.5083
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 15.51002
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 15.51477
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.448338
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.711099
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.99762
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311162
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.657094
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050806
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.495425
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.993852
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.535415
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15505
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84323
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56743
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2752
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82983
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52884
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 17.49122
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 16.33036
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 16.30348
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 16.27987
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 16.25948
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 16.24231
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 16.65625
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 16.64517
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 17.08755
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 18.26454
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445204
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.707667
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993891
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.307062
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651188
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.047604
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491834
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.989767
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.528359
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14419
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82569
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54738
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23137
Œ (395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8321
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61831
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 17.56922
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 16.9973
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 16.58503
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 16.56089
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 16.92357
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 16.90571
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 17.29584
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 17.28435
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 17.29897
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 17.3458
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442011
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.704243
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.99012
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302967
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648404
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.044301
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.488108
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.985615
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.521285
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13325
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80827
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52757
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21348
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83529
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70811
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37911
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3443
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 16.50805
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 16.48402
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 17.64779
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 17.62919
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 17.61404
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 18.02406
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 18.03487
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 18.09627
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.438851
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7008
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98632
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298802
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646871
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040826
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.484256
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.981304
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.514174
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1222
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79104
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5079
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2172
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83943
Š (395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79827
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46519
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.38887
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 16.43497
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 16.41105
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 19.34625
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 18.94168
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 18.92543
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 18.91289
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 18.90404
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 18.90926
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435645
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.697323
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.982568
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.296958
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.645289
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.037311
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.480318
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.976831
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.507016
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11102
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77398
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50173
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22176
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84446
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88876
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55844
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.43329
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 16.36571
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 16.34189
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 19.01514
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 19.00255
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 18.99369
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.432454
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693809
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978905
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295492
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.643672
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.033688
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.476253
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.971738
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.499841
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09978
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75705
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51578
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2272
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85045
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9795
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 16.39751
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 16.36717
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 16.3002
Ù(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 16.27647
(395.37, 14.76, 307.61) (426.17, 13.90, 302.13) (8.74, 12.84, 18.83) Truck 16.2958
(395.37, 14.76, 307.61) (433.51, 8.14, 300.01) (0.81, 2.16, 0.81) Human 24.76098
(395.37, 14.76, 307.61) (433.51, 8.14, 300.01) (0.81, 2.16, 0.81) Human 24.73953
(395.37, 14.76, 307.61) (433.51, 8.14, 300.01) (0.81, 2.16, 0.81) Human 24.72288
(395.37, 14.76, 307.61) (433.51, 8.14, 300.01) (0.81, 2.16, 0.81) Human 24.827
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.429251
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.690309
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977531
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293948
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.642004
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029954
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.472083
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.965335
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.492673
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08842
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74031
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52979
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23207
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85738
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0705
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72602
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.52162
(395.37, 14.76, 307.61) (433.51, 8.14, 300.01) (0.81, 2.16, 0.81) Human 24.93458
(395.37, 14.76, 307.61) (433.51, 8.14, 300.01) (0.81, 2.16, 0.81) Human 24.88259
(395.37, 14.76, 307.61) (433.51, 8.14, 300.01) (0.81, 2.16, 0.81) Human 24.85619
(395.37, 14.76, 307.61) (433.51, 8.14, 300.01) (0.81, 2.16, 0.81) Human 24.83472
(395.37, 14.76, 307.61) (433.51, 8.14, 300.01) (0.81, 2.16, 0.81) Human 24.81813
(395.37, 14.76, 307.61) (433.51, 8.14, 300.01) (0.81, 2.16, 0.81) Human 24.98765
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.426024
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687374
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.976121
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292415
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.640284
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026121
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.467809
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958926
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.485441
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07983
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74541
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54368
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22782
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86526
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16172
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86728
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.56576
(395.37, 14.76, 307.61) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 19.85348
(395.37, 14.76, 307.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.422754
