¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‚ (401.66, 14.17, 246.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.011642
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929562
ô(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.237021
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.577954
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.954236
(401.66, 14.17, 246.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.848052
(401.66, 14.17, 246.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.821388
(401.66, 14.17, 246.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.796419
(401.66, 14.17, 246.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.773121
(401.66, 14.17, 246.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.751469
(401.66, 14.17, 246.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.731438
(401.66, 14.17, 246.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.713012
(401.66, 14.17, 246.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.69617
(401.66, 14.17, 246.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.680894
(401.66, 14.17, 246.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.667172
(401.66, 14.17, 246.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.654988
(401.66, 14.17, 246.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.644331
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.26238
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.920166
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.141084
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380424
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.640536
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924137
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.234166
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574831
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950767
(401.66, 14.17, 246.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.904213
(401.66, 14.17, 246.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.877352
(401.66, 14.17, 246.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.852198
(401.66, 14.17, 246.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.828724
(401.66, 14.17, 246.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.80691
(401.66, 14.17, 246.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.786731
(401.66, 14.17, 246.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.768165
(401.66, 14.17, 246.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.751195
(401.66, 14.17, 246.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.735804
(401.66, 14.17, 246.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.721976
(401.66, 14.17, 246.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.709699
(401.66, 14.17, 246.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.698959
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.22981
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.916358
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.136972
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37597
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.635671
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.918852
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.228774
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569257
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.945027
(401.66, 14.17, 246.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.962753
(401.66, 14.17, 246.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.935685
(401.66, 14.17, 246.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.910337
(401.66, 14.17, 246.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.886683
(401.66, 14.17, 246.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.8647
(401.66, 14.17, 246.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.844364
À(401.66, 14.17, 246.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.825654
(401.66, 14.17, 246.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.80855
(401.66, 14.17, 246.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.793038
(401.66, 14.17, 246.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.779102
(401.66, 14.17, 246.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.766726
(401.66, 14.17, 246.00) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.7559
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.19804
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.912631
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.132956
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.371603
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.630946
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.913645
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22305
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563007
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938124
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.354075
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.817908
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.21751
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.643457
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11272
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64727
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91254
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89853
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6025
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39074
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41524
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84125
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.16708
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.908987
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.129008
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.367321
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.626241
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.908574
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.217463
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556814
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.931322
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.346515
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.809437
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.210443
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.63567
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10412
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68322
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9847
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77955
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47006
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24234
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34306
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81911
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.1369
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.905392
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.125096
·(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.363092
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.621699
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903575
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211982
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.550823
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.924649
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.339135
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.801178
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.203896
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.628516
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09625
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71964
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05685
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6662
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34146
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27218
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27213
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79758
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.1075
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.901874
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.121304
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.358974
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.617203
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898677
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.206661
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.544912
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.9181
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.331871
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.793096
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.197953
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.62199
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08907
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75775
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07676
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57392
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21662
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36219
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20243
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77662
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07894
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.898431
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.117572
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.354964
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.612804
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.893876
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201409
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.539138
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91176
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.324779
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.785186
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192582
¾(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.616093
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09002
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81418
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9943
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48432
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09533
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44839
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13397
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75624
(401.66, 14.17, 246.00) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 21.93137
(401.66, 14.17, 246.00) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 22.10401
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.895087
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.113958
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.608506
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.889197
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.196254
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.533494
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.905476
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.317884
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.777414
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.187781
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.610846
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12333
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87045
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91419
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3974
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97759
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53047
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06667
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.73648
(401.66, 14.17, 246.00) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 20.87575
(401.66, 14.17, 246.00) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 22.07294
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.891758
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.110397
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347137
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.604329
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88461
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.191247
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.527979
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.899395
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.31109
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.769835
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.183575
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.606162
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15713
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92651
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83642
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31306
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86321
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60834
É(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00055
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71724
(401.66, 14.17, 246.00) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 20.69287
(401.66, 14.17, 246.00) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 22.0428
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.888556
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.106919
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.343374
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.600214
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.880168
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186329
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522587
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.893418
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304483
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.76244
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.179902
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.602182
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19136
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98231
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76095
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23125
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75214
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67658
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9781
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69858
(401.66, 14.17, 246.00) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 20.51714
(401.66, 14.17, 246.00) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 22.01359
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.885417
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.103521
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.339705
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596217
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.875779
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.181526
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.517316
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.887604
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.298002
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.755228
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.176819
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.59879
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22617
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03787
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68769
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15188
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65701
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7362
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90203
(401.66, 14.17, 246.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68054
(401.66, 14.17, 246.00) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.06571
