¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
²(406.15, 14.26, 246.84) (386.15, 7.94, 260.70) (0.81, 2.16, 0.81) Human 10.93542
Ï(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.212037
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.47083
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.199146
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523928
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.880994
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.275374
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.71304
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.201478
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.74998
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34777
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0215
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.31097
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.1903
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.16567
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.14331
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.54048
(406.15, 14.26, 246.84) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 15.76509
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68923
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19708
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89277
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.88151
(406.15, 14.26, 246.84) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 22.53042
(406.15, 14.26, 246.84) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 22.46052
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.980571
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.218928
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.911291
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.208723
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.534407
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892573
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288118
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.727263
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.217429
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.767937
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36598
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04223
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.31694
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.19711
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.17247
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.1501
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.54844
(406.15, 14.26, 246.84) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 14.04348
(406.15, 14.26, 246.84) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 16.94273
(406.15, 14.26, 246.84) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 14.19254
(406.15, 14.26, 246.84) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 14.19164
(406.15, 14.26, 246.84) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 22.42282
(406.15, 14.26, 246.84) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 22.61158
(406.15, 14.26, 246.84) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 22.59858
(406.15, 14.26, 246.84) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 22.58749
(406.15, 14.26, 246.84) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 22.3522
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.986574
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.22584
Ü(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.920078
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.218323
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.544945
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.904159
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.301011
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.741581
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.233437
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.785867
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38438
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06318
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.32528
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.20612
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.18145
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.15907
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.55857
(406.15, 14.26, 246.84) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 14.58371
(406.15, 14.26, 246.84) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 14.07385
(406.15, 14.26, 246.84) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 14.07008
(406.15, 14.26, 246.84) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 14.40926
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.85706
(406.15, 14.26, 246.84) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 22.79883
(406.15, 14.26, 246.84) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 22.56131
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.992043
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.654848
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928909
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227958
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555569
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915852
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.313936
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.75599
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.249557
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.802355
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40301
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0844
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.33598
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.21733
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.19264
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.17023
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.57362
(406.15, 14.26, 246.84) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 13.96598
(406.15, 14.26, 246.84) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 14.18731
(406.15, 14.26, 246.84) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 13.99155
(406.15, 14.26, 246.84) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 13.96998
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.84904
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.997503
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.663005
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.937804
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.237689
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566211
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.92761
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.326962
İ(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.770462
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265771
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.820094
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4218
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10577
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.34906
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.23075
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.20603
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.1836
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.60503
(406.15, 14.26, 246.84) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 14.79529
(406.15, 14.26, 246.84) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 14.53629
(406.15, 14.26, 246.84) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 14.32896
(406.15, 14.26, 246.84) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 14.30671
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.84383
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.412449
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.671207
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.94674
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.247451
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.576893
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.939382
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.34002
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.785002
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.28206
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.840824
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44341
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12745
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.36455
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.2464
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.22164
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.19918
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.63649
(406.15, 14.26, 246.84) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 16.14485
(406.15, 14.26, 246.84) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 14.90606
(406.15, 14.26, 246.84) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 14.68598
(406.15, 14.26, 246.84) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 14.663
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.84141
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418245
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679433
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955656
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257227
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.587677
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951237
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.353165
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.799636
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.298465
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.859276
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46846
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15385
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.38244
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.26428
å(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.23949
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.21699
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2378
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60257
(406.15, 14.26, 246.84) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 13.03495
(406.15, 14.26, 246.84) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 13.02296
(406.15, 14.26, 246.84) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 14.81429
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.84176
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424054
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687102
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.964658
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267079
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.598486
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.963179
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36633
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.81433
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.314968
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.877872
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49374
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18265
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.40277
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.28443
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.2596
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.23706
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28564
(406.15, 14.26, 246.84) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 12.91008
(406.15, 14.26, 246.84) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 12.89563
(406.15, 14.26, 246.84) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 13.14959
(406.15, 14.26, 246.84) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 14.62025
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.84496
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.429847
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693387
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973722
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276933
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.609324
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.975131
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.379635
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.829107
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331522
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.896555
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51929
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21174
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.42555
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.30686
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.28197
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.25939
(406.15, 14.26, 246.84) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 14.46155
(406.15, 14.26, 246.84) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 12.94294
(406.15, 14.26, 246.84) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 12.77128
(406.15, 14.26, 246.84) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 12.75083
(406.15, 14.26, 246.84) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 14.59075
ë(406.15, 14.26, 246.84) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 14.57435
(406.15, 14.26, 246.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 24.91186
(406.15, 14.26, 246.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 24.90726
(406.15, 14.26, 246.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 24.90752
(406.15, 14.26, 246.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 24.91264
(406.15, 14.26, 246.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 24.92263
(406.15, 14.26, 246.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 24.93748
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435607
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699656
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.982759
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286879
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.620229
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.987161
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.392919
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.84397
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.348166
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.915348
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54511
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24114
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.45082
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.33158
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.30665
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.28402
(406.15, 14.26, 246.84) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 14.58047
(406.15, 14.26, 246.84) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 13.20814
(406.15, 14.26, 246.84) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 13.01909
(406.15, 14.26, 246.84) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 12.99817
(406.15, 14.26, 246.84) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 14.819
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.8597
(406.15, 14.26, 246.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 24.74916
(406.15, 14.26, 246.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 24.74454
(406.15, 14.26, 246.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 24.74475
(406.15, 14.26, 246.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 24.74979
(406.15, 14.26, 246.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 24.75965
(406.15, 14.26, 246.84) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 24.77436
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.441363
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.705914
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.99187
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.296836
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.631148
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.999215
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406301
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.858871
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.364884
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.93423
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57113
(406.15, 14.26, 246.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27081
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.47858
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.35864
(406.15, 14.26, 246.84) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 11.33364
