¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
± (371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40073
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.29245
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.44708
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.614199
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.795342
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.992301
§ (371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.20719
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.44252
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.619358
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.917147
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.24955
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.596195
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.960505
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.370384
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.836888
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.368179
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.978621
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69506
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58932
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64955
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92627
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49299
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0651
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71261
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.85623
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.87946
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.878806
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.002308
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.134766
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.277154
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.430593
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.596379
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.776023
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.971289
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.184255
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.417388
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.594756
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.889736
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.2189
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.5671
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.92807
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.334632
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.796404
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.321959
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.925356
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63507
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51889
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5656
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82452
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36706
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98236
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60164
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22761
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.42542
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.866619
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.989269
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.120786
À (371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.262128
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.414402
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.578885
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.757064
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.950675
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.161764
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.392753
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.646538
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.862852
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.188855
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.538671
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.896445
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.299789
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.756973
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.276975
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.875834
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.573112
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45057
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48429
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72609
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24551
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8873
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49554
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.13063
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.51229
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.854641
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.976457
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.107051
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.247371
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.398504
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.561714
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.73846
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.930456
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.139711
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.368608
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.619991
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.836489
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.159408
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.510803
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.865615
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.265836
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.718575
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.233683
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.828544
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.518053
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3844
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40556
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63089
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1281
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79629
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39425
Ì (371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99855
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.08887
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.842872
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.963872
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.093563
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.232881
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.382901
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.544863
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.720212
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.910628
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.118093
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.34495
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.593991
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.868575
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.130551
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.483625
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.835571
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.232765
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.681195
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.193753
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.782586
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.46459
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3202
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32932
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53886
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01476
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70924
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30826
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.8726
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.46249
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.831311
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.951511
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.08032
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.218658
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.367587
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.528331
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.702313
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.891188
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.096905
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.321772
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.56853
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.840479
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.102282
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.45648
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.806355
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.200559
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.646258
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.154934
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.737935
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.412691
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25805
À (371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25552
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44989
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90538
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62602
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2874
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.7519
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.76001
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.819956
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.939374
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.067318
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.204698
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.352562
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.512116
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.684761
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.872131
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.076144
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.299067
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.5436
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.812981
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.111133
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.426258
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.778393
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.169323
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.613132
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.1172
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.694565
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.36232
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.14332
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18415
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36392
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79982
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58011
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27014
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.97879
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.97649
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.808808
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.927459
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.054558
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.191001
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.337823
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.496214
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.667553
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.853454
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.055803
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.276832
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.519195
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.786077
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.081326
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.395837
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.751166
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.140808
À (371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.580926
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.080539
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.652455
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.313449
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.08592
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11511
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28084
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69795
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45719
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25646
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.04126
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.03894
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.797863
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.915766
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.042037
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.177565
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.323368
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.480622
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.650689
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.835154
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.03588
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.255061
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.49531
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.759756
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.05218
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.377194
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.725506
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.113084
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.549629
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.04493
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.611582
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.266049
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.03029
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04836
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20061
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59969
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3341
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24633
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23588
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.75026
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.787124
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.904294
(371.94, 8.88, 338.37) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.029756
