¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ß(429.75, 15.02, 249.38) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 11.76789
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57571
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27153
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05906
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82139
Å(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72581
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84883
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59531
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19635
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57964
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45933
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.57984
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.83418
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.82774
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.82614
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.82939
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.84361
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.85656
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.541513
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.817691
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125899
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464847
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.839217
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.254828
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.690105
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.145399
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.669738
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2753
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92313
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53825
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22934
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01117
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75195
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61032
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67375
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4587
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03706
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41337
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80945
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1243
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.59322
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.58679
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.58516
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.58831
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.60234
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.6151
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.539865
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.815099
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123062
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.461669
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835738
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250947
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.677177
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.131038
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.651354
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25448
Ä(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89025
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50151
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18793
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96419
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69172
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49756
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50417
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49872
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88345
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2531
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64206
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73337
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.36159
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.35517
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.3535
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.35658
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.37042
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.38301
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.538168
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.812404
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.120103
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458439
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832133
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246956
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.664357
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.116766
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.633031
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23371
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84212
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46536
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14729
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90747
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63302
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40891
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33981
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12141
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65072
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09863
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48081
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88325
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.40021
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.13253
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.13083
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.13383
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.1475
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.15992
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.536473
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809632
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117075
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.455097
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.82843
Á(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242816
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.651588
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.102623
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.61471
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21298
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79627
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42993
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10739
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8517
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57588
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34497
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1805
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94528
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39362
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83261
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29792
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72096
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.04115
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.91854
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.91681
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.91974
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.93324
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.9455
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534722
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.806761
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.113934
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45163
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824602
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23328
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.638962
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.088558
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.596466
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19234
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75673
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38346
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06825
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79726
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51521
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28275
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98039
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77473
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14662
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57271
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02414
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50308
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97435
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.71291
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.71114
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.71399
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.72733
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.73945
º(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.532947
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.803842
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110695
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448055
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820639
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221941
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.626415
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.074611
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.578273
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17173
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71791
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33102
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0299
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74416
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45584
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22224
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88066
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60958
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4221
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32309
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76134
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22602
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71936
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.37602
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.51352
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.5163
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.52949
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.54146
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531139
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800822
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107379
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444386
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.816603
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.215952
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.613962
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.060794
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.560099
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1512
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67985
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27942
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98497
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6923
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39795
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1634
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78448
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29527
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24492
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08326
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50907
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96021
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4389
¾(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94762
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.32367
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.3264
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.33944
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.35127
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529327
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.797817
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.103968
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.440654
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.812428
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217255
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.601622
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.0471
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.543168
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13074
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64256
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22865
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9275
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64174
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34153
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10624
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69166
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06727
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00164
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85274
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26671
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70507
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1699
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66355
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.14725
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.14991
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.1571
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.15738
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.527442
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.795794
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100452
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436774
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.808128
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218683
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.595625
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.033494
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.528017
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10609
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60598
(429.75, 15.02, 249.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17867
