¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‘ (395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.925544
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.646473
€ (395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963882
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314621
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.073464
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.040172
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.635156
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.531912
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.500427
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.264319
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.236823
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.56848
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43549
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.931992
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.927943
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.92486
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.922741
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.921583
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.921384
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.922143
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.923866
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.926548
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.930195
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.934811
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.869658
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.113789
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.378987
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669585
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.989393
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.34289
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.208728
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.174447
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.71066
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.676587
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.644148
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.402572
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.374224
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.60871
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4234
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.892562
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.88756
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.88352
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.880437
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.878308
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.877132
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.876906
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.877631
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.879308
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.881938
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.885524
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.890069
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.887018
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.13313
ó(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.400157
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692853
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01502
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37129
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767301
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.316125
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.28538
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.259352
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.817442
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.548403
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.519146
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88387
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41266
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.855782
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.849839
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.844854
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.840822
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.837738
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.835601
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.834408
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.834157
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.83485
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.836485
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.839064
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.842592
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.896122
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.904443
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.152573
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421412
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.716205
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040783
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.399903
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.799161
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.465791
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.430977
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.299291
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.838988
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55735
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27937
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85316
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40322
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.814698
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.808779
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.803811
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.799786
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.796703
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.794559
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.793349
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.793076
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.793736
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.795331
å(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.797864
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.801335
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.061486
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.921893
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.17204
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442767
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739647
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.066695
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.428623
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83123
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.624092
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.588118
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.3395
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.861032
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56249
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2525
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82343
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.782063
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.77522
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.769325
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.764372
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.760357
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.757274
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.755123
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.753899
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.753603
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.754234
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.755791
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.758278
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.79645
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.239666
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.939342
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.191633
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464207
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.763232
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.092743
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45751
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.86032
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.308609
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.810984
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.379958
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.883539
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56725
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22656
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7947
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.805613
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.737295
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.731423
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.726486
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.722479
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.719398
æ(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.71724
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.716003
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.715685
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.716288
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.71781
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.720253
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.957286
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.432135
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.956836
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.211282
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485718
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786903
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118903
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.486565
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.884613
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.340351
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.846796
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.41334
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.906534
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57158
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20152
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76699
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.950526
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.824817
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.70623
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.690101
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.686101
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.683022
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.680858
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.679609
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.679272
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.679847
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.681334
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.705668
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.130414
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.974357
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.231013
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.507325
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.810677
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14515
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510332
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.909037
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.372231
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.882831
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.434478
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.930017
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57547
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17736
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73988
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.105739
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.972444
İ(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.846852
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.728347
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.651177
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.6481
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.645931
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.64467
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.644314
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.644864
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.646319
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.862377
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.317231
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.99189
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.250771
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.52901
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83455
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.17111
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.532355
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.935914
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404277
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.919051
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.456034
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.953974
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57893
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15408
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70957
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.272349
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.13067
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.997355
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.871717
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.753147
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.641094
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.61241
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.611137
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.610764
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.61129
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 4.622677
(395.46, 14.59, 309.23) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.030906
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.00943
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.270656
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.550763
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858484
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.191053
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554456
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.96364
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.436482
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.95544
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.47803
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.978404
(395.46, 14.59, 309.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58194
