¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
—(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84431
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.818512
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.047263
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.275121
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.491893
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.71718
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.960071
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.222648
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.517861
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.789826
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.060172
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.351645
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.680894
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.215461
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.864757
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54563
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83446
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55439
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66272
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0076
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35711
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.8341
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.27775
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81863
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.25643
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.71551
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.81016
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.038196
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.270745
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.48729
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.712544
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.955073
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.217245
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.509325
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.787309
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.057468
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.348732
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.668511
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.181554
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.825818
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51662
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73886
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48305
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56541
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03851
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36253
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72057
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28697
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.62245
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.03806
¬(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.4888
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.93108
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.801849
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.029175
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.266605
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.48284
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.708212
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.950403
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.212196
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.501115
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.785397
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.055414
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.346519
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.661206
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.148133
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.78746
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48817
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64574
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41191
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46839
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07087
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37017
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62775
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.29836
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.47873
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.84359
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.2708
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.73519
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.79358
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.020201
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.262697
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.478638
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.704181
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.946057
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.207501
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.493231
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.784088
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.054008
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.345006
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.659572
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.115201
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.749679
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95653
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55507
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34081
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3718
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10468
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3801
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53811
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.24921
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.32202
³(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.70153
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.07807
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.51751
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.90343
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.785358
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.011279
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.256832
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.474688
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.700455
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.942042
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.203159
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.486202
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.783383
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.053251
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.344191
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.65869
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.082752
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.712475
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87727
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46678
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07722
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27557
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06898
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39228
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43908
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.98072
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.02697
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.56561
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.93781
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.32673
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.7489
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.777179
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.002408
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.247176
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.470989
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.697031
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.938351
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.199171
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.481878
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.78328
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.053141
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.344073
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.658565
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.050788
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.675846
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80003
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38082
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95837
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17976
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93201
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34103
²(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33026
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.63734
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.74303
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43558
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.80363
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.18816
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.59412
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.76905
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.993588
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.237577
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.467542
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.693908
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.934986
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.195533
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.477936
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.783784
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.053681
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.344653
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.659191
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.019306
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.639784
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72477
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29709
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84314
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08444
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79603
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27089
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22485
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.26184
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.46974
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.31143
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.67548
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.05587
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.5055
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.760968
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.984821
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.22804
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.464345
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.69109
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.931947
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.19225
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.474377
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.784889
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.05487
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.345934
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.660573
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.002503
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09938
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65144
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2156
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73142
»(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98961
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66114
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20384
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12275
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.90193
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.20662
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.19291
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.55319
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.96585
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.42234
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.94909
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.752936
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.976112
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.218562
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.461399
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.688571
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.929235
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.189317
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.471198
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.785223
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.056706
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.347911
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.66271
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.004004
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.996712
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57998
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11784
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62307
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89523
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52728
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13983
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02391
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55684
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.9532
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.00071
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.45838
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.89096
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.34457
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.86209
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.744956
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.967458
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.209147
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.458702
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.686355
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.926845
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.186737
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.4684
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.778738
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.059192
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.350588
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.665601
İ(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.007136
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.896679
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49916
(326.86, 7.07, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02185
