¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
í(414.09, 14.37, 246.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.856586
(414.09, 14.37, 246.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.33464
(414.09, 14.37, 246.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.312345
ì(414.09, 14.37, 246.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.346531
(414.09, 14.37, 246.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.327174
(414.09, 14.37, 246.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.30934
(414.09, 14.37, 246.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.450858
(414.09, 14.37, 246.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.6308
(414.09, 14.37, 246.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.616786
(414.09, 14.37, 246.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.391991
(414.09, 14.37, 246.86) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.65075
(414.09, 14.37, 246.86) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 16.60686
(414.09, 14.37, 246.86) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 16.5955
(414.09, 14.37, 246.86) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 16.76412
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.522729
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.71652
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.925583
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.151788
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397217
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.663491
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.952513
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.274475
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629299
(414.09, 14.37, 246.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.447462
(414.09, 14.37, 246.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.418673
(414.09, 14.37, 246.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.391541
(414.09, 14.37, 246.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.366038
(414.09, 14.37, 246.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.342138
(414.09, 14.37, 246.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.374956
(414.09, 14.37, 246.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.35403
(414.09, 14.37, 246.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.334647
(414.09, 14.37, 246.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.316789
(414.09, 14.37, 246.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.45531
(414.09, 14.37, 246.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.638565
(414.09, 14.37, 246.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.62453
(414.09, 14.37, 246.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.560428
(414.09, 14.37, 246.86) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 16.25388
(414.09, 14.37, 246.86) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 16.2214
(414.09, 14.37, 246.86) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 16.39241
(414.09, 14.37, 246.86) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 17.30008
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.522662
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.716433
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.925532
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.151697
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397136
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.662971
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949559
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271237
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625697
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018157
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454903
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.938244
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.484715
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10443
á(414.09, 14.37, 246.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.741704
(414.09, 14.37, 246.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.71973
(414.09, 14.37, 246.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.699377
(414.09, 14.37, 246.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.680624
(414.09, 14.37, 246.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.663452
(414.09, 14.37, 246.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.647844
(414.09, 14.37, 246.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.638179
(414.09, 14.37, 246.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 8.736514
(414.09, 14.37, 246.86) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.82922
(414.09, 14.37, 246.86) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 16.28086
(414.09, 14.37, 246.86) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 16.25944
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.44592
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.522737
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.716497
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.925582
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.151749
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397198
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.662618
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946753
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268178
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.622313
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.014395
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.450759
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.938389
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.484876
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10464
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73819
(414.09, 14.37, 246.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.730669
(414.09, 14.37, 246.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.710277
(414.09, 14.37, 246.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.691491
(414.09, 14.37, 246.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.674286
(414.09, 14.37, 246.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.658648
(414.09, 14.37, 246.86) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 7.778506
(414.09, 14.37, 246.86) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.51044
(414.09, 14.37, 246.86) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.48576
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3426
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.26637
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.39591
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.522902
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.716687
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.925773
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.151962
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397427
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.662464
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.945163
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265317
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619171
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010912
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446853
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.926544
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.482806
Ã(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10523
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73437
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37735
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11839
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95161
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87422
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12012
(414.09, 14.37, 246.86) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.75913
(414.09, 14.37, 246.86) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.63593
(414.09, 14.37, 246.86) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.61097
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.45872
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.31932
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.3508
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.523159
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.716971
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.926108
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.152341
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397833
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.662513
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.945202
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.262669
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.616248
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007664
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443223
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.912663
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.467103
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09721
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73127
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37391
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10089
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92995
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84933
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09098
(414.09, 14.37, 246.86) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.8968
(414.09, 14.37, 246.86) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.76665
(414.09, 14.37, 246.86) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.74139
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.8032
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.62178
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.49
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.523586
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.717419
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.926579
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.152809
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.398353
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.662742
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.945488
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260194
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613529
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.004647
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.439853
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.899096
Á(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.451772
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07973
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70334
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36053
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09794
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90953
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82592
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06316
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98257
(414.09, 14.37, 246.86) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.90278
(414.09, 14.37, 246.86) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 16.8772
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.16265
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.03966
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.98349
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.524077
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.717956
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.927152
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153467
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.399052
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.663208
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.945971
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257934
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.611039
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.001883
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.436769
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.886974
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.436831
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06266
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67259
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32583
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06679
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8798
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80385
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03662
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94567
(414.09, 14.37, 246.86) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 17.04449
(414.09, 14.37, 246.86) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 17.01858
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.53793
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.7012
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.524703
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.718632
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.927852
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.154263
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.399883
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.663857
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946679
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.256056
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60876
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.999358
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.433786
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.883179
¿(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.422253
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04605
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65146
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29218
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02847
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82045
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74824
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99935
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90944
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91958
(414.09, 14.37, 246.86) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 17.16573
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.9423
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.525423
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.719403
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.928727
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.155185
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.400898
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664708
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.947612
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257057
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606696
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997071
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430746
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.879786
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.408021
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02985
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63452
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25954
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9914
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76276
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68183
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89056
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89525
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06656
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.16112
(414.09, 14.37, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.6227
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.793104
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056544
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374919
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.724953
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.111543
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.594218
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.162843
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.814116
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37692
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91844
(413.80, 14.38, 246.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5456
