¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ì (438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 6.731505
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 9.672194
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 9.652532
¦ (438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 9.634822
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 9.619048
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 9.788835
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 11.21966
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 11.82013
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 11.81849
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 11.81915
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 11.82212
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.116602
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.357016
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.618427
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903667
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216059
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581258
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.987423
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441263
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.913612
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.421995
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.906244
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31594
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 8.133002
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 8.114418
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 8.097494
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 8.082211
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 8.172309
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.28239
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.25897
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.23763
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.21838
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.20118
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.18602
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.52565
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 11.94482
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 11.94315
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 11.94382
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 11.94682
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.114541
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.354732
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.615941
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900969
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213123
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574164
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.97948
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.43234
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.901411
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.411543
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.905473
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30551
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 8.10771
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 8.089178
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 8.072302
¤ (438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 8.057063
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 8.18704
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.94933
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.9238
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.90051
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.87944
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.86057
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 10.84387
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 12.66529
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 12.07744
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 12.07524
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 12.0754
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 12.07791
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.112448
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.352477
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.613496
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898268
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.210161
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566998
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.971488
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.42344
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.889327
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.39798
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.905106
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.296
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 8.084141
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 8.06566
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 8.048827
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 8.03363
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 8.201704
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 11.71124
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 11.68323
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 11.65763
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 11.6344
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 11.61352
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 11.59498
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 13.54177
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 12.24712
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 12.24488
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 12.24502
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 12.24755
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.110377
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.350251
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61105
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895632
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207243
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.559816
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.963509
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.414412
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.877382
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.3846
¤ (438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.897917
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28771
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 8.062273
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 8.043838
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 8.027048
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 8.011886
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 8.216297
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 12.58976
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 12.55878
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 12.5304
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 12.50456
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 12.48127
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 12.46048
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 13.7388
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 12.4241
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 12.4218
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 12.42193
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 12.42449
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.108359
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.348053
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.608667
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.892986
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204352
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.552565
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.955425
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405367
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.865582
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.371365
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.890739
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28313
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 8.042082
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 8.023689
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 8.006939
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 7.991812
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04712
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05479
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.90445
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 13.57059
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 13.55831
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 13.49202
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 13.46848
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 12.60875
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 12.60641
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 12.60653
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 12.6091
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.106321
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.345835
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60626
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.890364
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201512
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.545313
œ (438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.94729
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396285
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 7.924421
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 8.278716
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.884669
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27939
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 8.023548
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 8.005196
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 7.988481
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 7.973386
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13458
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16939
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 13.55422
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 13.53928
(438.64, 13.87, 286.95) (422.71, 12.20, 307.19) (15.65, 9.44, 8.72) Truck 13.52702
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.104318
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.343667
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.603912
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.873732
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.825328
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.803948
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.784156
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.76563
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.748378
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.732357
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.717568
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.703978
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.691593
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.680401
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.670356
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.661506
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.653778
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.647231
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.641796
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.637536
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.634361
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.632545
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.652572
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.731447
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.102342
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.341547
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.833893
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.766984
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.735555
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.713927
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.69357
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.674469
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.656604
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.639945
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.624499
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.610233
œ (438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.597126
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.585177
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.574375
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.564714
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.556168
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.548722
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.542387
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.537158
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.533032
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.530324
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.542403
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.579764
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.660688
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.100405
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.866926
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.763927
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.711815
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.684525
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.662686
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.642105
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.622777
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.604678
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.587775
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.572064
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.557533
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.544156
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.531915
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.520816
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.510841
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.501968
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.494202
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.487533
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.481952
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.47745
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.474454
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.484324
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.513883
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.570741
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.689407
(438.64, 13.87, 286.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.098459
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.813339
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.728599
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.68194
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.656068
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.634057
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.613309
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.593801
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.57552
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.558434
(438.64, 13.87, 286.95) (431.11, 8.21, 306.78) (0.81, 2.16, 0.81) Human 5.542539
