¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
—(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.128944
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.99663
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.272593
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.572755
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.900369
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.312643
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.831968
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.416842
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09498
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93546
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83471
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6514
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84782
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27756
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01593
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17429
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.92534
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.95666
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.194889
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.456064
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.719722
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.972412
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.246316
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.544152
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.86912
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.30856
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.82495
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.408942
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08819
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94274
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83114
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66214
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86054
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2929
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03469
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1979
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.95587
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.199749
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.458117
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.697641
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.948533
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.220417
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.515969
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.844041
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.304358
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.817826
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.402895
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08122
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93956
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83123
œ(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67294
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87334
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30833
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05364
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2217
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.98668
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.204561
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.445257
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.675871
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.924997
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.194899
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.488207
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.840199
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.298134
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.810592
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.396695
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10658
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93626
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.86781
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.87278
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88624
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32386
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07275
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2457
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.01773
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.208693
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.425345
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.654409
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.901804
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.169755
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.460867
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.836252
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.291646
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.803255
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.390341
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13438
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93283
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8697
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.875
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89925
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33954
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09196
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26988
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.04904
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.194436
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.405717
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.633258
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.878951
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.144991
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.433943
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.831825
š(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.285069
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.795816
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.383836
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16179
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92927
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87153
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.89595
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91235
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35531
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11133
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.29424
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.0806
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.176434
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.386372
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.612418
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.856439
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.120603
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.41914
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.825891
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.278402
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.789201
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.391637
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16548
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93313
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87331
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90553
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92553
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37118
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13089
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31879
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.11239
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.203313
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.367307
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.591885
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.834265
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.096587
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.415334
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.819876
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.271649
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.783245
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.414149
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16219
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96919
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87503
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.91515
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9388
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38716
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1505
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.34351
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.14443
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.250044
†(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.348525
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.571661
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.812429
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.072944
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.41081
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.813787
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.264809
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.777163
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.43629
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1588
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00492
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87669
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.92482
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95211
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40327
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17027
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3684
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.17671
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.316761
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.353487
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.551744
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.790931
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.049672
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.405284
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.807619
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.257886
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.770952
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.458047
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1553
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01939
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90266
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.93455
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.08363
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41947
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1902
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39347
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.20922
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.406727
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.404529
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.532133
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.769769
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.037958
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.399691
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.801377
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.250876
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.786964
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.479409
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15528
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02072
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.95407
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94431
˜(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.09634
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43574
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21024
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4187
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.24193
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.436913
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.466965
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.51706
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.748944
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.033553
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.394033
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.795065
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.244719
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.804911
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.490746
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18432
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.022
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.978
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.95871
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.10912
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45215
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2304
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.44408
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.27489
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417518
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.564398
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.572858
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.728451
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.028396
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.388311
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.788679
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.238912
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.822495
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.487424
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21302
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02322
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9864
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9726
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.05403
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46865
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25065
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46967
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.30805
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.398418
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.615052
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.633086
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.708293
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.023181
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.382526
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.782228
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.235933
Ÿ(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.839711
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.484014
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24137
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0244
(325.69, 7.23, 390.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99484
