¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Å(335.67, 7.11, 333.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.491853
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.329932
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.681884
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17588
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89636
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63339
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51813
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80242
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13514
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41308
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79721
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6804
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.15857
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.321001
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.544749
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.798031
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.091618
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.413221
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.697874
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.991771
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.307176
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.654248
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.012513
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.338706
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.69136
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16318
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88178
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63226
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.53714
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79904
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13055
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41504
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84534
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.60085
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.27969
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.320747
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.544477
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.797899
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.091474
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.413062
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.702824
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.997262
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.313129
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.658416
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.021399
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.348279
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.701701
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15077
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86751
«(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63158
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08615
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79486
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12482
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50738
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89614
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.53464
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.40443
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.320447
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.544336
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.797789
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.091354
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.412929
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.708096
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.003141
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.319507
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.663674
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.03103
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.358653
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.712905
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13865
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85359
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63134
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00898
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78988
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11796
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60213
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94968
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49455
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.48453
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.319943
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.544327
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.797696
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.091252
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.412817
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.713686
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.009412
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.326308
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.671076
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.041406
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.36983
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.724979
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13152
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83999
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63155
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93378
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78408
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11004
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69927
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00594
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.45717
¦(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.22013
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.94846
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.319525
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.544446
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.797622
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.091171
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.412729
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.719595
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.016072
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.333533
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.678939
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.052529
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.381813
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.737927
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13627
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82673
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6322
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86052
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77748
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10102
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79888
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06499
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.42243
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.96511
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.81959
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.319192
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.544698
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.797568
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.091112
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.412663
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.725825
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.023122
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.341182
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.687263
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.064405
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.394608
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.751752
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14177
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8138
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1255
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78918
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47341
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09088
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90097
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0382
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.39034
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.71914
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.69662
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.318945
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.545079
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.797532
§(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.091073
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.412621
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.732375
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.030565
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.349257
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.696054
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.077036
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.408218
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.76646
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15512
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80121
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06317
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71972
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36557
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07968
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00563
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99473
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.36087
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.48183
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.57932
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.96051
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.318784
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.54559
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.797515
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.091055
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.412602
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.739245
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.0384
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.357757
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.705308
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.090425
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.422647
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.782056
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17203
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78895
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00242
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65211
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26086
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06742
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07279
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9542
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.32822
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25289
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.34935
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.84537
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.31871
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.546234
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.797519
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.091059
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.412604
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.746436
­(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.046629
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.366685
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.715029
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.104578
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.437901
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.79854
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1899
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77701
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94331
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57362
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15922
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05406
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04124
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91663
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28094
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.98965
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.10707
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.73593
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.318721
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.547006
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.797541
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.091083
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.412632
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.753949
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.055252
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.376043
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.725215
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.112718
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.453983
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.815928
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20876
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19572
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88574
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4837
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06055
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03963
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01524
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88197
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.23627
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.66773
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.87355
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.65135
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.318818
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.547909
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.797582
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.091127
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.412681
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.761783
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.064267
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.385828
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.735871
·(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.121009
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.470899
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.834216
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22859
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10707
(335.51, 7.07, 332.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79787
