¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
› (406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.40029
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.16396
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.2295
ˆ (406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.44877
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.87285
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.94093
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.01186
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.55266
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.4639
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.69306
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.995936
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.162902
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.342493
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.536244
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.746659
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.974911
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.223515
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.49687
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.79673
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.129894
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.499991
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.918677
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.39552
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.951826
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.597361
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.34438
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.21986
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.25986
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.32275
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.56851
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.98631
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.076
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.12673
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.66359
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.59755
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.84965
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.007428
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.175237
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.355764
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.550464
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.761968
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.99153
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.241598
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.516653
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.81846
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.154374
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.528169
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.950719
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.435386
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.004354
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.656999
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.41384
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.30178
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.3579
„ (406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.4185
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.69177
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.08304
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.14905
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.23186
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.77896
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.7398
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.01304
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.019108
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.187777
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.36926
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.565024
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.777537
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.008437
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.259994
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.536782
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.840578
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.179284
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.557312
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.985132
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.480791
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.057026
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.717747
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.48466
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.3854
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.45812
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.53484
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.90256
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17291
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.22548
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.32501
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.89888
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.88781
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.18342
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.031126
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.200522
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.38298
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.579832
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.79337
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.025633
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.278702
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.55726
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.863505
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.204629
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.58695
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.021644
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.528855
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.110626
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.779619
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.55687
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.47076
“ (406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.56056
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.68742
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0026
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25747
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.30536
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.42195
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.02347
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.04173
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.36103
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.043368
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.213473
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.396923
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.594882
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.809464
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.043118
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.297723
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.578086
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.886818
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.230407
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.617085
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.058835
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.576512
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.165163
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.842634
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.63049
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.55789
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.66529
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.84397
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07483
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34243
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.38873
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.52275
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.15285
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.20175
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.54608
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.055804
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.226701
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.411089
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.610179
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.825822
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.060891
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.317057
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.599262
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.91052
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.257002
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.648606
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.102635
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.624968
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.220654
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.906805
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.70554
¤ (406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.64684
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.77235
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.00463
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14937
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43011
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.47571
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.62752
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.28715
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.36805
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.068432
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.240266
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.425482
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.625721
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.842491
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.078959
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.336718
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.620789
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.934608
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.28495
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.682711
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.1464
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.674221
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.277108
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.972152
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.78205
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.73762
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.88179
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12242
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22618
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52062
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.56634
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.73634
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.42652
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.54083
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.081254
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.254041
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.440097
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.64151
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.859596
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.097314
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.356747
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.642669
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.959089
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.313342
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.718663
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.190423
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.724283
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.334538
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.03869
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.86004
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.83027
¦ (406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.99189
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19043
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30537
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61396
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.66072
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.84932
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.57109
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.69974
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.094267
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.268026
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.455157
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.657545
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.87697
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.115965
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.377099
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.664903
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.983959
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.34218
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.759138
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.235132
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.775163
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.392954
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.10644
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.93953
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.92485
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.75508
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26045
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52023
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.87224
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.75894
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.96655
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.67787
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.89349
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.10594
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.282219
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.470451
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.673825
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.894617
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.134908
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.397777
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.687492
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.009224
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.373919
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.799312
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.280531
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.826868
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.452367
(406.37, 7.18, 361.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.17541
