¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
•(336.96, 7.47, 334.06) (317.06, 1.79, 300.91) (1.35, 1.43, 1.40) Tools 23.49479
(336.96, 7.47, 334.06) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 21.68585
(336.96, 7.47, 334.06) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 21.67338
(336.96, 7.47, 334.06) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 21.66514
œ(336.96, 7.47, 334.06) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 21.66113
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.831609
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.051031
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.288901
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.547565
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.829775
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138875
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478832
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.761882
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043947
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.348974
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.679758
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.039719
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.418158
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.822861
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76443
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1151
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21418
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06969
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9752
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39788
(336.96, 7.47, 334.06) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 20.63202
(336.96, 7.47, 334.06) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 20.61123
(336.96, 7.47, 334.06) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 20.5945
(336.96, 7.47, 334.06) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 20.5818
(336.96, 7.47, 334.06) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 22.05752
(336.96, 7.47, 334.06) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 22.04466
(336.96, 7.47, 334.06) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 22.0361
(336.96, 7.47, 334.06) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 22.03184
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.834297
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.053948
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.292061
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.550983
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833529
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.143003
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.480902
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740995
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021404
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.324616
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65343
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.011057
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.397284
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.800117
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86932
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15239
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37729
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09129
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00223
(336.96, 7.47, 334.06) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 20.42748
(336.96, 7.47, 334.06) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 20.40292
(336.96, 7.47, 334.06) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 20.38239
¡(336.96, 7.47, 334.06) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 20.36587
(336.96, 7.47, 334.06) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 20.36454
(336.96, 7.47, 334.06) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 22.14888
(336.96, 7.47, 334.06) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 22.14549
(336.96, 7.47, 334.06) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 22.14642
(336.96, 7.47, 334.06) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 22.15166
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.837043
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.056915
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.295276
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.554498
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837352
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147233
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.462033
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.720702
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99959
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.301019
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.627833
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.983238
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.371082
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.856762
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89939
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06044
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54251
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11337
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02992
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46849
(336.96, 7.47, 334.06) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 20.72104
(336.96, 7.47, 334.06) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 20.69236
(336.96, 7.47, 334.06) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 20.66779
(336.96, 7.47, 334.06) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 20.64729
(336.96, 7.47, 334.06) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 21.78838
(336.96, 7.47, 334.06) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 21.78506
(336.96, 7.47, 334.06) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 21.78599
(336.96, 7.47, 334.06) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 21.79117
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.839848
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.059961
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.298577
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.55808
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.841292
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151513
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443738
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.701029
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978425
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.27815
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.603031
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.956268
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.341656
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.8825
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82536
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96972
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58612
¤(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13599
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05829
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50508
(336.96, 7.47, 334.06) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 21.10926
(336.96, 7.47, 334.06) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 21.07984
(336.96, 7.47, 334.06) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 21.0546
(336.96, 7.47, 334.06) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 21.03353
(336.96, 7.47, 334.06) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 21.44353
(336.96, 7.47, 334.06) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 21.44029
(336.96, 7.47, 334.06) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 21.44122
(336.96, 7.47, 334.06) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 21.44634
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.842714
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.063025
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.301927
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.561738
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845296
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.155887
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.426006
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.681985
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.957854
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.255973
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.579
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.938604
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.345666
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.82642
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75222
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88016
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60501
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15912
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08726
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54252
(336.96, 7.47, 334.06) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 21.48627
(336.96, 7.47, 334.06) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 21.45562
(336.96, 7.47, 334.06) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 21.42922
(336.96, 7.47, 334.06) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 21.40705
(336.96, 7.47, 334.06) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 21.58608
(336.96, 7.47, 334.06) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 21.57463
(336.96, 7.47, 334.06) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 21.56738
(336.96, 7.47, 334.06) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 21.56435
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.845659
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.066197
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.305366
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.56549
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.849386
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.160379
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.408788
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663546
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.937998
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239337
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.580747
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.953508
£(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.362025
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.85835
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67996
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80388
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62428
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18275
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11697
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58086
(336.96, 7.47, 334.06) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 21.95177
(336.96, 7.47, 334.06) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 21.9202
(336.96, 7.47, 334.06) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 21.89297
(336.96, 7.47, 334.06) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 21.87007
(336.96, 7.47, 334.06) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 21.8671
(336.96, 7.47, 334.06) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 21.85537
(336.96, 7.47, 334.06) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 21.84791
(336.96, 7.47, 334.06) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 21.84472
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.848623
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.069445
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.308873
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.569288
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.853529
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156315
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.392194
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.647426
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.937665
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.252443
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.595014
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.969099
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.381099
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.891099
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60859
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77173
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64395
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2069
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14728
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62007
(336.96, 7.47, 334.06) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 22.44238
(336.96, 7.47, 334.06) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 22.40981
(336.96, 7.47, 334.06) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 22.3817
(336.96, 7.47, 334.06) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 22.35801
(336.96, 7.47, 334.06) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 22.15992
(336.96, 7.47, 334.06) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 22.1479
(336.96, 7.47, 334.06) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 22.14021
(336.96, 7.47, 334.06) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 22.13684
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.851647
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.072716
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.312428
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.573159
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.857794
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.141304
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38985
£(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659099
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950297
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.266161
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.609937
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.985363
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.411272
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.924746
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53809
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73438
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6641
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2316
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17829
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66014
(336.96, 7.47, 334.06) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 22.43619
(336.96, 7.47, 334.06) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 22.41361
(336.96, 7.47, 334.06) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 22.39545
(336.96, 7.47, 334.06) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 22.36033
(336.96, 7.47, 334.06) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 22.35049
(336.96, 7.47, 334.06) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 22.345
(336.96, 7.47, 334.06) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 22.34388
(336.96, 7.47, 334.06) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 22.34711
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.854738
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.076067
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316045
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577137
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862084
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14826
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.40117
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.671275
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.963441
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.280447
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.625489
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.002357
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.442191
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.95924
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53834
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69198
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68459
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25676
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20993
(336.96, 7.47, 334.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70107
(336.96, 7.47, 334.06) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 22.24453
(336.96, 7.47, 334.06) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 22.22217
(336.96, 7.47, 334.06) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 22.20419
(336.96, 7.47, 334.06) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 22.19056
(336.96, 7.47, 334.06) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 22.19093
