¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
—(380.82, 7.46, 346.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.76852
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.211883
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.496796
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.810491
Ö(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.157484
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.543283
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.974685
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.460174
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.010475
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.639358
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37047
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22631
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1772
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49667
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00457
(380.81, 7.46, 346.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 16.27369
(380.81, 7.46, 346.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 16.16156
(380.81, 7.46, 346.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 16.13827
(380.81, 7.46, 346.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 16.28094
(380.81, 7.46, 346.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 22.95644
(380.81, 7.46, 346.40) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 19.3837
(380.81, 7.46, 346.40) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 19.08156
(380.81, 7.46, 346.40) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 19.06678
(380.81, 7.46, 346.40) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 19.27173
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.707535
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.944867
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.204053
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.488193
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.800998
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.146956
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.531546
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.961518
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.445304
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.993555
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.619939
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34961
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2018
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14889
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46719
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96859
(380.81, 7.46, 346.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 16.19103
(380.81, 7.46, 346.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 16.08168
(380.81, 7.46, 346.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 16.0585
(380.81, 7.46, 346.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 16.19989
(380.81, 7.46, 346.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 23.4269
(380.81, 7.46, 346.40) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 19.07619
(380.81, 7.46, 346.40) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.78501
(380.81, 7.46, 346.40) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.77054
(380.81, 7.46, 346.40) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.96466
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.700952
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.937689
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.1962
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.479563
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.791476
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.136398
Ô(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.519777
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.94832
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.430404
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.976605
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.601625
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32869
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17723
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12041
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.431
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93265
(380.81, 7.46, 346.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 16.11267
(380.81, 7.46, 346.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 16.00568
(380.81, 7.46, 346.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 15.98261
(380.81, 7.46, 346.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 16.12258
(380.81, 7.46, 346.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 23.95268
(380.81, 7.46, 346.40) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.78212
(380.81, 7.46, 346.40) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.5011
(380.81, 7.46, 346.40) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.48693
(380.81, 7.46, 346.40) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.67075
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.694347
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.930488
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.188321
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.470911
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.781929
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.125815
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.50798
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.935094
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.415473
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.959622
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.583541
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3077
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15259
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0917
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38998
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8967
(380.81, 7.46, 346.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 16.03851
(380.81, 7.46, 346.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 15.93349
(380.81, 7.46, 346.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 15.91052
(380.81, 7.46, 346.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 16.04893
(380.81, 7.46, 346.40) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 18.55273
(380.81, 7.46, 346.40) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.50076
(380.81, 7.46, 346.40) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.22915
(380.81, 7.46, 346.40) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.21526
(380.81, 7.46, 346.40) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.3893
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.687723
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.923268
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.180422
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.462235
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.772359
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.115207
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.496159
Ø(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.921841
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.400517
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.942617
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.5654
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28666
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1279
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06281
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34893
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85494
(380.81, 7.46, 346.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 15.96845
(380.81, 7.46, 346.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 15.86503
(380.81, 7.46, 346.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 15.84215
(380.81, 7.46, 346.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 15.97886
(380.81, 7.46, 346.40) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 18.43316
(380.81, 7.46, 346.40) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.23144
(380.81, 7.46, 346.40) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.96853
(380.81, 7.46, 346.40) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.95491
(380.81, 7.46, 346.40) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.11963
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.68108
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.916029
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.172504
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.453539
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.762769
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.104578
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.484316
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.908568
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.385541
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.925591
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.547214
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26557
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10316
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03376
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30794
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79212
(380.81, 7.46, 346.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 15.90241
(380.81, 7.46, 346.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 15.80022
(380.81, 7.46, 346.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 15.77744
(380.81, 7.46, 346.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 15.9123
(380.81, 7.46, 346.40) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 18.31848
(380.81, 7.46, 346.40) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.97351
(380.81, 7.46, 346.40) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.71867
(380.81, 7.46, 346.40) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.70531
(380.81, 7.46, 346.40) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.86115
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.674421
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.908772
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.164567
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.444825
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.753158
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.093928
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.472452
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.895275
Ö(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.370544
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.908563
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.528981
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24443
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07994
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00451
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.267
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78026
(380.81, 7.46, 346.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 15.84031
(380.81, 7.46, 346.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 15.73899
(380.81, 7.46, 346.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 15.71629
(380.81, 7.46, 346.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 15.84919
(380.81, 7.46, 346.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 16.24717
(380.81, 7.46, 346.40) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.72638
(380.81, 7.46, 346.40) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.47902
(380.81, 7.46, 346.40) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.4659
(380.81, 7.46, 346.40) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.61326
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.667748
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.901501
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.156616
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.436094
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.743532
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.083262
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.460573
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.881965
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.355536
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.892639
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.51071
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22325
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05798
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.05504
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22609
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7412
(380.81, 7.46, 346.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 15.78208
(380.81, 7.46, 346.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 15.68128
(380.81, 7.46, 346.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 15.65867
(380.81, 7.46, 346.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 15.78946
(380.81, 7.46, 346.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 16.17916
(380.81, 7.46, 346.40) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.48954
(380.81, 7.46, 346.40) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.24909
(380.81, 7.46, 346.40) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.2362
(380.81, 7.46, 346.40) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.37547
(380.81, 7.46, 346.40) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.96293
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.661062
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.894215
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.14865
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.42735
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.733891
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.072581
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.448679
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.86864
Ù(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.340511
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.87668
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.492401
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20204
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03681
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02982
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18522
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6911
(380.81, 7.46, 346.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 15.72764
(380.81, 7.46, 346.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 15.62702
(380.81, 7.46, 346.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 15.60449
(380.81, 7.46, 346.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 15.73305
(380.81, 7.46, 346.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 16.11425
(380.81, 7.46, 346.40) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.26244
(380.81, 7.46, 346.40) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.02841
(380.81, 7.46, 346.40) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.01574
(380.81, 7.46, 346.40) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.14726
(380.81, 7.46, 346.40) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.6919
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.654363
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.886918
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.140671
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.418592
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.724236
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.061891
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.436775
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.855309
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.32548
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.860692
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.474064
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18197
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01555
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.0045
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14442
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6411
(380.81, 7.46, 346.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 15.67694
(380.81, 7.46, 346.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 15.57617
(380.81, 7.46, 346.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 15.55371
(380.81, 7.46, 346.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 15.6799
(380.81, 7.46, 346.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 16.05241
(380.81, 7.46, 346.40) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.04465
(380.81, 7.46, 346.40) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.81655
(380.81, 7.46, 346.40) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.80409
(380.81, 7.46, 346.40) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.92818
(380.81, 7.46, 346.40) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.43229
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.647653
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.879609
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.132681
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.409824
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.714572
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.051188
(380.81, 7.46, 346.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.42486
