¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¸(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.84393
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.473834
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.620902
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.777198
¼(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.943676
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.121271
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311035
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514269
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.671518
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.810127
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118521
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679309
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.337756
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00366
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48973
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30644
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.57754
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.49721
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.36299
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.33632
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.31446
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.29736
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.28502
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.27742
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.27456
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.27642
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.28303
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.284733
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.420369
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.564241
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.717151
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.879814
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.053308
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.238534
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.436767
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580545
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.715054
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856554
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336939
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934709
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.719912
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46457
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27536
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5382
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.44583
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.33922
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.31257
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.29072
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.27363
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.2613
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.25371
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.25084
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.2527
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.2593
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.235433
¸(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.368277
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.509112
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.658674
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.817741
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.987209
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168131
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.361563
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492767
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623394
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760732
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.023753
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56872
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.20714
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43913
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24401
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49853
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.39406
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.32021
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.29359
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.27175
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.25468
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.24235
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.23475
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.23189
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.23375
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.24033
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.187375
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.317493
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.455384
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.601758
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.757361
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.923026
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.099747
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.287224
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.408089
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534988
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.668377
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.808688
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.235001
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815258
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.650566
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21236
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45856
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.34191
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.30597
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.27936
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.25753
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.24046
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.22814
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.22055
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.21768
´(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.21954
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.22612
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.140501
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.267983
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.403057
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.546368
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.698602
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.860595
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.033307
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.208809
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.326367
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449747
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.579369
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.715635
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929486
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459138
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.078174
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18051
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41825
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.28939
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.29647
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.26987
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.24805
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.23099
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.21867
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.21108
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.20821
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.21007
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.21664
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.094781
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.219778
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.352123
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.492435
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.641429
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.799907
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.968741
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.133028
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.247428
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.367464
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.493528
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62596
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765251
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.134175
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697571
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.575531
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3777
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.23655
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.29171
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.26512
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.2433
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.22624
±(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.21392
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.20633
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.20346
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.20531
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.21189
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.052287
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.17276
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.302467
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.439904
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.585807
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.740896
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.906039
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.059833
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.17125
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.288058
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41071
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.539515
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674933
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836489
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3514
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.006121
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33686
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.18338
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.29168
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.26509
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.24327
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.22621
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.21389
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.2063
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.20343
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.20529
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.21186
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.022025
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.126928
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.254088
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.388766
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.531703
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.683496
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.845072
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.989062
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.097606
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.211418
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.330773
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.456127
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587879
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.726435
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035203
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.582513
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.496555
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.12989
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.29638
¹(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.26978
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.24796
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.2309
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.21858
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.21099
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.20812
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.20997
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.21655
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.992654
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.082231
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.206958
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.338995
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.478996
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.627674
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.785838
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.920669
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.026482
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.137381
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.25367
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375715
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.503946
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.638735
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.780583
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246212
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.935632
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07608
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.30582
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.27921
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.25738
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.24031
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.22799
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.2204
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.21753
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.21939
(343.20, 7.15, 380.70) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.22597
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.964158
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.03873
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.161017
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.290503
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.427744
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.573396
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.728207
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.854525
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.957744
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.065869
(343.20, 7.15, 380.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.179206
