¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ˆ (379.64, 14.23, 268.00) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 12.70046
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.207032
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.908503
Á(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.215043
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547235
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.905343
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300872
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.739786
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.229656
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.800159
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45242
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20004
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02313
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9774
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.58999
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.56491
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.54255
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.5229
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.50593
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.49164
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.47999
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.471
(379.64, 14.23, 268.00) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 17.31924
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.535968
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.741503
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.96244
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.202318
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.902403
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.208381
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540508
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.897926
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.292645
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.730655
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.219437
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.787472
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43797
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18341
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00575
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95715
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.61837
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.59322
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.57082
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.55112
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.53412
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.51978
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.50811
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.49909
(379.64, 14.23, 268.00) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 17.17493
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.532422
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.737584
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.958194
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.197702
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.458586
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201828
³(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.533957
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890692
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284642
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.721749
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.209471
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.775082
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42383
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16712
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98888
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93741
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.64954
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.62433
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.60186
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.58212
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.56507
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.5507
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.539
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.52995
(379.64, 14.23, 268.00) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 17.03546
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.528948
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.73375
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.95404
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.193187
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.453806
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.738501
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.527547
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883699
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.276868
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.713124
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.199782
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.762921
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40997
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15117
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97248
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91828
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.68352
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.65825
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.63572
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.61592
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.59882
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.58441
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.57267
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.5636
(379.64, 14.23, 268.00) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 16.90068
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.525743
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.729998
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.949975
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.188771
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.449431
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.733479
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.04514
²(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876845
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.269307
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704702
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.190393
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.751004
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39636
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13617
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9565
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89968
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.72037
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.69502
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.67242
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.65256
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.63541
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.62095
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.60918
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.60007
(379.64, 14.23, 268.00) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 16.77045
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.522676
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.726334
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.946005
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.184456
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.444952
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.728578
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.039754
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870223
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.261956
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.696546
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.181273
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.73933
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38438
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12814
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94106
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88554
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.76011
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.73468
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.71201
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.69208
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.67487
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.66037
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.64855
(379.64, 14.23, 268.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 13.63941
(379.64, 14.23, 268.00) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 17.17066
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.519676
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.722754
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.942126
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.180241
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.440584
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.723799
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.034503
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.373554
ú(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.25484
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688642
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.17244
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.72967
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37766
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11748
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92605
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87504
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05914
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39415
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88788
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70667
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83914
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.3637
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.516742
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.719258
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.938341
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.176127
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.436327
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.719141
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.029384
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.367459
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.736294
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.680964
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.163857
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.724021
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3712
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10491
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91153
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86494
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04707
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37394
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86352
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68175
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.80885
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.35243
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.513648
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.715851
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.934649
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.172116
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.432182
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.714603
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.0244
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.361545
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.729749
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.138064
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.155575
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.718592
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.365
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0927
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89748
ï(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85526
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03548
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35318
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84028
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67153
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78036
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.34334
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.510572
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.712529
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.93105
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.168206
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.428148
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.71019
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.01955
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.355809
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.723403
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.131332
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.582848
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.713332
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35905
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08096
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88389
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84597
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02082
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33063
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81814
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66251
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.75381
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.33644
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.507576
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.709292
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.927547
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.164824
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.424227
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.705899
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.014837
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.350251
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.717256
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.124828
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.575583
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.088955
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35335
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06959
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87082
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83705
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00265
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30887
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79706
(379.64, 14.23, 268.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6531
