¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
œ(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.529913
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87659
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.38206
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.242042
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.481737
³(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.757151
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.129364
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625758
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278019
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916451
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.68831
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60204
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37381
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2507
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20139
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15339
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05994
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88759
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54346
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26021
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9413
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23962
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.0191
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.214151
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.451488
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.709041
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0744
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561419
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.201926
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.88671
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.697332
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58239
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35109
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22022
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17024
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10524
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0305
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72441
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11326
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93106
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58534
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48972
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.5462
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.9987
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.186513
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421538
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676527
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019999
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497207
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.126188
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.871096
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.705074
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56243
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32807
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18961
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13908
¹(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0577
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98899
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33814
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7071
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09747
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2455
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07642
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.98614
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.45557
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.159157
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.391988
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.644399
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966095
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.433227
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050803
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.876472
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.711512
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54224
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30479
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15887
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10783
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01077
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57897
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97247
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32307
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69361
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08574
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57667
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.45447
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.94571
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.132146
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.362717
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.612649
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.912763
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.369475
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.975742
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.88077
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.716685
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52182
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28123
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12806
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07662
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87486
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17241
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48594
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95949
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31176
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68414
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24134
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.81094
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51835
¸(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.105426
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.333785
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581252
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859963
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.306003
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917471
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.883994
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.720551
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50113
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25739
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09714
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04536
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50882
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78981
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08556
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39715
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93113
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30445
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67897
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90684
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.04564
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.078967
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.305195
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.550282
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.81649
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242776
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865717
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.827908
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.72312
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48022
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23329
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06614
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98891
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16339
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42921
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70871
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00287
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3128
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8641
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30138
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67829
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.41914
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.052846
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.276942
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.519604
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.783188
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179866
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81344
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.746824
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.724369
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45909
»(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20891
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03502
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91262
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99202
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08879
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35337
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63157
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92441
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23293
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80021
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30272
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68236
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.026976
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.249029
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.489358
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.750293
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131178
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.760722
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.661387
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.724321
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43775
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18431
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00388
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83942
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91772
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99949
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08492
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28146
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55859
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85033
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15771
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73982
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30872
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.56464
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.001432
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.221428
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.459452
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717805
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086482
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707588
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.57197
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.722949
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41621
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15952
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95463
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76922
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84647
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92718
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01148
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09945
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2135
¹(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48983
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78072
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08727
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68323
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31964
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.976203
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.194176
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.429932
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.70136
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.041374
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.65405
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.478816
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.720308
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39444
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13446
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90435
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70192
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7782
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85789
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94112
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02802
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11864
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21313
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42544
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71574
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02987
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63084
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28873
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.951234
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.16723
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.400774
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693925
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009048
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.600192
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.382294
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.716325
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37247
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08525
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85441
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63756
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71285
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79156
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87383
(375.92, 11.10, 323.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95963
