¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ß(442.89, 14.85, 257.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087839
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.74548
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.48478
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.35064
ü(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.25386
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.20608
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.179
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.18661
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.21336
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.27787
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.37711
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.52037
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.8028
(442.60, 14.92, 257.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 13.97447
(442.60, 14.92, 257.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 13.97079
(442.60, 14.92, 257.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 13.96984
(442.60, 14.92, 257.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 13.97161
(442.60, 14.92, 257.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 13.97611
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.17697
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.509131
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.875159
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.280388
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.729574
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.135487
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.575176
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06139
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.64188
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.40159
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.27689
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.185
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.13769
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.11314
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.1205
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.14849
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.21206
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.31139
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.45274
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.73297
(442.60, 14.92, 257.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 14.59525
(442.60, 14.92, 257.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.20608
(442.60, 14.92, 257.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.35831
(442.60, 14.92, 257.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.03719
(442.60, 14.92, 257.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 14.26939
(442.60, 14.92, 257.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 13.95516
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.175428
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507438
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873275
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278298
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.729043
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.133293
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.572758
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05871
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.55918
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.32353
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.20639
ü(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.11908
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.0722
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.05
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.05713
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.08624
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.14892
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.24825
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.38777
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.66574
(442.60, 14.92, 257.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.07984
(442.60, 14.92, 257.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.57637
(442.60, 14.92, 257.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 13.99223
(442.60, 14.92, 257.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 13.93969
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.173695
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505543
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.871185
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.275971
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.726439
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.137506
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.570458
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05616
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.48042
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.25486
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.13906
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.05601
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.00955
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.989511
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.996423
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.02654
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.08836
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.18762
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.32539
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.60106
(442.60, 14.92, 257.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.00788
(442.60, 14.92, 257.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 13.9171
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.17177
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503428
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868852
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273371
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.723553
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.150107
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.573156
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05372
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.4055
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.18932
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.07479
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.995706
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.949638
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.931606
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.938306
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.969322
ú(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.03033
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.12944
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.26554
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.53901
(442.60, 14.92, 257.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.66196
(442.60, 14.92, 257.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 13.89729
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169679
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501122
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.866302
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270539
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.720385
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.162889
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.587209
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0548
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.33427
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.12683
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.01351
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.9381
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.892406
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.876215
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.882716
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.914523
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.974754
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.07364
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.20815
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.47927
(442.60, 14.92, 257.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.49351
(442.60, 14.92, 257.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 13.88023
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167388
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.498607
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.863526
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.267467
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716942
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.175859
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.601465
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07054
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.26662
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.0673
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.04606
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.02995
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.01584
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.00372
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.993581
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.985399
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 9.979178
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.02017
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.15317
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.42165
(442.60, 14.92, 257.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 13.85612
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16493
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495887
ó(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.86053
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264138
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.713234
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189024
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.615941
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08653
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.4582
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.04693
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.27865
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.40057
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.4646
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.49229
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.48809
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.44283
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.34463
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.17852
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.34713
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.36652
(442.60, 14.92, 257.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 13.8362
(442.60, 14.92, 257.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 13.83749
(442.60, 14.92, 257.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 13.84456
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.162293
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.492982
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8573
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260567
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.709244
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.202372
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.630627
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10273
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57085
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.01392
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.2284
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.34907
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.40995
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.43561
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.43009
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.38516
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.28684
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.12138
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.75306
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 10.75369
(442.60, 14.92, 257.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 14.02609
(442.60, 14.92, 257.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 13.82365
(442.60, 14.92, 257.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 13.82262
(442.60, 14.92, 257.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 13.82428
(442.60, 14.92, 257.22) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.67823
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15945
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489877
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853881
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.256757
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704993
å(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.206585
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.645505
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11918
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5705
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99756
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.26316
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.29983
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.3578
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.38161
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.37492
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.33032
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.23195
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.1953
(442.60, 14.92, 257.22) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 11.19438
(442.60, 14.92, 257.22) (432.24, 8.60, 233.95) (2.32, 1.85, 2.92) Tools 13.40217
(442.60, 14.92, 257.22) (432.24, 8.60, 233.95) (2.32, 1.85, 2.92) Tools 14.72696
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156455
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48657
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.850225
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.252707
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.700474
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.201495
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.660603
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13586
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.571
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94225
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5745
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28686
(442.60, 14.92, 257.22) (432.24, 8.60, 233.95) (2.32, 1.85, 2.92) Tools 13.96006
(442.60, 14.92, 257.22) (432.24, 8.60, 233.95) (2.32, 1.85, 2.92) Tools 15.59922
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22046
(442.60, 14.92, 257.22) (432.24, 8.60, 233.95) (2.32, 1.85, 2.92) Tools 13.39885
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153283
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.483067
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846355
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.248415
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.695677
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.196126
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.675893
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15274
(442.60, 14.92, 257.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57234
(442.60, 14.92, 257.22) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 10.8301
(442.60, 14.92, 257.22) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.00699
(442.60, 14.92, 257.22) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.11341
(442.60, 14.92, 257.22) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.16824
(442.60, 14.92, 257.22) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.18499
(442.60, 14.92, 257.22) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.17421
