¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.31696
‰(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.89111
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.88614
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.88348
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.88314
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.559224
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.758216
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.949977
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.15619
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.3785
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.618804
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.939888
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.355506
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.83329
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.211821
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.760074
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37861
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07861
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89277
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8327
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.01041
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.98413
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.9603
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.93889
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.91987
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.90323
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.88895
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.87702
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.86742
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.86015
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.8552
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.85256
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.85223
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.559402
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.75948
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.951334
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.157649
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.380073
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.620503
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.945718
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.361478
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.840086
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.207154
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.75409
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37182
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07536
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88381
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82223
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.98146
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.95526
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.9315
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.91015
‘(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.89118
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.87459
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.86036
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.84846
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.8389
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.83165
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.82672
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.8241
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.82378
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.559633
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.760943
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.952903
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.159338
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.381892
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.622472
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.951591
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.367293
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.846706
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.202367
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.748301
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36524
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06782
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87511
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8121
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.95499
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.92886
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.90516
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.88386
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.86495
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.8484
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.8342
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.82235
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.81281
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.80559
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.80068
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.79807
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.79776
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.559913
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.762606
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.954686
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.161254
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.383959
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.625816
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.957502
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.372955
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.853151
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.197392
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.742666
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35887
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06056
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86669
™(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8023
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.93097
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.90489
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.88125
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.86
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.84113
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.82463
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.81047
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.79864
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.78913
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.78193
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.77703
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.77444
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.77414
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.560243
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.764468
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.956684
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.163404
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.386277
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.631194
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.963457
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.37846
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.859418
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.329834
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.737222
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35268
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05351
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85856
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79282
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.90936
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.88334
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.85974
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.83854
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.81972
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.80325
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.78912
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.77732
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.76783
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.76066
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.75578
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.75319
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.7529
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.560623
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.766528
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.958895
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.165782
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.388841
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.636608
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.969448
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.383805
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.865505
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.334324
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.73196
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34672
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0467
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85071
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78362
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.89016
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.86418
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.84063
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.81947
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.80068
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.78424
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.77015
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.75837
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.74891
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.74174
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.73688
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.7343
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.73402
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.561053
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.768789
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.96132
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.168391
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.391654
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.642054
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.97548
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.38899
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.870961
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.338867
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.726863
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34094
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0401
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8431
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77477
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.87333
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.8474
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.82388
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.80276
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.784
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.76759
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.75352
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.74177
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.73232
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.72518
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.72032
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.71776
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.71748
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.561533
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.77125
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.96396
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.17123
¡(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.394716
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.647536
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.981549
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.394014
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.875043
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.343464
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.721978
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33541
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03374
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83578
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7662
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.85887
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.83297
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.80949
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.7884
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.76967
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.75328
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.73923
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.7275
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.71807
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.71093
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.70609
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.70353
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.70326
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.562062
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.772563
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.966815
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.174299
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.398026
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.653049
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.987654
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.398873
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.879169
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.348113
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.717248
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33004
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02761
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82872
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75801
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.84675
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.82089
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.79744
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.77637
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.75766
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.7413
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.72726
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.71554
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.70613
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.69901
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.69417
(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.69162
Š(341.35, 7.27, 379.64) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.69135
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.562642
